Node1,Node2,Weight
8,10,0
11,13,42
2,6,71
7,9,86
3,11,22
10,14,8
9,13,50
10,12,5
6,10,9
12,13,51
1,2,59
7,10,54
7,12,84
3,9,60
7,14,59
1,4,68
4,12,85
2,5,50
7,8,0
6,13,23
10,13,79
1,9,45
5,7,6
4,9,84
4,10,85
8,13,17
0,4,68
3,8,25
3,7,18
4,5,51
2,4,75
0,5,72
3,6,49
1,8,57
8,14,89
5,8,60
7,11,94
2,8,78
5,9,77
12,14,75
1,11,59
0,3,85
0,2,4
8,12,65
4,11,24
6,7,39
2,3,20
6,11,33
1,10,93
7,13,67
3,5,53
3,4,71
9,14,0
1,6,86
0,14,7
0,7,0
11,12,89
1,5,98
2,7,30
4,14,3
5,6,82
11,14,32
5,10,71
4,13,56
2,10,14
5,11,81
2,9,32
4,7,18
6,8,17
8,11,47
6,12,57
8,9,58
0,8,89
9,11,80
1,3,62
13,14,39
4,6,50
4,8,21
0,6,61
9,12,73
9,10,19
0,1,9
10,11,5
1,7,88
6,9,8
