Node1,Node2,Weight
3,6,6
14,17,97
3,16,90
8,12,11
2,8,87
13,19,99
12,17,96
5,7,45
0,5,52
0,2,80
12,15,84
6,11,37
9,12,27
1,7,79
9,14,36
0,13,42
11,15,71
3,8,31
2,10,29
8,10,39
14,18,88
2,12,85
10,14,70
1,4,96
13,17,45
16,17,12
6,8,76
4,8,35
3,5,82
1,14,56
14,19,23
9,19,14
9,15,33
18,19,54
2,15,10
1,3,92
5,12,97
4,7,80
6,9,24
16,18,85
3,4,46
0,3,44
8,14,5
1,6,74
8,9,74
7,9,36
12,16,39
12,19,1
2,4,65
0,19,5
7,15,87
9,18,30
11,12,53
0,4,85
2,13,94
5,6,82
15,17,66
4,6,66
2,3,15
15,19,86
0,6,98
4,14,62
6,7,43
6,18,65
5,10,40
15,18,46
13,14,46
10,11,80
10,19,38
9,13,80
9,10,52
1,5,48
