Node1,Node2,Weight
79,87,32
102,106,38
118,125,88
30,34,38
64,68,2
39,42,22
8,16,2
50,53,73
14,25,20
131,132,91
110,114,70
49,59,5
125,131,87
50,51,18
79,86,100
73,75,62
113,117,16
49,57,95
81,83,29
2,7,48
9,11,99
47,52,87
84,89,73
119,125,0
63,66,95
116,118,10
14,17,21
21,26,61
40,45,24
105,109,27
35,41,10
133,134,12
98,99,86
102,103,14
17,21,48
129,139,93
139,146,66
89,91,9
87,98,64
3,6,56
33,34,15
98,102,70
70,76,3
93,97,49
126,127,30
108,112,44
113,120,96
76,78,72
97,99,7
48,50,85
140,145,15
124,127,66
52,58,17
60,70,96
90,91,50
93,95,95
49,50,91
128,135,60
66,67,20
130,133,2
20,24,58
5,7,73
26,41,9
113,118,48
72,75,70
79,80,63
83,87,49
143,146,97
98,101,4
108,110,54
137,144,60
106,111,5
135,140,23
8,10,7
125,126,8
133,141,63
32,33,74
141,148,50
91,92,27
87,90,28
49,52,66
15,19,2
126,138,76
54,56,50
89,96,21
44,48,30
80,82,71
64,66,78
108,111,58
47,49,37
136,137,7
40,47,66
128,133,62
91,95,70
32,35,40
99,100,2
3,5,75
84,88,90
73,76,1
115,118,96
104,106,98
20,28,50
92,104,97
142,148,21
61,64,87
29,33,69
137,138,91
0,4,73
55,56,10
46,49,52
120,124,99
81,85,6
80,83,37
29,30,15
96,97,41
86,87,10
139,143,82
89,93,83
32,43,76
125,127,92
85,92,17
75,78,26
88,90,55
113,122,78
2,3,57
5,12,17
41,45,93
100,101,95
98,104,63
19,22,88
10,12,62
39,41,17
91,98,55
1,4,90
12,14,59
103,107,7
110,120,67
70,72,78
68,72,56
128,134,80
110,116,5
141,146,9
119,121,57
77,79,2
132,146,57
100,109,41
144,146,15
123,126,0
6,8,51
23,25,43
3,4,19
76,80,49
4,7,85
96,107,79
138,143,52
116,125,62
114,116,0
95,106,43
93,100,1
138,148,46
101,105,38
122,123,32
134,145,42
7,10,96
41,42,47
9,12,19
104,108,94
21,22,24
146,147,67
30,33,6
44,52,95
110,113,37
51,56,20
82,84,20
56,57,1
49,55,38
35,36,13
36,47,30
15,16,28
65,66,77
60,62,30
79,82,81
136,138,86
14,16,66
40,50,3
79,89,61
51,59,55
13,14,26
116,122,61
59,61,63
75,79,84
107,110,10
84,85,47
