Node1,Node2,Weight
148,170,87
76,82,65
33,67,67
150,163,41
30,41,48
115,127,58
32,55,93
83,108,18
79,83,96
65,125,41
25,28,17
8,21,29
135,151,32
44,68,63
104,137,54
163,164,25
47,90,4
177,183,86
86,101,11
50,84,48
134,175,47
136,151,23
51,81,86
2,20,86
8,9,0
17,45,39
60,77,67
184,189,84
0,69,74
99,149,49
109,175,93
99,100,5
139,186,100
3,36,79
194,198,69
73,83,11
105,137,66
29,79,58
61,64,88
173,196,6
106,117,85
54,66,81
56,103,83
21,51,37
83,95,82
101,114,10
8,28,33
172,193,74
134,136,74
142,173,14
117,184,93
146,153,67
34,39,5
53,95,10
96,165,62
3,24,48
101,103,62
36,55,40
98,120,38
7,56,40
76,104,65
33,90,96
27,62,50
3,14,51
117,194,81
59,95,5
32,65,77
17,48,78
15,30,79
108,174,29
83,99,57
145,192,12
22,65,86
119,126,88
173,180,53
76,79,91
162,184,42
122,166,99
13,66,1
187,193,52
140,178,64
37,54,56
135,172,29
160,169,60
4,17,24
80,97,28
38,41,60
29,51,61
126,139,20
165,166,49
5,23,38
156,165,28
70,163,97
174,180,98
66,93,98
114,140,79
151,175,18
54,89,67
138,161,62
63,71,79
5,9,91
67,76,65
32,59,59
21,62,81
15,43,2
125,157,75
77,115,13
115,142,5
66,75,37
159,167,7
99,117,23
137,143,79
111,168,66
121,181,52
29,84,63
139,146,83
107,114,86
113,130,21
79,100,39
87,176,71
101,134,57
94,152,9
146,168,62
63,69,7
62,93,33
87,131,29
184,188,62
151,164,70
135,173,65
81,149,87
8,79,95
95,134,98
54,77,54
106,109,20
74,109,74
83,137,68
7,21,50
116,130,8
50,102,94
43,69,4
74,96,96
108,131,34
88,124,71
186,197,38
77,116,93
92,108,24
62,105,65
150,197,41
70,106,36
23,83,2
135,170,43
49,82,27
8,60,34
7,90,82
163,176,20
13,59,70
70,126,2
149,177,11
67,73,81
165,169,35
106,138,48
89,93,89
83,104,43
148,158,26
52,69,7
163,182,66
91,112,23
51,65,78
19,55,67
137,173,78
157,190,81
14,15,54
109,147,87
79,105,28
15,28,13
13,29,26
109,120,63
82,118,77
94,105,97
72,74,85
98,137,24
120,132,64
100,128,41
41,91,91
113,150,77
2,5,17
108,111,21
59,62,73
93,120,84
112,140,48
74,97,70
131,141,76
15,35,73
132,146,15
64,75,82
82,128,21
119,134,74
131,169,98
97,130,83
164,178,24
143,197,37
79,81,14
31,48,92
125,130,56
44,85,60
65,66,91
20,57,79
154,169,90
20,40,27
78,123,87
150,160,99
155,163,80
145,159,56
126,180,31
80,132,38
36,49,61
90,94,8
94,113,37
15,105,49
80,148,69
173,177,49
0,52,69
166,187,81
84,141,22
13,39,93
146,161,49
140,145,16
40,92,39
121,159,39
8,10,21
58,62,94
8,17,57
146,154,84
116,155,62
18,63,29
132,157,72
61,130,70
30,82,52
167,198,79
153,182,1
120,143,84
85,101,37
88,116,69
34,50,37
59,135,54
0,60,51
6,7,24
77,93,14
62,117,100
90,106,39
22,82,36
134,137,41
122,160,95
43,59,63
40,60,35
93,105,76
105,148,12
36,69,32
130,145,71
161,162,47
35,92,62
93,134,22
150,158,28
99,146,82
196,199,87
86,102,5
6,24,13
129,141,15
46,95,49
1,6,82
36,48,43
181,190,39
4,56,22
9,47,100
54,56,59
74,87,25
113,114,10
59,60,64
139,181,17
62,67,57
83,114,28
6,33,51
42,79,87
123,145,43
36,60,62
42,54,56
55,85,49
90,91,60
104,130,6
12,32,81
32,35,24
0,42,27
40,53,61
15,61,4
57,98,79
109,114,86
60,89,29
30,62,82
135,160,42
16,30,27
63,65,43
78,89,75
32,66,37
139,159,90
117,133,37
67,99,90
189,197,16
107,110,40
23,52,13
177,181,71
124,127,84
182,191,43
86,98,3
158,167,4
125,143,93
122,155,10
67,118,32
167,178,73
46,50,60
114,163,25
4,50,39
36,38,36
50,60,73
110,146,18
82,114,68
76,129,41
169,178,33
73,95,78
150,182,28
1,23,0
110,156,59
134,188,40
160,193,24
98,102,72
67,70,55
59,61,22
131,162,39
5,57,1
12,42,2
53,100,90
142,172,66
167,173,33
93,115,37
42,99,81
22,38,19
79,104,62
98,144,7
79,96,20
149,154,88
46,61,7
152,168,16
10,53,43
1,48,11
57,60,58
91,103,69
81,108,99
157,170,13
70,93,60
9,13,63
8,38,50
155,178,41
178,194,96
127,137,99
109,145,87
54,124,72
108,118,15
143,163,21
104,113,59
91,173,52
23,116,51
115,136,73
189,196,46
149,171,38
169,197,80
114,127,32
1,19,96
169,174,83
157,160,57
33,45,38
21,58,13
109,149,55
165,184,60
64,133,45
155,166,27
12,63,73
100,138,79
70,86,31
61,62,4
138,157,68
38,52,5
45,47,28
60,69,91
90,123,27
133,159,14
35,67,57
31,67,71
44,82,59
149,163,76
171,198,86
71,139,12
160,194,25
51,110,68
134,168,84
121,123,33
177,187,41
132,165,50
46,83,100
108,109,91
167,168,6
6,25,59
106,167,11
9,46,77
137,152,20
9,35,82
195,199,21
155,184,92
29,43,38
95,104,47
128,142,40
37,41,100
170,183,99
86,124,67
77,98,76
104,111,74
157,159,31
102,135,66
28,31,98
16,40,65
47,67,38
124,163,76
49,58,37
135,146,25
61,90,72
14,57,30
137,140,12
157,177,42
178,196,58
27,104,43
22,31,17
99,130,3
55,56,35
146,177,0
86,100,46
107,152,2
189,193,3
104,127,1
88,100,10
117,151,18
8,30,20
24,45,98
21,27,7
151,168,35
42,55,99
29,50,94
57,96,3
163,166,55
73,81,3
110,122,59
125,139,68
55,75,41
26,53,71
136,145,17
63,89,30
153,183,81
110,126,59
134,141,90
156,181,78
44,89,22
6,56,71
113,135,91
10,47,10
109,151,48
182,192,0
49,68,43
115,120,5
145,160,41
105,125,65
34,48,0
140,157,44
144,161,32
101,120,36
179,195,79
128,130,52
148,152,42
121,149,52
10,12,14
5,75,49
104,159,26
139,156,96
66,118,42
145,153,32
105,132,95
112,161,90
113,122,46
34,73,93
90,144,60
112,133,32
115,158,2
122,137,41
59,89,53
119,139,89
4,33,75
15,24,16
19,59,57
153,175,57
1,25,63
24,91,82
119,120,99
28,78,20
184,195,18
95,126,32
56,92,9
23,81,69
99,105,100
60,90,38
60,80,36
24,51,31
120,141,14
69,77,24
29,109,88
149,153,62
139,155,59
13,45,98
34,38,13
132,149,1
29,67,95
40,45,49
96,146,68
154,166,8
164,196,76
86,97,98
95,101,20
53,92,10
67,72,27
34,59,12
160,178,4
54,71,90
145,148,88
158,185,79
53,57,84
121,170,24
98,159,37
51,89,86
56,70,66
12,50,39
59,98,91
14,45,2
147,176,21
93,112,41
68,101,75
76,90,28
27,56,76
101,154,12
67,95,39
99,115,58
181,182,62
62,96,46
100,150,6
27,36,89
4,59,85
121,129,91
90,149,38
22,57,25
103,115,39
104,135,54
106,132,59
55,61,65
89,148,9
112,129,22
16,23,43
114,123,30
159,177,45
81,106,88
87,89,63
75,112,32
40,70,60
24,73,15
75,111,10
108,122,91
168,189,0
20,41,92
119,132,16
169,180,59
147,191,57
41,44,100
3,23,88
158,183,30
166,190,91
132,197,97
51,62,61
183,197,66
75,107,96
58,96,7
178,199,55
120,145,38
163,173,33
3,26,72
70,137,4
183,190,11
9,23,95
180,186,33
83,87,85
165,193,45
61,69,9
47,108,29
103,152,92
36,40,10
55,80,5
192,198,3
62,63,68
127,155,39
12,46,2
13,31,78
105,166,16
154,176,15
170,171,60
45,59,78
149,151,37
131,193,66
95,120,1
131,176,92
103,114,4
12,64,60
116,149,91
23,47,82
154,157,47
0,12,14
9,72,6
127,130,60
99,126,47
126,198,64
182,196,44
164,175,71
69,82,9
167,191,54
17,56,34
171,177,15
152,156,58
38,49,57
87,92,57
132,138,77
63,110,71
44,71,10
72,90,13
51,58,86
110,114,58
70,82,61
61,96,48
63,82,58
57,64,46
142,178,80
73,84,11
31,35,66
32,71,78
60,63,93
139,192,96
175,198,32
164,176,77
5,34,48
67,138,57
106,144,52
61,76,53
22,42,50
48,62,92
158,191,53
132,164,79
155,192,81
115,155,69
126,127,9
55,58,46
10,14,2
152,192,78
173,184,62
26,36,93
97,135,86
53,77,69
131,143,47
169,171,96
96,126,38
105,143,43
69,79,59
130,131,87
35,47,37
139,150,75
18,79,9
18,25,25
22,55,16
19,54,56
176,196,97
114,120,66
189,192,4
58,146,13
85,98,23
55,84,37
2,21,10
161,173,37
101,107,15
83,98,80
166,176,75
140,162,46
9,14,40
66,74,27
51,84,73
129,135,52
116,174,81
32,79,57
74,105,46
102,165,58
130,135,23
39,65,0
123,198,90
130,153,46
118,131,90
166,179,24
141,154,15
93,147,96
163,165,9
19,63,81
72,106,35
106,108,65
76,181,51
112,120,22
37,96,69
132,141,9
0,38,63
57,74,95
92,95,5
161,193,40
28,48,76
74,100,72
164,195,96
4,82,28
82,105,60
115,165,47
107,128,24
170,173,71
14,74,46
50,68,42
163,172,95
80,101,21
76,178,9
90,98,28
40,48,95
36,44,33
65,95,70
15,19,89
110,144,9
116,163,9
