Node1,Node2,Weight
10,14,83
6,7,60
8,12,16
8,9,53
6,11,59
6,8,52
2,5,60
9,11,72
3,6,93
5,12,93
1,6,8
3,8,53
7,9,40
0,1,95
3,5,82
7,10,15
9,14,96
9,10,79
0,2,70
4,9,11
5,14,6
11,14,62
2,11,98
5,13,18
10,13,90
7,13,27
1,3,87
0,4,46
8,11,68
8,10,41
6,10,6
4,10,12
5,9,43
11,12,14
12,13,59
10,12,44
3,7,63
5,7,62
6,13,91
1,12,41
4,8,34
5,10,46
0,3,45
7,11,79
3,4,16
4,5,45
7,12,26
0,5,79
2,7,30
6,9,40
2,9,80
1,5,67
12,14,57
3,11,21
4,6,8
5,8,2
10,11,57
2,10,87
8,14,91
9,13,65
11,13,60
2,3,45
1,4,30
8,13,53
4,7,54
2,6,8
1,2,62
5,6,12
2,4,25
0,8,10
3,9,82
4,12,3
9,12,51
7,8,39
13,14,57
