Node1,Node2,Weight
1,6,14
2,8,79
5,8,44
11,12,84
7,8,28
8,10,64
7,11,97
7,9,52
1,2,58
6,10,47
0,4,100
8,11,97
8,9,67
6,14,7
7,12,46
4,8,51
6,12,71
6,8,71
10,13,43
3,5,27
2,3,62
0,1,26
3,12,25
3,8,67
11,14,21
12,14,93
12,13,42
10,14,37
1,3,77
10,11,32
0,9,63
3,4,61
3,7,16
8,12,9
1,5,97
1,8,11
0,7,11
1,11,5
5,12,20
9,11,75
2,4,83
4,5,32
0,5,74
9,12,99
6,11,23
9,10,22
4,7,11
2,7,25
2,5,44
3,9,100
7,13,41
4,10,85
4,9,10
5,9,9
2,6,38
5,7,60
1,4,87
4,6,92
0,2,88
9,14,45
9,13,88
2,13,54
10,12,19
5,10,5
5,11,82
3,6,97
2,9,76
5,14,76
11,13,56
5,6,73
8,13,46
6,9,5
0,3,58
7,10,36
1,7,97
13,14,100
6,7,93
