Node1,Node2,Weight
40,61,58
11,79,5
75,82,59
29,44,69
49,92,10
28,49,5
22,29,14
30,46,26
57,86,46
56,88,100
9,38,53
78,98,55
30,63,51
35,41,32
65,69,44
53,80,43
55,85,61
42,99,41
33,52,77
28,46,22
52,61,46
6,58,48
40,93,71
15,91,53
38,61,43
12,18,85
4,35,10
38,54,6
21,23,11
89,91,48
15,52,97
32,36,76
18,44,96
52,64,34
62,79,52
14,38,27
68,84,54
14,22,51
11,52,87
58,69,78
77,83,94
75,79,5
11,21,47
60,68,87
66,93,34
45,66,43
65,76,37
52,70,8
36,62,44
33,42,48
68,86,30
0,9,85
2,32,66
56,60,0
37,40,84
80,91,68
61,72,21
50,56,60
2,33,37
30,49,65
26,41,22
45,64,58
55,71,11
45,83,62
38,42,96
70,72,34
27,59,50
82,83,4
9,17,13
47,75,49
21,56,13
54,55,42
25,30,23
16,50,87
51,73,67
65,88,100
47,78,73
22,57,6
27,41,19
86,93,66
19,34,3
51,72,44
33,39,65
50,85,46
14,50,62
45,96,28
77,80,33
43,71,5
10,33,74
39,50,79
42,56,10
33,58,96
34,73,31
80,90,5
30,43,19
26,44,1
39,59,75
3,31,2
2,5,52
42,60,94
55,60,65
32,86,32
32,35,57
59,78,27
38,64,84
31,66,38
13,22,99
40,51,9
18,73,46
40,83,22
13,36,4
15,28,13
77,93,42
53,57,80
0,17,91
85,87,36
23,48,5
23,39,3
40,62,80
66,84,45
38,99,40
61,75,13
47,52,64
34,50,30
31,95,33
16,33,55
12,55,93
49,83,74
59,71,14
8,12,15
19,26,2
49,86,79
47,70,14
52,71,21
2,15,86
27,50,100
42,71,13
0,11,43
79,83,89
72,81,55
42,94,69
78,99,42
20,76,78
78,89,32
74,80,85
75,87,32
22,47,6
44,82,56
15,47,0
15,45,24
23,36,33
76,89,71
58,79,29
14,26,24
76,93,30
62,91,56
7,9,34
1,36,62
35,68,56
7,31,95
40,75,8
61,65,61
76,96,68
6,26,3
50,87,80
25,55,2
9,35,18
82,99,25
56,69,19
8,36,24
19,21,74
64,97,78
1,23,87
21,37,93
47,83,33
17,27,72
2,70,19
32,62,32
40,63,100
84,97,6
16,40,93
64,65,28
33,46,1
95,99,45
50,65,6
34,47,6
61,90,21
74,98,78
67,92,1
39,55,78
35,58,35
41,45,6
41,67,28
77,92,24
73,84,37
70,79,17
21,54,40
13,33,61
45,51,38
86,97,46
55,68,80
67,82,94
73,92,6
23,33,3
67,84,34
12,36,13
44,60,81
59,65,56
28,55,47
22,58,46
13,16,77
61,77,92
50,64,43
17,25,42
77,81,97
19,29,34
4,13,75
31,35,20
28,31,57
66,83,94
41,99,47
45,98,36
67,80,19
21,27,11
80,94,66
17,60,86
45,68,19
21,68,61
8,28,32
73,91,28
77,87,50
12,22,74
20,60,96
39,57,4
23,32,44
29,61,89
63,80,70
54,62,99
31,42,12
12,25,68
11,50,18
9,16,48
3,42,49
31,58,79
18,36,36
68,98,50
58,74,82
3,5,99
30,80,73
69,76,23
22,94,65
57,83,86
2,40,76
8,48,26
62,63,82
28,48,60
33,53,70
85,89,42
41,75,82
30,64,45
1,28,54
38,57,56
1,8,60
24,35,63
33,63,58
27,48,93
73,94,5
2,6,9
20,41,7
41,70,19
53,71,44
62,85,78
23,92,8
77,78,59
25,76,23
44,54,44
6,15,44
60,98,97
84,91,2
2,11,47
28,35,64
72,74,66
70,90,93
57,70,62
63,96,4
8,30,45
63,87,6
60,94,13
64,78,19
3,78,85
13,42,32
89,98,98
64,91,98
65,68,93
15,51,66
41,63,76
14,59,21
12,31,12
33,64,0
76,97,25
19,56,24
63,95,45
5,13,11
8,35,34
19,30,63
74,88,16
49,65,68
79,80,2
25,40,33
89,93,94
34,72,7
45,62,33
52,92,45
45,46,54
10,29,51
57,59,80
70,71,7
5,9,23
51,68,81
18,84,83
61,93,76
41,74,24
66,86,27
41,49,55
27,40,55
12,64,82
26,53,15
56,59,30
53,54,51
10,23,73
6,22,15
58,75,6
73,78,67
16,23,63
36,64,80
92,99,69
37,38,11
12,24,94
21,39,80
65,91,58
71,73,24
38,80,27
21,40,64
48,66,91
36,68,18
66,96,79
37,67,15
82,93,67
12,69,71
60,73,16
71,92,43
27,54,57
22,30,42
42,78,85
78,95,66
47,63,55
48,73,44
15,50,22
72,84,80
23,51,0
10,41,63
8,57,83
50,93,81
54,60,10
90,97,88
27,37,86
64,76,19
55,77,33
60,70,15
67,83,94
41,59,85
29,68,90
53,88,2
45,55,8
17,48,74
16,27,32
45,91,45
20,21,78
50,91,88
0,29,64
63,69,28
25,49,50
3,23,57
37,61,64
29,45,57
49,61,77
6,14,22
57,58,95
21,44,12
46,79,49
17,19,5
52,99,14
32,71,75
26,51,72
13,17,96
55,83,69
21,32,97
41,47,37
68,91,41
30,36,22
88,91,2
59,95,47
13,35,96
7,18,70
43,58,86
16,73,76
96,98,74
37,76,84
15,22,18
59,99,27
26,74,72
16,79,46
60,62,52
19,35,69
1,31,18
70,81,79
15,24,22
44,67,37
84,88,82
10,63,6
3,12,6
9,36,32
11,63,7
33,61,68
41,73,98
5,35,65
11,36,70
68,83,94
58,96,36
28,33,100
57,73,41
18,42,1
50,95,28
0,6,78
37,90,87
10,89,78
6,90,91
53,92,38
45,70,87
83,85,58
49,56,99
16,28,80
15,75,55
38,85,82
28,64,96
41,53,5
29,55,69
6,31,17
0,2,30
13,44,82
94,96,45
28,38,70
22,45,10
37,47,68
72,88,45
42,51,83
41,66,10
71,82,29
51,58,82
51,56,2
62,81,60
18,67,42
62,73,51
2,46,4
72,76,48
70,83,76
22,52,35
34,37,96
8,38,75
33,79,22
42,76,87
34,65,99
67,75,10
54,77,64
34,45,16
26,58,100
83,91,33
38,47,90
38,51,43
68,78,88
24,40,43
71,77,15
64,69,65
6,17,36
27,93,10
57,87,90
4,20,10
64,79,83
79,82,98
2,35,6
48,76,92
11,18,34
32,42,94
27,47,83
8,19,82
58,86,40
68,73,39
49,51,8
22,95,20
17,39,54
62,72,56
41,61,13
4,22,62
43,68,87
19,55,91
40,95,16
33,45,100
21,35,59
42,43,46
87,92,75
18,24,21
17,20,70
41,46,70
32,59,28
6,32,83
73,77,0
16,43,53
7,38,76
40,50,88
67,97,71
14,24,68
25,54,48
31,34,17
56,83,98
80,86,82
11,60,14
80,99,6
52,57,54
49,55,43
43,78,33
26,90,69
38,59,83
13,43,36
48,67,4
2,4,24
5,43,2
39,52,81
70,89,67
50,88,86
67,68,5
42,87,82
52,89,25
64,73,63
7,35,3
37,45,60
23,95,12
4,48,7
85,94,35
53,67,2
30,52,64
45,75,96
38,66,28
66,74,57
70,87,13
83,90,3
14,67,8
42,77,17
37,46,87
77,85,30
14,82,25
36,45,8
88,93,66
0,15,87
31,40,53
58,78,69
30,48,31
14,56,75
41,69,40
52,91,43
19,31,83
25,58,83
2,21,76
62,80,53
22,27,1
71,79,26
64,85,67
4,47,37
75,92,24
46,54,75
54,90,13
61,74,67
35,63,2
53,56,90
26,30,20
47,61,4
74,97,29
13,24,80
85,93,0
79,85,48
84,94,47
46,51,70
25,31,43
22,51,17
78,92,18
55,63,71
76,90,33
46,73,72
6,41,44
56,74,70
25,32,100
84,90,39
59,92,98
92,94,78
22,70,90
20,28,92
15,53,37
44,75,9
56,90,53
7,47,56
18,26,22
15,25,47
42,54,9
65,92,15
23,56,20
24,32,84
76,80,59
57,80,11
38,53,37
35,83,84
56,76,59
93,96,21
51,60,87
16,22,14
6,35,91
82,97,51
69,70,9
65,66,12
16,45,45
49,59,97
40,42,79
27,70,27
3,8,63
48,74,92
3,9,46
33,36,57
43,64,4
22,33,51
59,83,82
18,39,46
85,88,29
83,93,29
44,51,40
36,44,25
20,24,81
60,93,68
93,97,74
19,41,23
44,74,18
44,48,74
90,99,72
69,89,96
34,55,6
12,59,68
50,70,45
12,50,89
38,39,9
41,68,6
52,76,5
91,96,18
68,89,14
27,52,42
58,83,10
63,89,13
50,55,70
30,34,72
12,13,49
81,88,36
19,88,74
3,13,85
37,60,46
39,73,39
25,29,7
82,85,50
57,66,98
58,63,7
49,52,27
44,87,61
50,73,34
46,90,99
14,21,20
39,64,77
21,92,86
59,94,16
48,51,95
42,52,23
80,82,57
65,82,87
44,45,56
63,75,92
0,26,30
16,77,59
11,51,47
52,75,55
38,62,79
12,56,48
6,63,20
20,25,7
8,34,13
73,76,87
77,86,74
2,28,55
33,94,68
55,90,7
