Node1,Node2,Weight
53,54,34
5,7,54
21,22,85
16,20,5
42,43,35
18,21,69
37,39,69
52,56,66
2,5,25
39,40,2
30,34,89
2,8,91
34,37,73
38,45,79
75,77,65
13,14,10
35,37,49
55,60,19
2,6,83
87,88,5
38,41,41
71,73,38
6,8,1
78,80,92
80,82,14
26,29,14
11,15,42
69,73,13
19,20,59
63,65,2
30,33,74
29,33,96
67,71,54
31,38,64
94,97,91
44,52,17
3,5,50
54,58,24
13,20,8
77,79,72
11,16,97
81,89,20
13,15,70
79,82,46
37,40,9
69,75,23
93,95,40
48,54,63
18,19,22
62,63,76
10,20,48
57,58,55
74,78,99
41,52,35
45,46,52
35,38,40
10,16,47
64,65,55
37,38,62
41,43,70
41,50,71
67,69,46
8,23,28
77,78,16
94,95,30
26,30,1
85,90,34
16,22,29
40,53,6
72,79,68
13,26,42
90,99,88
87,90,40
54,55,100
18,23,67
82,92,45
1,2,11
26,34,13
48,49,36
66,68,91
94,99,87
7,14,6
61,65,10
43,46,17
25,28,9
52,54,54
26,32,76
16,17,75
88,93,20
50,52,15
61,64,40
3,6,90
26,41,59
8,20,60
52,53,9
69,71,73
53,55,12
30,32,15
51,55,86
15,24,85
85,93,82
53,62,23
38,39,87
17,25,20
86,88,8
29,30,14
0,2,14
86,96,85
78,82,88
88,89,6
45,51,80
12,20,95
89,97,56
1,3,37
3,12,69
45,47,79
4,6,93
79,83,12
24,32,16
70,76,0
45,52,17
46,49,35
20,25,41
75,76,13
55,61,36
52,57,36
12,13,6
3,14,79
48,58,96
38,42,71
45,49,65
35,43,56
42,51,51
24,28,70
8,15,74
40,44,30
56,61,68
35,44,3
15,20,96
48,52,30
62,71,85
66,74,42
92,95,90
87,92,80
64,67,9
37,42,100
78,79,65
11,12,35
61,68,3
73,76,85
32,33,59
0,1,84
48,51,87
54,59,69
25,31,45
54,57,15
59,63,79
36,38,32
58,65,96
58,60,51
7,9,16
61,67,4
39,44,76
17,26,98
74,81,40
49,50,23
93,97,18
33,37,45
53,63,64
9,13,35
49,51,9
72,76,93
93,96,64
28,36,13
77,82,45
82,83,21
2,4,21
44,50,29
5,6,16
58,64,42
62,65,90
80,87,54
20,23,90
4,10,18
76,80,52
39,41,72
12,26,54
54,62,20
59,65,52
55,65,6
