Node1,Node2,Weight
3,13,86
30,46,6
53,59,67
11,18,75
9,11,76
80,91,86
70,81,86
17,31,74
1,7,99
40,54,95
70,78,27
15,18,96
9,10,32
7,8,51
52,63,2
43,46,3
3,6,96
91,92,72
7,16,42
39,61,79
40,55,70
1,2,21
3,11,64
58,67,35
76,81,63
26,29,98
54,72,12
75,77,84
72,81,15
32,33,23
55,65,90
6,8,1
84,90,95
23,48,67
92,96,4
80,81,83
71,80,91
17,25,15
17,18,39
7,27,92
0,12,64
89,95,32
85,88,40
27,31,87
89,96,89
67,72,25
18,25,58
33,36,10
37,43,8
34,36,18
36,38,1
22,31,72
63,72,68
32,40,78
5,14,27
1,3,73
17,21,44
42,50,76
46,51,88
29,34,14
21,22,2
13,14,20
29,31,78
63,64,77
41,54,38
49,57,99
69,72,24
12,17,87
4,20,75
74,78,51
11,12,59
66,68,93
57,63,97
56,64,26
76,80,47
10,16,58
54,61,68
68,73,48
8,9,80
39,54,5
66,72,86
25,28,85
72,73,11
32,39,83
36,39,44
0,6,24
39,40,87
25,35,78
16,31,78
42,47,16
87,96,62
42,46,14
91,93,56
81,82,77
34,44,49
29,30,34
36,40,76
24,26,43
78,80,15
25,30,0
17,29,62
71,75,34
16,17,71
39,42,92
91,98,66
14,30,57
55,61,34
11,15,70
17,28,16
47,63,90
14,22,39
32,38,50
88,96,52
63,68,98
54,58,11
19,26,74
15,17,58
90,96,92
68,71,54
10,17,79
20,26,62
31,40,15
93,95,91
83,97,92
36,43,20
95,96,72
79,91,5
65,66,87
83,85,69
54,68,79
45,54,41
60,69,94
72,74,77
79,81,21
3,7,63
61,64,72
0,11,52
70,73,1
3,14,48
25,29,34
11,24,37
2,3,96
23,31,95
42,43,33
25,39,18
8,21,19
54,70,24
67,75,4
87,94,89
75,79,78
48,52,17
40,41,15
78,90,61
45,48,37
49,50,43
81,90,24
3,15,35
5,12,14
84,85,50
65,72,22
22,25,45
80,83,32
7,24,56
66,74,55
28,44,4
51,53,16
31,42,79
10,23,84
40,45,60
43,47,35
10,15,85
33,46,74
37,52,43
6,18,38
24,42,97
37,50,86
90,91,64
51,57,59
48,50,66
44,47,28
55,59,98
3,9,72
17,19,87
84,89,65
68,78,37
77,92,45
60,61,28
80,88,44
78,83,37
56,59,38
0,2,3
27,37,13
66,83,91
47,49,60
8,18,84
38,39,92
22,23,78
28,31,17
78,81,31
36,42,18
84,94,86
87,89,85
38,40,57
86,89,82
82,89,60
94,98,80
15,22,78
49,59,83
75,84,90
55,56,52
23,24,44
88,92,23
25,27,71
34,49,66
72,78,57
7,11,51
76,78,15
64,65,29
48,59,33
44,49,65
21,25,97
69,78,92
34,37,93
58,66,69
27,32,76
28,30,61
65,71,57
38,45,15
41,55,27
47,54,62
63,65,33
75,93,95
24,27,5
1,4,97
85,92,89
28,36,79
34,35,11
49,56,98
34,41,51
6,19,46
83,91,20
93,96,56
73,74,8
32,35,78
11,13,22
15,21,8
59,64,98
11,14,87
54,55,83
77,86,68
34,39,1
62,64,18
74,77,44
50,58,27
92,97,61
67,76,27
