Node1,Node2,Weight
9,11,79
47,48,100
23,24,32
6,7,46
26,28,14
19,22,13
44,46,82
24,27,70
2,4,24
5,7,25
0,1,92
13,14,78
41,42,17
30,31,37
22,24,44
23,25,32
8,10,51
12,13,98
6,9,88
0,3,90
42,43,44
31,34,6
10,11,90
39,42,44
11,15,79
13,15,9
22,23,54
19,20,24
45,46,6
3,5,15
44,45,25
28,30,14
30,34,38
21,23,93
38,42,27
22,25,25
39,40,35
32,34,38
8,9,25
8,13,79
29,30,90
27,30,49
33,35,98
21,22,34
5,6,99
38,39,37
31,33,33
16,18,49
7,8,3
20,21,49
20,22,29
14,15,56
35,36,58
6,8,56
25,26,16
11,12,91
3,6,11
5,8,77
46,47,82
2,3,52
8,11,74
12,14,42
36,41,16
36,37,97
27,28,14
4,5,82
14,17,72
37,38,34
32,33,89
27,29,86
40,41,60
36,39,44
31,32,89
36,38,54
1,3,68
15,18,37
