Node1,Node2,Weight
0,2,55
16,19,2
0,16,64
14,15,6
11,14,32
0,13,27
11,12,63
2,9,69
2,12,61
1,16,34
1,15,70
11,15,3
3,17,63
6,15,82
10,12,80
6,18,27
1,7,31
6,12,99
12,15,40
13,15,48
15,19,2
1,5,20
4,5,79
1,10,92
2,8,62
3,15,52
1,17,19
6,16,58
4,16,100
10,18,70
10,16,30
5,12,69
2,19,34
16,17,67
7,18,61
13,16,43
3,19,14
3,18,28
2,3,42
6,9,41
9,17,23
3,13,51
12,17,25
12,19,87
2,13,85
5,17,75
10,19,28
5,10,93
1,6,25
3,8,72
15,16,4
8,12,6
5,6,90
1,3,70
0,9,12
14,18,0
1,2,86
13,18,64
7,14,47
12,16,26
3,9,42
0,12,18
11,13,42
0,11,31
7,9,0
10,11,50
