Node1,Node2,Weight
11,21,23
36,47,72
21,27,59
7,12,59
87,92,75
29,43,86
15,32,63
43,45,28
40,41,41
42,48,15
92,99,99
50,67,51
30,73,81
29,39,29
20,23,39
6,20,61
57,81,89
68,72,55
36,44,2
58,59,69
53,73,79
30,52,86
72,90,75
37,62,37
67,69,50
30,60,16
54,60,48
71,76,66
37,63,82
33,52,97
10,32,6
19,30,83
8,9,22
57,71,52
43,61,99
57,62,58
55,91,62
73,75,9
90,94,4
57,79,34
4,31,57
0,27,40
31,38,55
40,46,40
34,40,23
23,44,12
33,58,96
7,58,32
69,71,27
11,15,34
7,17,64
9,32,51
56,59,37
69,75,99
87,96,47
5,23,67
87,98,72
44,66,85
59,69,74
12,17,98
59,68,44
4,7,88
68,78,44
14,17,72
15,59,11
11,44,55
67,73,8
31,34,54
77,90,39
0,12,88
20,36,60
1,45,50
40,57,51
31,50,69
16,36,41
17,26,24
50,54,27
92,94,5
6,31,84
6,17,2
88,96,43
59,71,92
19,31,98
42,61,18
68,76,1
93,96,71
72,80,6
2,12,3
3,13,37
64,99,22
1,13,70
19,21,32
25,32,74
22,27,11
56,62,18
63,99,18
36,39,44
50,87,35
13,23,56
9,27,30
84,88,78
22,35,75
39,57,33
13,34,7
52,67,72
1,48,93
12,68,44
61,68,64
51,60,19
27,59,64
37,67,70
0,28,11
30,45,67
40,75,80
2,40,39
72,79,57
0,14,56
19,54,88
49,54,57
57,72,70
24,40,54
11,23,35
40,65,60
26,30,71
42,62,79
23,32,37
46,62,87
56,72,50
4,17,45
45,52,38
19,23,97
77,95,44
45,46,62
57,66,57
16,77,7
8,22,36
26,43,41
15,35,38
74,83,50
20,57,18
32,49,89
51,55,95
21,28,38
14,39,86
23,47,46
6,27,22
10,29,84
27,42,46
1,4,28
53,70,63
44,62,99
40,42,87
23,70,43
16,23,6
77,92,69
3,21,36
40,44,86
79,97,80
5,36,45
5,11,85
43,65,65
68,91,77
77,84,6
55,66,2
7,25,74
14,30,55
13,22,35
58,77,61
48,56,54
67,98,44
8,38,89
54,90,69
39,43,10
61,72,4
11,17,1
27,49,39
29,48,95
49,61,45
45,54,34
6,15,81
29,56,17
49,68,25
13,20,73
9,26,6
26,29,89
48,66,71
22,48,39
83,91,22
90,98,64
66,80,13
51,56,42
86,91,66
72,73,15
53,59,90
9,29,34
18,20,47
38,63,78
0,3,96
25,28,89
51,72,84
21,54,58
31,33,98
79,87,86
95,99,49
64,67,20
43,62,93
14,62,36
3,39,64
19,42,100
27,34,65
87,88,21
81,83,11
83,87,15
0,1,18
69,76,76
85,92,49
14,23,22
10,34,39
31,54,47
41,48,6
6,12,82
74,78,32
21,37,85
78,98,97
50,79,15
45,72,17
59,70,98
10,37,21
58,64,47
32,53,12
12,42,88
6,25,10
44,68,26
9,18,18
55,78,74
59,61,51
62,63,97
60,71,42
70,78,21
17,27,78
31,77,36
59,81,70
78,86,89
10,43,68
70,99,62
75,90,32
26,36,8
48,70,20
7,30,20
6,46,48
53,61,29
7,16,20
57,69,74
33,34,80
14,31,28
24,28,59
60,82,66
67,86,39
63,76,78
44,98,44
84,87,53
13,35,62
8,14,10
97,98,51
76,92,93
71,74,33
27,48,52
82,96,37
7,32,7
52,73,26
27,74,95
10,35,18
80,90,41
14,26,73
37,45,31
26,40,13
75,95,99
81,94,62
68,70,43
83,89,85
37,79,91
67,87,51
74,92,31
13,31,33
62,69,95
4,5,99
77,80,26
28,57,46
