Node1,Node2,Weight
5,8,61
10,18,54
3,16,33
8,15,13
13,14,25
5,6,21
7,9,94
12,14,8
5,18,79
10,15,34
8,11,21
0,2,79
4,8,19
3,11,39
0,6,79
8,12,97
11,14,75
4,18,31
15,16,8
5,9,44
4,13,51
3,17,53
9,19,83
9,18,57
8,14,92
4,10,57
6,15,64
9,13,86
1,10,99
4,15,59
8,19,11
9,12,21
3,12,0
6,18,82
8,18,87
6,19,100
15,17,83
13,19,40
8,10,0
2,6,22
4,16,96
6,14,90
11,16,51
4,9,98
5,7,22
2,7,12
17,18,71
5,16,52
6,12,53
13,17,80
10,12,68
1,15,57
6,7,98
10,13,53
14,19,95
4,14,95
15,19,70
12,18,75
1,6,4
3,9,38
0,9,22
2,4,76
7,8,68
1,14,62
6,17,14
10,16,95
10,14,38
16,17,57
0,14,27
7,11,97
0,5,84
12,13,49
13,18,90
1,17,63
8,13,98
5,19,42
1,5,66
14,16,94
6,11,56
0,13,86
0,1,80
4,11,39
12,15,46
5,11,99
2,9,56
11,18,38
2,12,92
2,3,56
3,18,33
1,4,73
7,12,29
1,19,0
4,6,90
10,19,13
2,10,51
13,16,73
3,14,39
11,12,51
2,11,88
3,4,8
