Node1,Node2,Weight
61,64,59
80,84,23
53,55,79
76,83,32
21,24,48
75,82,40
62,70,49
43,47,48
22,29,59
92,93,0
20,21,64
41,43,72
22,25,98
19,25,37
91,94,46
26,28,18
8,9,31
65,75,36
0,4,74
74,81,1
4,12,79
86,92,15
57,61,26
62,67,64
81,87,41
29,33,21
11,12,75
78,89,18
94,99,98
3,5,68
33,35,20
69,71,89
96,97,36
58,60,52
82,83,6
46,53,59
67,77,71
60,65,41
39,40,67
74,76,27
69,74,52
25,28,63
20,25,32
1,2,40
37,42,35
87,97,24
12,14,93
73,84,39
71,77,78
67,69,11
52,59,80
32,33,94
33,37,70
5,7,45
82,86,31
73,78,92
75,77,42
55,61,64
59,62,12
56,57,72
83,92,95
75,76,72
12,15,15
84,88,12
