Node1,Node2,Weight
42,51,56
17,38,15
91,114,34
106,113,99
7,13,25
59,73,78
50,83,8
133,140,0
19,25,36
41,42,68
39,59,87
44,66,13
63,69,76
15,40,39
110,113,24
83,131,73
103,110,19
28,47,13
16,72,43
122,131,65
100,108,10
105,126,54
26,37,51
53,54,75
67,74,35
61,78,23
70,80,84
137,139,71
19,31,18
36,38,94
95,114,48
51,72,64
88,93,2
11,28,7
57,71,80
58,74,15
2,14,51
105,109,67
103,139,77
24,37,3
67,71,99
93,115,8
47,88,64
60,79,94
107,116,64
53,78,20
118,121,51
88,100,77
87,103,65
64,93,80
39,52,30
94,112,66
7,25,45
57,81,35
107,122,24
48,52,28
11,19,94
50,80,76
52,58,8
112,130,18
74,90,9
77,89,51
45,57,40
94,113,28
96,131,61
2,8,53
82,96,82
108,118,59
123,132,22
46,86,24
12,30,26
102,103,11
100,136,39
104,106,47
110,122,81
105,108,45
79,98,21
15,25,86
16,37,76
55,83,85
90,113,34
62,67,22
29,36,15
109,116,10
3,36,18
112,114,87
83,97,64
94,140,34
106,130,43
6,37,78
31,44,47
13,15,52
129,132,35
127,136,21
134,141,47
108,129,86
96,110,6
62,84,80
98,102,59
84,128,53
55,69,75
96,104,65
107,109,17
63,71,7
82,86,48
94,124,96
90,104,58
127,148,25
102,127,40
79,109,8
48,60,42
14,30,83
94,139,67
76,101,94
90,107,19
101,129,23
44,46,36
111,121,63
42,47,99
108,133,25
62,89,12
56,64,58
83,121,13
1,35,20
29,64,95
84,123,88
24,27,69
105,124,54
123,125,7
65,80,22
98,124,71
131,148,22
42,75,49
118,135,55
33,46,36
50,90,11
9,27,75
111,113,6
8,46,95
87,91,25
47,66,65
98,127,82
84,91,54
88,108,50
16,28,28
99,137,94
5,10,67
73,101,44
94,98,64
42,73,46
2,10,74
108,114,47
54,65,5
87,93,79
123,146,20
9,51,91
22,26,84
43,48,35
5,11,57
24,25,63
66,82,25
83,87,22
50,69,43
99,114,23
58,66,6
81,83,18
79,105,29
108,130,45
36,58,56
60,61,61
76,122,73
30,36,100
103,128,30
6,50,93
31,38,94
120,122,32
49,144,50
73,74,25
39,62,27
93,139,3
41,84,44
84,90,95
70,77,88
66,91,38
96,107,1
86,113,84
99,147,52
111,116,26
63,70,82
74,80,30
20,21,74
133,134,16
102,110,20
45,53,13
49,59,6
51,75,54
65,83,79
88,96,74
6,10,90
65,68,2
25,37,30
32,64,78
137,143,16
47,56,83
117,138,59
100,127,36
53,79,28
83,116,25
81,90,71
56,57,47
109,149,59
92,109,35
43,45,96
5,17,79
53,76,91
55,81,41
46,88,5
132,135,18
74,87,17
101,102,84
68,71,71
94,105,53
129,134,89
30,47,28
123,140,83
111,125,45
70,72,25
52,70,85
101,118,60
77,82,90
25,53,76
56,77,54
59,67,99
38,40,69
45,49,78
38,48,84
139,149,98
5,8,9
111,132,59
21,36,86
81,99,69
99,112,83
112,113,40
29,79,8
40,50,63
31,53,34
16,38,63
4,23,33
22,51,86
56,84,38
29,32,88
113,132,90
141,149,54
20,41,73
112,117,34
113,133,45
11,18,93
92,133,96
84,94,29
79,84,71
58,84,47
122,146,61
15,38,47
1,11,75
119,135,68
106,115,2
55,75,62
11,35,29
30,48,64
11,13,9
83,107,82
64,101,60
67,100,46
89,141,56
51,55,29
6,13,17
112,125,42
8,13,88
11,45,4
91,117,25
70,114,41
7,38,49
133,149,19
65,109,43
49,67,48
33,41,46
113,136,3
105,119,22
142,148,3
91,99,13
17,18,32
76,100,50
14,20,8
27,30,17
83,92,83
57,72,88
122,137,98
89,110,46
88,117,11
7,15,17
57,79,84
44,47,80
26,52,62
147,149,24
40,58,86
77,90,16
34,37,74
77,86,95
48,53,69
52,97,11
24,47,2
123,127,62
55,71,73
5,18,36
119,146,82
9,57,6
32,47,91
144,145,6
26,33,83
119,128,64
21,41,20
80,126,7
81,85,40
40,72,33
28,31,98
48,75,30
54,59,23
143,149,40
55,106,4
111,126,12
49,61,63
33,59,78
112,131,79
100,116,47
20,25,77
27,45,67
110,119,70
45,78,29
35,53,13
98,114,14
31,64,80
129,137,41
126,128,66
3,17,98
44,50,95
1,18,37
92,107,89
119,136,99
99,113,58
51,81,16
130,143,9
9,15,33
27,35,30
106,120,52
37,40,28
64,103,14
34,60,58
28,90,79
8,41,43
78,83,6
78,99,75
97,123,2
7,8,55
55,91,9
41,44,28
42,54,14
33,67,98
92,94,32
67,107,88
95,140,51
73,89,97
117,132,35
62,98,62
36,37,99
88,104,97
111,114,24
78,81,82
83,91,85
