Node1,Node2,Weight
121,123,63
32,33,98
11,12,63
34,39,89
51,53,91
79,82,27
67,69,78
29,30,85
34,38,97
123,127,54
97,101,29
77,85,46
104,105,31
37,43,33
85,95,6
6,15,10
128,131,97
67,68,77
81,87,48
7,17,31
93,94,42
94,99,3
4,11,17
42,44,40
101,116,24
44,59,50
74,88,29
118,130,96
28,37,80
29,42,13
63,66,75
47,49,61
131,139,19
71,73,21
139,140,68
95,100,12
138,149,21
134,149,42
74,79,63
12,15,95
93,107,41
102,104,37
4,15,69
103,115,25
94,103,7
31,35,90
86,89,81
22,27,93
137,142,2
52,54,72
122,123,17
78,83,47
89,91,29
93,103,14
79,88,11
28,35,60
118,126,98
36,38,44
8,10,46
48,51,85
143,144,50
117,125,94
92,102,40
23,26,8
87,93,36
20,24,25
15,19,92
148,149,89
121,128,98
74,83,36
17,26,20
61,74,100
104,107,45
127,132,10
43,44,31
50,61,6
59,71,16
4,5,24
19,25,95
51,62,18
25,33,23
92,93,63
41,58,34
111,122,1
104,108,93
27,34,26
108,111,61
8,14,87
65,74,3
91,93,90
50,53,18
9,13,8
89,101,92
17,19,35
50,57,76
54,66,21
71,78,13
95,105,91
132,139,16
133,145,62
78,81,61
3,9,98
90,104,65
57,62,8
48,58,74
52,57,13
99,100,100
122,132,93
101,111,36
103,105,13
99,102,69
54,56,71
15,16,30
129,142,29
117,119,29
138,140,41
56,67,63
51,55,50
59,61,69
68,84,51
73,76,86
127,129,38
50,62,2
40,42,11
143,145,64
75,76,27
21,24,51
83,91,3
61,70,60
120,123,42
73,77,61
49,55,8
8,9,75
53,56,69
131,142,63
124,132,40
129,130,65
78,88,5
56,72,67
90,92,7
138,146,77
73,84,64
65,70,89
113,117,34
129,137,91
105,114,66
51,56,76
24,29,85
133,135,9
82,94,9
57,65,60
50,51,45
50,55,86
100,111,70
88,97,93
63,64,40
83,93,30
38,40,96
3,8,27
144,146,21
50,56,82
43,50,31
96,98,4
45,46,54
92,95,87
109,112,61
8,20,52
37,44,60
132,133,81
46,55,82
93,108,83
17,23,10
136,137,81
139,147,51
88,101,35
115,123,17
51,57,26
89,94,16
115,116,46
11,19,60
125,128,27
10,16,6
21,31,19
4,7,36
76,84,27
93,101,21
82,88,72
121,125,2
49,54,47
58,72,97
26,39,31
93,95,84
95,106,45
9,11,34
133,137,27
101,110,6
78,91,27
114,117,3
140,149,21
77,80,99
19,24,41
106,108,32
34,35,60
115,120,64
37,51,81
140,142,65
20,23,91
134,135,36
53,58,68
120,128,24
10,20,92
17,20,48
39,49,61
49,57,85
133,138,86
11,13,39
25,34,32
95,112,49
39,58,69
6,11,36
119,131,42
127,133,59
107,116,58
98,108,20
100,101,51
12,16,90
58,66,81
30,45,72
129,136,67
129,140,65
110,117,81
99,103,80
93,100,35
121,122,27
129,132,50
102,105,65
71,89,59
59,72,28
42,52,47
9,17,32
108,116,61
48,56,77
141,147,86
90,95,15
7,14,77
96,101,4
106,116,67
139,143,69
80,85,85
86,95,60
81,83,52
60,68,17
37,41,21
127,141,87
40,46,20
47,61,21
23,38,88
12,21,69
63,71,23
18,27,85
123,128,99
128,130,31
26,37,66
84,91,23
24,30,92
65,73,6
43,51,72
95,107,74
72,73,68
134,140,90
37,46,76
131,137,84
111,121,80
40,50,95
14,20,2
31,40,24
1,3,12
53,61,49
122,134,95
97,102,45
123,129,63
50,52,55
55,56,8
144,145,83
95,104,62
55,59,21
64,70,100
118,123,43
29,38,41
62,68,80
17,22,26
55,58,48
21,29,0
80,90,94
21,22,28
30,34,90
121,132,31
