Node1,Node2,Weight
39,43,86
0,43,59
20,47,37
10,43,14
0,26,53
1,14,11
15,26,35
21,26,60
17,29,84
10,30,81
14,35,33
31,36,24
6,38,55
3,16,16
4,30,95
23,32,65
17,42,73
21,34,97
21,30,85
34,43,97
10,28,18
31,35,78
9,11,19
19,42,94
5,26,65
7,39,1
0,4,54
21,31,60
33,44,86
18,41,48
36,47,32
1,15,90
41,42,43
20,24,42
24,37,16
16,29,25
27,28,22
8,21,35
1,28,53
24,42,10
37,46,100
28,49,20
39,48,46
7,19,20
16,40,85
42,47,65
1,34,93
18,25,89
7,41,4
32,41,70
35,48,70
25,45,54
8,46,93
8,31,78
37,42,75
23,35,13
25,41,98
0,40,13
23,25,32
9,15,97
30,45,1
13,24,18
10,16,88
14,29,18
46,47,57
13,19,9
2,9,24
23,37,16
23,31,17
4,15,87
7,29,25
3,32,83
7,21,0
5,20,49
30,33,23
2,17,71
0,15,59
27,35,7
34,49,55
24,41,93
6,15,35
39,42,35
1,40,93
24,48,3
0,48,7
8,17,70
10,40,67
26,32,95
18,20,39
12,43,82
3,18,74
33,40,71
22,34,0
20,49,56
38,48,75
36,44,33
10,18,37
5,31,63
13,32,62
12,23,38
29,30,68
3,45,76
12,47,13
7,45,93
10,26,9
9,43,36
3,24,64
28,32,60
8,27,92
42,48,37
3,22,50
7,37,67
16,22,13
16,35,74
16,47,70
2,23,35
3,34,4
16,20,28
27,29,26
14,47,37
5,38,40
14,22,76
19,21,57
9,29,66
3,39,22
27,48,67
6,12,9
9,20,48
39,41,62
18,35,47
7,28,60
11,45,49
6,31,89
29,46,14
0,11,73
23,40,36
44,47,16
24,36,39
1,11,60
4,19,86
13,22,49
25,39,34
13,38,11
8,32,80
8,45,28
26,38,67
7,8,64
16,28,77
5,6,4
22,25,57
31,33,70
34,42,31
37,41,89
2,13,45
23,42,3
34,45,43
21,43,7
38,47,28
4,5,45
1,37,86
34,35,100
30,39,2
25,34,51
16,45,28
31,38,93
14,37,67
19,26,51
12,48,53
26,31,0
14,34,38
2,14,39
16,23,63
4,7,99
31,42,2
36,46,48
5,44,80
15,16,3
28,39,55
2,18,88
1,10,27
15,19,85
2,46,42
15,35,59
23,47,23
2,47,77
21,33,28
5,13,4
6,47,79
1,30,78
13,31,72
21,22,46
15,34,84
4,10,44
37,47,36
20,32,25
18,39,9
32,37,89
13,47,69
23,45,53
11,16,10
0,3,89
2,37,42
29,48,27
13,23,16
41,44,84
