Node1,Node2,Weight
15,26,76
16,25,97
37,68,5
24,33,2
51,77,5
1,9,82
71,96,55
47,79,96
82,84,75
9,28,7
43,64,94
62,77,13
60,70,91
5,45,84
37,58,78
49,50,47
25,38,75
15,23,80
38,55,96
58,61,57
34,53,81
5,8,40
60,68,100
26,41,24
38,56,26
6,32,27
78,86,42
56,68,97
43,63,87
25,33,72
81,94,69
16,28,57
1,31,29
41,62,50
47,58,77
61,75,94
37,47,87
65,88,61
23,30,21
30,48,16
29,41,17
73,76,35
9,15,56
69,88,79
35,38,10
58,79,36
4,6,35
29,75,51
28,58,48
37,66,75
55,68,39
22,46,90
58,60,71
23,26,78
3,67,80
60,80,99
68,83,53
47,61,84
32,69,33
66,89,90
1,2,47
12,15,65
40,64,46
55,87,82
4,31,11
29,32,14
23,51,72
66,70,20
33,63,79
5,40,71
89,90,22
29,52,87
51,96,88
69,87,15
82,93,79
10,18,68
67,73,53
15,34,24
1,21,25
44,65,67
9,11,47
49,56,50
12,29,53
2,6,75
20,29,91
52,72,37
10,13,28
16,49,83
48,90,94
47,81,70
72,89,9
69,74,20
1,8,33
68,74,59
67,72,41
95,98,57
7,33,8
30,53,84
79,83,39
47,50,86
21,23,9
14,45,10
34,57,4
77,87,60
5,7,22
8,13,33
55,74,2
30,39,78
62,78,47
4,29,91
52,59,71
28,44,34
78,94,75
66,69,30
65,68,68
12,17,60
20,36,94
16,27,81
52,67,47
25,48,0
84,92,28
0,28,81
34,48,15
85,91,23
49,91,18
97,99,84
68,78,19
49,68,33
65,84,22
13,14,99
72,80,91
32,51,77
84,94,86
80,84,89
27,29,58
72,82,43
29,45,72
62,81,9
19,25,67
39,69,73
1,28,61
45,50,2
62,65,59
39,64,25
37,54,26
24,49,63
26,34,17
56,58,48
4,5,1
23,39,27
71,88,27
11,35,73
62,70,92
63,69,88
59,69,60
66,82,18
46,79,93
68,81,63
53,77,69
63,82,7
66,77,12
26,72,60
67,70,39
79,84,88
56,99,57
9,23,4
68,97,10
46,66,36
10,30,34
5,23,41
46,48,22
83,98,82
89,93,51
41,76,5
41,45,59
36,41,12
47,65,36
41,70,57
9,33,37
13,22,83
79,82,27
33,36,45
75,87,29
38,46,81
89,98,30
31,42,53
70,76,15
13,50,63
30,46,96
59,74,30
82,89,74
37,62,90
48,74,58
45,61,10
40,62,53
27,47,45
56,60,60
26,31,33
7,40,72
44,45,65
32,48,25
4,16,29
1,10,97
50,63,76
66,73,46
24,41,70
8,35,15
40,47,96
11,47,61
7,9,48
55,80,74
24,51,75
75,96,61
9,29,69
54,55,55
70,86,53
24,52,16
74,80,19
72,75,27
33,35,85
87,90,45
50,52,83
51,67,0
57,85,97
31,40,3
3,28,85
50,73,25
18,47,95
27,31,18
64,92,54
43,45,18
76,88,20
11,23,49
10,22,74
10,33,82
35,50,34
63,77,82
35,53,82
5,28,40
58,82,76
8,43,35
12,22,0
67,81,16
38,48,45
77,99,22
39,55,80
40,53,81
41,66,100
63,92,68
31,56,60
6,11,17
58,71,42
85,95,28
29,72,3
9,42,40
14,26,65
13,34,4
67,69,11
29,30,11
40,44,7
30,54,98
16,32,2
40,43,25
34,36,38
71,97,59
66,95,9
18,20,46
32,50,55
7,11,86
64,90,74
9,20,93
56,64,18
59,72,56
11,15,80
19,21,35
69,84,90
45,79,29
3,23,80
63,67,26
57,67,48
26,39,35
14,15,40
39,57,97
4,27,59
18,33,89
57,62,24
70,94,21
18,25,6
22,45,79
4,26,99
20,54,10
75,81,75
20,44,23
83,99,55
65,82,35
6,15,90
59,60,27
3,33,53
70,87,0
69,72,81
78,96,6
9,38,80
5,22,30
17,23,0
72,92,61
45,47,48
79,86,15
54,74,21
61,69,84
64,69,93
44,67,100
20,30,68
11,16,86
86,97,85
12,25,37
83,90,30
33,40,16
53,56,65
65,76,23
35,46,92
0,8,93
71,73,11
37,48,85
90,93,26
26,45,60
47,53,22
49,75,92
14,31,99
28,32,29
30,63,34
51,74,6
0,17,62
57,60,99
26,48,37
24,58,41
27,52,74
63,68,81
9,51,83
27,56,96
35,59,98
61,78,2
49,64,29
80,92,41
49,57,46
61,76,20
42,58,9
87,94,69
42,47,62
60,84,31
6,48,83
39,49,20
19,42,14
73,80,54
55,58,38
69,76,69
11,17,55
45,84,52
53,96,91
87,91,64
72,87,35
8,20,80
84,87,79
62,97,64
64,76,11
1,27,76
30,31,93
45,62,93
59,71,29
77,85,48
53,91,59
39,51,12
17,20,94
67,85,70
45,57,48
51,59,19
16,24,2
48,52,48
66,78,33
20,40,9
0,6,16
71,82,86
57,75,89
61,79,26
73,83,37
65,77,58
21,36,11
45,51,25
3,50,36
20,38,18
61,72,42
90,97,34
51,94,18
65,81,89
82,83,30
98,99,83
35,73,75
21,42,59
59,62,45
27,34,75
40,56,19
64,77,94
86,87,79
42,60,92
58,83,5
26,38,94
31,47,100
6,19,77
50,55,18
79,96,65
11,31,47
52,66,83
95,96,45
41,58,66
80,85,52
74,98,51
4,13,68
31,46,84
21,55,99
76,96,37
50,51,61
73,96,72
95,97,42
59,73,54
46,75,38
77,92,66
52,73,45
34,69,66
43,47,23
84,89,87
16,22,35
63,74,65
63,81,52
26,43,21
19,20,98
24,31,30
59,66,17
84,99,46
14,17,41
7,27,48
4,9,4
68,73,92
16,33,21
33,77,40
8,9,13
14,16,50
76,85,9
28,52,48
