Node1,Node2,Weight
11,35,60
26,36,64
18,35,74
4,46,29
6,18,14
20,28,41
31,35,89
26,29,39
35,37,87
7,11,59
3,24,50
18,31,60
10,16,24
9,46,11
13,40,1
1,7,67
8,44,41
20,26,86
43,44,54
17,27,55
14,28,6
28,41,74
10,49,80
12,15,24
3,6,0
8,39,35
7,12,63
39,41,34
23,40,90
42,45,9
3,37,51
5,34,23
23,34,48
10,27,37
4,30,51
20,40,23
4,11,29
32,44,87
33,49,83
6,40,31
4,13,99
20,23,57
34,45,29
4,20,93
32,45,80
16,46,36
25,28,75
7,39,84
2,11,12
8,16,77
14,25,24
13,49,85
17,41,94
14,38,17
12,25,98
11,47,24
4,22,57
