Node1,Node2,Weight
133,140,47
0,10,14
68,74,43
0,4,72
107,116,4
29,33,97
63,64,73
1,5,22
3,11,35
127,129,91
79,89,35
91,94,95
122,125,80
48,56,49
48,49,70
53,54,6
23,24,91
139,143,84
50,51,4
41,46,25
138,142,17
102,103,36
12,16,59
55,58,73
24,25,60
136,137,82
137,140,12
96,97,36
130,136,62
56,68,96
76,77,5
62,64,43
124,132,48
60,69,27
89,96,21
134,137,93
71,75,75
111,114,46
98,99,20
78,79,38
116,126,85
78,86,25
126,128,87
81,86,57
28,31,49
105,112,20
16,23,26
36,42,20
49,50,39
116,117,5
98,107,85
50,53,44
110,114,96
4,8,13
20,23,11
11,16,50
78,80,24
99,105,43
12,13,85
111,113,5
43,54,50
80,85,91
28,35,25
30,35,31
140,143,11
66,69,57
35,37,90
139,144,78
21,24,58
74,77,48
108,109,65
20,28,39
10,19,0
114,115,91
44,46,92
27,31,93
42,45,13
112,118,51
5,8,63
80,82,84
143,145,11
124,134,22
124,131,91
8,11,37
4,5,50
74,75,47
100,103,46
73,78,29
2,3,2
17,24,85
83,85,93
78,89,15
60,61,8
