Node1,Node2,Weight
9,12,57
3,6,85
7,9,19
16,17,77
10,12,67
14,17,80
13,15,56
1,5,35
1,3,84
4,7,52
17,18,86
12,14,95
0,7,67
0,3,100
0,4,45
7,8,67
3,5,24
3,7,98
2,3,76
4,6,64
1,4,69
5,7,45
15,17,99
15,18,93
12,15,90
14,15,63
9,10,77
6,8,83
6,10,79
8,10,48
17,19,29
1,6,80
14,18,46
4,8,37
2,5,82
8,12,11
3,4,54
1,2,97
8,9,90
10,13,0
5,6,100
10,11,83
11,14,77
2,6,58
8,11,97
16,18,72
12,13,100
13,18,68
15,19,54
13,17,56
14,16,58
16,19,35
11,13,39
7,11,90
15,16,81
0,1,85
10,14,66
18,19,72
0,2,98
5,8,84
6,9,64
6,7,82
7,10,34
11,12,9
9,11,98
4,5,49
9,13,57
2,4,37
13,16,40
13,14,86
