Node1,Node2,Weight
45,48,55
4,7,81
73,74,31
34,40,94
19,20,92
97,98,5
88,89,14
64,65,33
12,13,79
92,95,36
97,99,50
72,74,55
82,83,21
8,12,82
45,46,72
34,37,27
59,61,69
69,72,86
64,67,0
74,75,88
39,43,88
23,27,85
55,58,70
29,32,5
43,48,60
47,48,77
21,23,36
71,73,7
0,4,75
16,18,45
49,52,93
78,81,63
67,68,3
39,40,16
6,8,99
28,32,89
53,56,68
9,10,16
9,13,36
28,30,0
26,27,80
91,94,21
65,67,53
26,29,71
46,50,21
42,47,92
66,69,42
80,84,5
65,68,16
17,20,25
19,23,71
56,58,49
56,60,38
30,34,1
24,25,85
15,19,27
88,93,32
75,79,21
1,2,19
5,6,97
23,25,66
58,60,63
49,50,74
68,71,22
27,30,81
79,81,23
10,11,9
37,38,61
50,53,46
11,12,10
87,90,96
83,86,53
81,84,29
62,63,88
19,21,31
77,79,77
84,86,49
88,90,82
38,42,61
96,97,97
36,39,97
87,91,61
10,14,53
98,99,67
88,92,30
70,72,22
62,68,16
33,37,13
22,23,67
5,7,56
48,49,36
37,39,80
17,19,32
58,59,82
90,94,20
52,53,0
87,89,54
70,73,85
4,8,18
43,44,35
93,96,38
45,47,10
8,11,2
88,91,34
50,51,5
36,38,83
79,82,61
42,44,94
68,70,11
46,48,79
48,51,61
94,95,59
27,28,18
12,17,75
93,95,93
34,35,92
41,43,36
94,97,48
23,26,34
66,67,70
26,30,95
93,97,99
15,16,79
63,64,59
76,78,30
17,21,73
67,71,93
60,62,76
14,16,82
33,35,2
50,54,69
51,58,14
40,44,36
42,43,7
8,13,15
92,93,33
11,15,99
77,78,0
81,83,11
82,84,42
42,45,87
73,78,21
3,6,4
69,71,26
70,71,25
7,10,89
10,13,52
24,27,32
9,11,15
43,45,44
90,91,26
57,59,33
56,61,46
35,37,95
33,34,98
17,22,7
63,67,48
69,73,43
65,66,10
85,88,13
92,97,75
30,32,96
81,82,46
20,21,92
15,20,12
91,92,90
47,49,75
85,86,46
57,60,59
75,76,55
13,15,68
86,87,87
28,31,100
20,22,47
69,74,0
63,65,64
84,85,90
66,68,19
6,9,97
96,99,84
82,85,85
32,34,2
0,1,47
18,21,14
14,15,80
63,66,65
60,61,59
67,70,43
64,68,68
55,57,16
94,96,17
72,75,40
71,75,28
29,30,2
80,81,38
9,14,59
7,11,86
31,34,76
49,51,59
73,75,53
77,80,31
61,62,77
22,24,96
75,77,6
0,3,69
24,26,53
22,25,75
69,70,43
79,80,62
64,66,36
61,64,46
11,14,18
56,57,42
90,92,40
83,85,79
52,54,30
4,5,36
62,64,85
27,29,98
41,42,62
30,33,51
37,40,85
45,49,23
93,94,98
25,27,90
10,12,62
86,89,78
2,5,17
68,69,26
11,13,31
3,4,2
75,78,36
53,54,21
80,83,72
41,44,96
31,33,100
36,40,69
46,47,1
71,74,58
60,63,74
8,10,27
21,25,3
96,98,26
30,31,2
29,31,55
76,77,72
89,93,34
35,36,72
41,45,34
13,16,72
95,96,17
36,37,31
89,92,65
38,41,60
35,38,43
74,77,35
40,43,54
18,19,64
40,41,62
12,14,4
44,47,74
13,17,88
17,18,43
57,58,39
42,46,16
7,8,55
16,17,39
62,66,32
83,84,93
1,3,6
44,48,78
86,88,47
12,15,77
13,14,12
71,72,54
52,55,86
78,80,42
47,50,99
44,46,56
38,39,89
32,33,52
44,45,19
78,79,48
16,19,22
19,22,79
66,70,87
15,17,46
92,94,81
46,49,51
38,40,15
9,12,6
7,9,86
3,5,44
28,29,23
67,69,44
34,36,69
1,5,55
91,93,99
90,93,36
54,56,44
31,32,66
89,90,70
6,7,85
51,54,70
24,28,92
39,41,42
84,87,81
25,28,13
54,58,92
76,79,21
48,50,52
42,48,69
26,28,32
39,42,12
1,4,49
51,52,66
73,76,9
54,55,16
68,72,21
53,55,93
74,76,95
8,9,33
14,17,71
36,41,67
59,60,70
5,8,85
33,36,6
15,18,25
60,64,8
2,4,52
55,56,72
95,98,30
21,22,60
0,2,92
85,87,68
56,59,13
34,38,79
32,35,94
80,82,100
54,57,58
2,3,76
43,46,74
18,20,50
25,26,46
57,62,70
4,6,42
72,73,56
58,61,62
20,24,100
89,91,69
47,51,30
21,24,22
59,62,19
87,88,78
51,53,28
27,32,77
23,24,91
40,42,54
95,97,13
61,63,22
62,65,88
72,76,30
20,23,39
50,52,76
70,75,67
