Node1,Node2,Weight
5,7,72
11,14,61
10,11,34
17,20,38
3,5,36
28,31,26
39,40,47
16,20,19
9,10,39
23,25,22
16,17,55
25,27,22
41,44,26
16,18,57
46,47,53
29,32,32
5,9,68
35,36,44
1,4,40
25,30,59
34,40,8
37,39,94
32,35,100
29,30,96
22,24,32
13,14,91
2,5,91
12,13,4
23,31,10
39,46,16
19,20,65
22,26,50
8,12,77
14,15,44
31,35,91
3,4,74
25,28,52
18,22,57
23,26,15
29,31,49
36,38,79
6,9,13
34,35,47
26,31,50
38,40,52
19,21,42
13,18,44
7,9,9
41,42,59
26,27,0
23,24,64
40,43,95
39,41,17
40,41,34
18,20,12
23,27,98
34,37,36
46,48,65
21,26,55
43,46,44
10,13,11
26,32,26
6,8,61
22,23,51
40,45,76
20,24,42
1,6,30
32,34,20
38,39,86
15,19,58
4,6,0
45,46,41
43,45,33
35,37,2
21,23,13
42,43,82
14,19,7
21,22,85
4,5,18
8,11,90
43,44,60
39,43,8
37,43,49
17,18,31
15,18,61
3,9,91
44,45,57
27,28,51
7,8,38
20,23,28
13,17,53
23,28,95
42,44,14
44,46,77
28,30,1
32,33,58
43,47,23
5,6,63
33,38,37
8,10,2
30,31,38
