Node1,Node2,Weight
30,31,40
27,42,97
7,44,23
13,35,38
10,26,2
19,36,54
13,21,5
6,35,87
16,34,94
34,38,16
12,17,31
0,32,76
13,15,71
30,34,26
29,46,78
27,34,35
7,8,6
44,45,29
7,12,93
21,22,48
38,47,82
44,46,89
15,16,63
14,33,19
6,43,44
13,17,57
2,44,96
6,21,42
5,43,47
10,33,43
12,34,96
16,48,3
20,34,60
25,45,40
18,23,12
1,28,43
0,3,16
1,25,79
3,18,11
28,29,95
41,48,80
19,21,18
21,32,46
17,40,86
7,13,98
16,29,57
26,31,28
4,29,66
16,24,93
3,4,27
20,27,52
2,45,31
24,31,58
7,26,43
17,18,56
7,21,28
3,5,96
28,35,39
17,36,0
16,49,66
22,39,27
5,48,96
7,39,21
18,31,31
4,41,56
15,19,39
38,45,54
23,48,5
9,47,79
19,44,65
12,36,63
6,24,87
2,21,100
2,25,88
6,14,32
12,32,15
1,23,76
11,18,84
3,10,61
5,37,99
6,20,70
14,17,42
29,38,55
16,46,31
41,44,80
29,40,59
8,47,90
32,41,50
40,49,84
24,25,50
16,36,46
13,20,26
39,48,19
8,29,87
7,14,20
32,34,33
18,45,23
3,7,89
14,31,26
27,47,35
4,25,40
9,32,54
10,32,41
2,8,88
20,25,84
22,26,52
28,48,7
23,38,82
19,42,86
26,37,2
9,18,70
2,20,27
16,23,68
33,41,75
6,49,5
48,49,88
45,46,11
16,44,84
4,12,83
10,13,26
1,39,38
44,47,65
10,28,72
8,17,67
33,47,0
31,37,99
31,40,97
27,41,0
10,14,94
6,8,46
12,24,74
10,48,90
42,47,45
25,42,24
26,29,59
22,40,45
31,43,94
14,16,52
36,44,58
6,25,37
14,27,36
4,33,62
22,37,31
7,20,43
9,23,58
11,44,32
10,44,24
21,40,7
8,42,75
3,24,42
5,40,92
29,36,52
6,32,79
28,44,93
19,31,62
17,19,100
0,41,96
22,47,4
9,40,96
4,5,50
10,47,41
2,9,83
19,39,62
22,27,82
15,24,66
34,36,11
18,24,93
32,33,72
28,39,97
15,23,18
20,49,62
23,37,75
17,41,61
39,41,82
8,34,89
13,25,97
12,41,60
36,46,7
26,49,65
28,33,68
43,49,13
4,6,17
42,43,38
19,20,96
20,39,5
14,28,85
34,42,53
6,13,57
6,31,15
10,21,59
24,39,23
7,38,53
1,47,50
39,40,85
18,21,78
0,16,51
20,26,4
6,45,99
31,49,74
22,23,91
1,30,10
1,13,15
26,34,15
38,42,74
0,7,44
1,37,24
5,26,53
4,44,59
28,31,59
35,48,39
15,42,51
3,9,36
39,42,37
8,9,94
12,20,92
16,35,90
23,26,84
18,20,50
1,36,48
8,26,55
26,28,75
27,38,25
2,43,100
5,30,60
13,14,6
15,18,68
9,41,13
0,34,45
20,46,64
16,42,34
34,46,13
21,29,21
