Node1,Node2,Weight
68,69,7
62,64,98
128,130,3
187,188,5
80,81,43
105,106,7
50,51,87
27,28,35
38,39,81
77,78,79
48,50,44
95,97,35
75,76,18
112,113,33
180,181,36
19,20,24
55,56,38
123,124,21
162,163,82
102,104,37
37,38,3
81,82,89
62,63,49
120,122,47
24,25,74
77,80,12
109,110,96
52,53,94
185,186,86
182,183,75
47,48,59
158,159,82
193,194,64
114,115,76
63,65,4
32,33,9
157,158,56
147,148,100
26,27,42
106,107,74
95,96,51
191,193,32
196,198,58
59,60,53
70,71,27
69,70,43
188,189,98
111,112,13
84,85,99
159,161,86
28,29,87
96,97,77
76,78,33
121,123,77
98,100,72
192,193,85
42,43,24
73,74,70
178,179,61
135,137,92
170,171,28
0,1,79
179,180,75
134,135,97
187,189,19
163,164,45
36,37,4
176,177,59
161,162,5
115,116,59
174,175,1
20,21,3
67,68,49
21,22,47
131,132,84
173,174,89
63,64,10
65,66,24
171,172,29
150,152,49
33,34,26
190,191,60
12,13,69
177,178,23
189,191,16
196,197,80
137,138,3
155,156,19
29,31,67
140,141,79
194,195,91
54,55,0
98,99,82
49,50,12
82,84,4
64,65,91
198,199,62
72,73,12
153,154,48
151,152,47
46,47,32
39,40,10
118,120,96
117,118,96
76,77,63
3,4,57
181,182,63
89,90,70
119,120,14
83,84,55
9,10,38
2,3,68
41,42,12
168,169,73
23,24,74
82,83,30
142,143,46
183,184,94
66,67,39
82,85,18
144,145,15
87,88,56
111,113,10
40,41,96
74,75,9
177,179,87
136,137,8
8,9,50
175,176,54
7,8,10
104,105,90
197,198,100
129,130,6
115,117,93
132,133,12
35,36,90
53,54,24
110,111,63
4,5,74
51,52,39
121,125,91
86,87,90
146,147,18
56,57,47
10,11,74
164,165,44
3,5,22
138,139,41
17,18,70
20,22,66
182,184,47
116,117,2
48,51,2
159,160,78
102,103,33
79,80,100
46,48,4
24,26,9
1,2,48
60,61,87
156,157,14
128,129,10
151,154,98
172,173,50
25,26,21
6,7,38
15,16,54
31,32,63
88,89,30
121,122,5
