Node1,Node2,Weight
65,68,54
21,23,89
13,15,97
84,86,45
93,98,38
71,72,26
72,73,11
74,75,64
23,28,67
43,44,51
91,92,36
88,92,52
18,22,93
92,93,46
32,35,55
12,14,39
39,40,68
38,39,25
29,34,58
87,89,89
86,90,35
32,36,20
24,29,56
73,75,82
18,21,7
51,52,62
70,71,36
92,95,65
17,18,20
46,51,29
71,73,87
37,39,77
84,85,64
3,4,63
16,20,88
19,21,79
31,32,35
12,13,2
81,83,67
48,50,52
6,8,60
72,79,25
47,48,37
48,51,92
5,6,3
0,2,24
58,64,69
80,81,66
88,89,61
23,25,13
85,90,93
63,65,58
78,79,74
61,62,68
83,84,11
97,99,78
46,48,21
52,54,57
79,81,8
19,20,35
46,50,41
1,2,55
90,91,44
7,9,97
96,98,90
33,34,17
26,27,54
28,34,56
49,51,96
96,97,44
74,78,56
80,86,1
50,55,55
39,41,90
29,30,52
44,49,76
68,71,54
46,47,99
51,53,1
3,6,64
22,26,65
54,56,47
50,53,39
79,80,38
93,94,7
80,83,65
0,1,19
39,44,70
35,40,37
4,5,19
63,64,48
61,63,17
76,77,92
89,92,31
63,66,44
91,99,52
59,61,4
80,84,13
2,6,41
64,65,31
82,85,92
71,75,68
68,69,52
51,55,35
8,11,45
34,36,98
68,72,37
76,79,88
34,40,29
40,44,92
38,40,94
58,61,50
69,70,43
36,39,78
82,84,23
33,36,93
66,69,27
55,58,93
3,5,42
22,23,43
60,61,87
72,75,71
97,98,44
45,46,8
28,33,48
65,69,72
37,40,28
13,18,94
67,71,46
94,98,85
26,28,63
83,86,97
56,57,83
25,27,56
92,94,30
75,77,85
75,76,33
35,38,89
96,99,1
89,90,50
90,93,54
2,4,91
83,85,31
24,28,70
93,95,63
65,66,52
79,82,11
25,26,30
36,37,43
2,3,91
39,42,97
23,24,0
56,58,50
23,29,92
49,52,78
93,96,44
27,30,82
64,66,48
34,35,6
14,16,69
15,16,25
16,19,87
32,33,54
10,14,88
31,33,66
76,78,30
14,15,63
53,62,34
18,19,23
53,57,2
5,7,1
73,74,7
65,67,28
59,60,55
27,28,66
