Node1,Node2,Weight
79,90,96
68,78,94
59,66,98
91,94,49
18,20,71
3,9,24
74,76,2
48,56,24
30,38,41
35,42,3
5,6,91
11,14,81
94,97,42
12,14,37
21,23,60
81,84,6
81,94,48
79,87,40
61,67,46
59,65,42
51,53,33
51,52,31
80,81,38
41,46,7
27,30,27
31,35,27
57,63,70
75,78,65
15,31,22
36,40,85
57,61,90
34,39,25
60,61,67
16,20,9
82,92,77
24,28,97
31,33,50
60,73,37
76,77,61
81,83,87
91,93,43
45,49,8
47,52,30
85,94,2
64,73,88
85,88,78
60,65,61
83,87,84
10,20,15
4,13,10
97,99,23
77,80,37
71,73,85
63,68,67
44,54,4
57,59,88
59,67,19
46,51,23
92,98,18
38,39,41
82,85,56
59,69,33
3,7,6
35,37,71
49,50,68
79,85,71
24,29,45
69,71,93
5,9,49
64,65,13
20,26,89
93,96,22
88,89,74
14,15,30
18,27,90
45,46,86
39,45,88
0,4,44
73,82,7
18,21,55
59,61,53
27,28,77
49,51,0
6,8,5
88,90,92
9,21,53
90,95,87
4,14,87
89,93,81
72,76,36
17,20,46
87,88,81
40,48,72
9,11,16
61,64,11
6,9,21
75,77,50
40,41,66
22,23,11
16,17,88
87,92,58
3,11,86
76,81,61
23,30,7
32,34,54
70,72,5
18,22,94
68,71,97
40,46,69
64,66,7
23,26,85
85,89,80
79,80,5
93,99,100
63,71,28
4,12,1
34,35,54
19,22,84
86,90,63
90,92,94
98,99,84
39,51,44
15,19,19
71,78,37
74,78,54
55,59,35
78,81,46
28,36,97
30,33,13
29,30,57
61,65,12
26,30,75
30,37,13
48,52,100
53,57,57
33,36,77
46,47,94
63,65,27
41,44,15
5,10,87
70,74,15
41,43,40
54,55,74
31,37,74
28,31,6
56,58,32
74,75,61
59,64,52
79,82,82
45,50,17
77,85,36
34,37,50
29,39,65
87,96,26
7,8,84
37,40,60
9,12,87
17,18,35
28,30,94
10,11,47
3,6,98
48,60,15
64,69,63
26,28,29
48,50,14
54,56,2
24,27,62
26,35,65
42,44,33
64,67,73
55,56,19
16,19,95
78,80,98
62,68,7
23,25,44
82,90,90
48,55,64
88,93,37
75,79,15
4,7,69
86,91,15
48,54,69
51,54,63
84,85,75
15,20,93
50,63,36
15,21,38
67,68,58
38,40,98
66,68,66
46,49,41
84,86,86
24,32,42
24,26,69
76,79,12
19,21,60
