Node1,Node2,Weight
73,74,6
1,3,76
50,52,42
75,76,24
77,79,20
31,35,92
4,5,41
26,27,72
46,52,76
86,95,70
36,39,65
76,84,32
64,70,56
54,57,73
83,86,70
13,20,72
10,11,49
50,59,80
13,16,48
80,92,34
24,31,0
57,59,27
67,71,76
81,88,15
7,13,3
22,25,17
92,96,44
70,77,48
92,95,29
34,35,15
96,98,11
31,33,90
32,35,77
57,64,34
65,67,71
88,95,71
81,82,5
17,18,5
16,21,43
94,96,91
18,21,9
23,29,55
19,21,46
31,32,31
94,99,45
91,99,50
38,43,97
79,85,69
59,62,84
51,62,53
1,4,2
41,42,69
6,9,91
18,34,97
55,58,69
44,45,38
11,16,89
39,46,22
17,22,42
82,89,100
93,94,10
84,89,6
50,57,68
42,44,0
9,12,32
67,73,86
27,28,13
37,41,71
29,31,16
65,68,60
30,31,25
81,84,99
65,70,57
26,34,61
92,94,26
57,63,31
52,62,34
43,45,21
36,38,34
89,90,36
10,16,61
4,8,74
25,29,42
7,14,2
30,39,67
91,96,13
84,86,65
40,47,87
76,79,69
26,29,58
40,46,39
79,80,87
68,72,18
2,6,8
48,53,84
63,68,39
32,40,41
33,41,98
95,97,65
38,39,83
28,32,25
39,51,38
44,47,77
34,39,99
9,16,7
55,56,44
6,8,82
40,53,99
26,35,40
23,33,80
60,62,41
41,44,60
15,21,76
57,58,41
62,67,13
50,56,92
18,19,74
79,86,32
12,14,17
58,62,71
45,47,40
80,84,97
66,69,10
74,75,11
61,66,21
4,7,20
92,99,51
10,18,98
75,84,20
49,55,12
85,87,28
73,76,11
71,77,16
60,67,44
22,26,0
47,49,47
64,65,14
52,59,26
41,51,30
84,85,14
36,46,56
52,58,31
26,31,57
70,74,48
35,38,33
75,81,69
22,23,21
18,24,98
2,7,35
83,88,17
29,37,66
51,61,71
22,24,22
11,15,26
89,92,98
33,34,72
87,89,27
86,91,68
84,96,72
18,20,100
91,98,90
11,14,11
26,32,59
28,31,50
85,86,17
52,54,35
84,87,32
40,42,19
28,37,85
13,18,44
53,56,31
18,22,97
