Node1,Node2,Weight
21,39,17
29,46,42
7,26,69
11,15,9
9,11,26
36,40,10
17,26,92
23,31,13
41,48,36
20,24,95
31,39,56
36,38,46
22,24,26
3,8,14
25,27,38
19,28,48
9,10,77
16,21,77
11,13,16
14,23,65
10,13,65
23,28,52
4,9,26
12,16,100
41,43,87
0,2,67
23,26,23
31,38,26
30,36,44
15,22,92
15,21,14
32,37,18
0,3,56
23,27,1
42,47,42
40,46,50
24,35,12
36,37,0
0,1,43
20,27,2
24,33,50
22,36,21
38,41,1
38,49,25
36,45,5
13,35,74
39,43,89
22,28,19
23,40,88
21,22,84
30,40,69
27,39,92
5,15,98
29,33,89
27,34,42
21,25,74
45,46,78
27,31,97
10,17,67
10,23,34
18,29,10
3,16,45
1,3,42
43,47,54
6,9,55
17,20,40
29,30,21
32,36,28
26,27,42
17,29,70
2,4,25
14,27,100
17,19,9
18,19,23
6,18,0
28,39,81
18,33,3
29,41,36
32,34,51
8,15,3
24,30,83
31,35,45
0,7,8
43,45,62
2,12,71
31,40,83
8,14,86
23,42,29
7,10,68
4,25,0
31,37,31
18,24,17
46,49,22
18,27,45
34,40,83
3,7,72
18,21,87
