Node1,Node2,Weight
113,124,77
11,34,49
108,111,36
41,45,85
126,133,10
129,141,3
68,72,19
115,126,0
9,13,89
162,173,13
1,11,2
149,155,53
57,72,50
6,23,15
60,79,6
70,77,99
128,147,55
94,97,72
42,54,8
119,123,95
63,72,23
113,149,19
8,20,49
183,190,24
122,127,13
86,101,48
90,99,67
127,138,81
129,136,50
146,159,81
45,51,55
142,147,77
186,197,17
176,189,89
55,65,71
18,28,80
163,173,64
120,137,67
39,49,49
148,149,65
185,187,61
22,27,45
35,41,99
81,93,24
65,80,68
53,74,64
120,128,20
94,103,89
66,73,83
10,18,11
181,190,93
153,159,12
84,107,82
127,153,33
124,130,48
50,59,22
90,92,82
100,103,14
58,73,1
168,169,30
113,122,62
55,66,47
158,168,11
128,132,55
129,145,20
168,174,19
49,61,24
151,169,94
143,145,99
45,49,0
122,143,83
129,137,75
132,140,19
103,117,14
89,106,16
9,41,75
50,72,69
0,28,97
41,42,4
143,172,73
59,72,70
123,128,14
171,183,39
86,92,48
1,8,23
54,65,71
77,92,19
32,33,40
61,72,73
172,186,89
3,5,95
179,187,27
2,23,41
108,115,58
44,66,33
53,68,5
23,58,5
81,83,60
85,98,41
52,76,66
157,163,47
126,154,94
155,162,31
0,2,65
163,165,64
78,92,99
16,28,43
124,140,96
126,137,92
187,192,37
126,127,73
172,178,3
162,163,80
162,167,27
102,108,98
104,121,43
54,69,32
151,155,95
0,32,43
30,36,13
157,159,33
71,78,82
15,16,94
133,156,6
105,108,59
92,116,44
64,108,24
11,15,94
128,138,12
126,132,37
127,130,54
90,96,62
72,84,49
51,62,19
55,63,86
3,22,66
36,43,10
172,194,12
184,192,95
24,26,56
118,130,25
72,81,86
49,55,75
75,78,5
78,81,64
47,51,41
42,52,63
97,104,64
182,192,35
154,158,25
14,23,45
167,175,66
37,45,82
40,54,2
151,156,76
26,40,64
67,85,32
190,193,88
136,138,82
150,183,48
30,33,88
108,114,33
106,119,51
64,81,42
158,167,96
31,34,64
9,17,96
155,169,49
122,136,71
74,89,59
120,133,58
112,118,34
180,191,42
50,69,64
61,65,46
162,176,98
49,79,27
97,112,72
23,25,79
132,142,80
109,134,80
141,146,83
179,180,88
174,191,0
176,184,92
73,84,87
10,30,79
43,49,17
3,8,30
82,90,14
100,104,48
162,170,75
83,86,51
102,117,94
134,139,82
47,73,20
51,71,70
86,89,96
164,185,74
151,153,87
108,119,2
130,133,55
51,56,46
153,161,64
141,163,81
110,132,31
106,124,44
50,57,55
109,115,69
8,18,72
79,110,82
5,14,20
57,62,4
54,58,63
135,140,67
19,28,86
127,137,17
39,52,86
122,135,38
105,106,36
99,131,94
160,161,69
72,85,6
111,128,78
143,165,33
23,43,90
100,102,51
170,179,16
118,125,15
7,11,70
73,90,89
106,112,75
155,164,21
100,116,35
160,182,28
12,16,14
52,58,18
27,41,62
135,138,77
175,187,42
184,186,5
157,165,95
119,131,24
35,49,51
177,184,96
19,32,96
101,111,82
28,33,11
89,98,1
11,21,49
159,171,14
181,187,84
24,43,81
28,34,97
73,92,46
160,169,47
64,77,63
122,133,23
117,125,66
78,82,25
117,121,11
69,85,9
40,46,53
19,23,83
46,63,32
130,147,55
17,51,42
60,70,19
113,148,32
144,160,9
190,199,88
119,125,98
176,185,20
113,129,79
194,197,27
77,85,82
34,35,78
80,98,26
166,170,20
141,149,42
93,95,38
99,104,52
173,192,46
64,87,42
134,144,67
44,47,65
92,115,77
169,178,36
68,82,7
101,114,21
14,27,90
76,87,80
141,151,37
114,124,16
127,129,43
172,175,20
45,54,29
159,161,80
139,153,14
159,174,75
120,140,51
70,81,33
61,76,81
81,82,1
70,79,48
161,164,38
28,40,8
41,48,63
160,173,41
144,148,43
149,162,11
78,79,55
24,34,44
142,146,27
4,36,71
11,22,45
11,20,35
144,154,22
49,52,79
42,47,27
68,75,25
53,82,22
40,45,71
46,55,25
163,168,60
190,191,42
3,13,67
131,157,36
19,25,92
177,183,2
107,129,23
88,117,78
27,42,19
55,89,33
176,191,56
63,68,19
104,132,27
70,73,93
153,168,75
186,191,9
100,109,11
72,95,70
99,117,78
32,34,40
16,33,24
82,94,89
11,16,42
178,191,40
108,127,67
8,25,73
4,29,93
11,37,55
16,37,15
176,178,36
149,174,4
26,38,8
79,81,69
117,123,71
65,68,29
62,64,13
25,42,19
155,163,91
13,19,94
91,101,4
147,155,76
81,84,60
155,160,95
140,158,57
162,184,39
45,52,99
177,180,77
82,91,71
127,142,17
41,43,49
9,14,72
59,66,79
117,122,60
162,178,17
9,12,20
33,42,51
85,87,30
163,169,73
182,184,40
142,160,26
176,187,12
162,174,17
88,101,26
176,188,0
4,11,75
81,90,64
1,14,53
150,171,40
37,61,60
130,131,71
105,127,46
104,123,30
30,31,89
93,101,37
55,64,25
110,118,19
170,171,71
64,71,0
2,8,77
94,100,43
124,132,56
25,34,88
155,166,59
79,82,65
49,68,54
129,153,36
138,147,30
150,164,35
142,156,38
183,188,87
140,154,56
4,16,95
12,13,25
181,193,89
72,73,14
169,174,93
0,6,7
13,24,60
53,56,26
38,42,94
167,176,62
184,198,42
29,59,39
109,129,60
18,25,21
20,33,96
171,186,52
40,41,0
149,151,9
55,56,74
31,42,51
167,193,57
60,61,85
63,85,37
48,76,90
65,82,41
89,95,84
166,169,53
81,97,63
88,91,1
94,105,16
4,8,77
130,136,68
152,166,34
118,120,68
178,180,37
26,37,35
145,147,21
