Node1,Node2,Weight
24,26,17
38,40,83
17,20,48
6,8,69
39,41,82
14,15,82
28,29,48
19,21,85
47,49,63
37,38,4
42,44,92
5,6,96
37,39,47
4,5,65
18,19,59
43,44,83
15,17,31
26,27,75
17,19,6
27,28,61
23,24,42
41,42,76
29,30,22
33,34,88
44,45,98
16,18,50
29,31,99
43,45,44
13,14,44
9,11,68
7,8,94
2,3,20
47,48,67
38,39,24
10,11,81
36,38,67
25,26,60
36,37,9
39,40,52
46,47,79
32,33,27
21,23,55
12,13,15
17,18,30
6,7,15
44,46,92
48,49,66
11,12,81
20,21,38
35,36,5
18,20,41
34,35,88
22,23,5
42,43,17
41,43,81
15,16,18
1,2,2
31,32,55
19,20,77
40,41,75
12,14,86
27,29,54
32,34,55
30,31,28
16,17,68
26,28,31
0,1,34
22,24,24
7,9,1
40,42,0
45,46,14
35,37,20
8,9,18
21,22,14
3,4,18
11,13,32
24,25,17
9,10,86
