Node1,Node2,Weight
72,76,11
98,105,75
65,71,54
123,126,58
110,118,42
23,30,22
96,99,61
55,67,72
73,76,72
123,125,25
125,126,18
35,48,31
5,14,55
81,94,53
110,113,41
8,15,23
132,138,28
25,31,40
88,96,35
117,125,32
103,112,13
74,82,30
44,47,5
98,107,70
71,76,100
94,99,19
11,15,56
137,140,70
68,75,40
15,42,18
30,38,88
11,16,83
89,108,62
39,45,61
80,93,89
2,21,68
71,73,84
64,88,95
14,16,30
105,134,62
132,136,62
99,102,69
12,45,87
56,68,75
113,118,1
11,34,3
72,73,83
75,98,71
15,21,40
107,122,41
14,32,61
130,135,48
128,129,52
64,87,83
60,68,39
47,62,8
64,69,67
120,123,33
60,67,2
88,108,6
95,101,37
9,14,3
124,137,62
112,140,10
109,135,72
9,15,51
141,147,48
103,114,17
85,93,36
42,50,1
76,79,49
115,132,18
77,80,35
107,118,67
42,59,87
19,40,48
2,5,42
35,40,3
50,52,74
33,38,26
86,98,1
66,81,94
113,120,91
69,76,35
140,149,45
28,38,33
107,119,71
16,28,89
70,71,13
89,90,22
80,104,24
30,43,16
126,142,40
121,134,86
40,47,43
49,57,95
85,94,82
89,99,49
54,75,95
64,80,7
127,138,6
53,76,59
73,83,65
103,120,82
35,53,97
45,53,60
67,74,36
138,144,98
1,7,100
117,135,48
34,51,6
74,87,42
91,97,5
40,43,7
142,145,7
122,123,72
65,88,65
116,126,74
95,109,65
25,33,9
104,122,94
36,37,8
126,137,7
92,108,55
92,96,24
113,131,15
103,104,38
67,69,63
24,25,61
81,84,93
18,20,69
115,120,87
115,118,66
41,48,50
65,74,11
86,101,47
135,141,36
95,110,50
36,43,84
10,29,76
109,143,40
101,125,94
6,12,10
90,104,71
11,12,47
114,128,39
84,95,17
78,88,49
38,47,48
24,33,44
83,108,94
109,115,55
133,139,32
47,51,10
7,10,76
104,108,81
16,18,15
127,148,28
50,57,46
98,113,95
90,93,3
101,124,78
7,19,31
11,20,93
8,11,57
100,104,56
39,70,0
36,41,20
120,126,44
5,12,14
117,119,73
73,74,66
84,94,51
45,50,46
96,106,85
98,100,63
65,68,47
113,130,65
55,68,87
57,68,60
134,138,73
63,69,71
51,74,57
107,131,63
108,112,80
122,134,100
118,121,47
86,88,9
109,114,82
87,97,63
95,105,83
18,19,68
103,125,14
100,110,4
54,66,99
70,84,67
38,51,12
127,141,0
38,46,37
103,118,46
119,120,48
38,60,67
121,136,9
80,85,16
108,123,55
113,138,3
70,86,31
117,126,100
114,118,47
14,39,68
87,92,42
23,35,19
81,99,49
137,144,64
134,144,50
125,142,65
57,64,34
135,145,46
91,106,64
145,146,99
60,78,22
52,68,53
23,28,87
63,67,45
32,36,53
91,105,38
103,106,44
138,147,20
62,72,11
31,32,70
3,25,29
127,136,92
46,59,91
50,54,89
100,117,91
59,64,70
126,134,80
34,38,28
140,145,55
31,37,80
71,93,83
124,128,71
112,143,7
72,85,22
53,57,59
56,69,41
36,45,74
59,72,15
98,99,91
123,134,78
25,46,39
6,9,71
16,19,38
13,40,44
92,106,13
108,133,7
8,20,37
26,30,63
29,40,58
25,44,60
77,86,10
101,107,62
3,10,84
133,144,45
46,52,37
15,17,47
28,44,89
112,114,25
64,72,52
125,127,18
9,16,80
116,119,100
98,132,8
66,85,93
124,141,8
126,131,68
127,133,69
60,73,87
108,130,35
140,143,65
57,82,96
73,98,18
126,138,3
58,60,22
107,148,90
3,11,99
73,95,34
25,27,69
10,19,41
44,46,61
48,65,22
66,82,87
119,125,47
34,35,10
118,120,32
128,131,60
27,32,49
111,141,86
89,109,84
67,75,5
40,67,36
94,108,83
81,93,15
43,45,85
58,75,52
69,70,29
125,129,46
23,31,56
128,146,48
67,72,72
114,119,96
15,38,8
103,123,45
91,94,4
104,110,57
60,70,88
71,101,75
25,30,46
118,130,42
8,13,59
15,28,54
111,118,26
57,79,95
99,100,45
117,120,20
59,74,23
69,89,76
11,19,59
27,31,94
112,132,55
11,14,5
33,36,63
125,145,78
86,93,18
73,84,56
33,56,75
79,84,40
12,21,91
112,119,12
37,63,62
13,26,35
16,33,43
23,37,18
139,144,98
56,66,1
90,96,45
43,44,11
75,82,29
13,14,33
81,88,69
62,73,75
28,46,83
61,76,68
145,148,70
130,139,62
88,93,53
125,128,30
95,96,3
13,23,58
52,79,81
96,105,60
103,109,92
51,64,31
109,112,43
49,62,54
47,56,56
48,50,1
39,40,34
5,20,6
24,37,8
69,83,74
103,127,13
69,72,7
59,83,29
70,79,49
78,92,8
102,103,56
70,72,84
8,19,85
47,65,23
128,145,73
102,104,85
20,21,11
81,108,20
57,87,46
32,33,53
21,33,98
13,17,36
80,100,27
136,138,84
12,14,29
5,10,88
51,72,23
100,115,26
51,57,92
2,6,85
49,60,100
95,97,11
49,53,81
109,128,4
67,71,23
126,130,41
119,126,71
94,116,94
23,26,60
38,70,5
133,136,19
12,19,52
120,125,83
81,83,83
110,119,72
119,132,74
126,132,5
14,26,52
80,95,42
128,132,2
21,28,81
106,107,64
99,104,17
100,108,75
87,88,0
27,38,56
4,31,78
55,58,16
115,117,2
41,46,37
17,27,59
53,54,7
61,73,33
92,95,85
124,126,33
34,43,31
96,115,15
83,100,84
115,123,28
15,30,76
47,50,57
70,83,32
20,22,55
18,24,26
129,135,58
67,79,48
94,100,51
70,88,52
56,90,39
137,141,10
96,109,88
23,27,73
61,71,10
19,33,71
29,38,13
34,54,50
101,103,22
26,43,78
37,43,72
24,41,90
133,145,48
111,117,20
54,65,9
94,115,14
76,77,60
128,133,19
52,62,40
85,89,39
81,82,79
72,77,76
109,120,32
139,141,66
79,80,49
66,74,19
121,144,3
54,59,82
22,29,23
54,76,64
6,16,50
109,125,56
143,149,62
106,124,12
3,20,71
139,146,59
82,98,8
14,24,39
108,126,77
123,131,68
79,98,98
66,101,49
64,65,32
88,95,13
31,50,32
33,35,42
77,98,60
14,29,34
91,109,95
51,67,93
71,85,69
54,62,77
95,113,21
120,121,12
101,120,27
98,101,76
26,41,21
134,139,16
1,11,48
7,22,100
115,138,29
110,124,95
36,44,40
11,18,14
61,79,44
67,70,64
83,101,14
29,37,26
57,67,28
112,113,47
59,65,25
10,11,61
25,41,82
128,138,67
43,54,43
87,116,18
109,127,72
134,135,74
102,121,42
51,52,21
61,74,47
9,21,30
65,72,0
45,56,38
121,123,54
51,77,51
94,106,43
10,21,45
30,46,85
23,44,6
90,100,8
92,99,54
130,132,6
51,62,50
78,80,49
60,74,9
113,132,57
6,11,54
60,64,74
20,40,29
2,16,100
111,119,79
36,52,75
5,17,47
32,72,73
117,145,39
55,63,87
118,138,14
1,6,18
107,109,44
115,134,55
116,124,97
10,12,98
76,81,36
88,101,38
118,125,45
101,122,90
135,136,71
98,112,11
61,65,41
68,78,5
74,79,99
121,125,32
72,99,47
136,137,44
146,149,64
123,137,1
94,101,16
85,100,14
10,13,18
33,40,36
58,59,64
56,61,17
89,96,96
35,54,18
74,78,46
24,28,49
71,90,37
64,70,2
135,140,49
75,80,96
41,51,85
39,44,38
22,40,94
113,135,50
16,25,46
54,56,92
61,85,10
9,12,53
19,27,2
2,27,5
7,9,80
31,38,30
65,67,22
121,127,96
13,28,21
117,128,49
37,38,8
29,34,85
66,68,51
99,101,1
121,133,65
138,139,37
42,52,97
13,27,4
14,25,43
106,116,66
105,116,51
88,91,53
59,66,9
16,40,98
90,97,39
111,116,0
9,23,5
114,117,13
59,79,79
19,30,15
21,35,61
71,74,11
27,51,68
85,87,71
132,137,61
23,24,34
0,2,58
48,54,6
134,142,56
145,149,71
74,76,76
29,47,56
134,140,93
64,66,94
127,132,95
10,18,27
112,118,62
76,85,73
34,37,35
105,121,72
67,77,13
45,52,96
26,39,33
96,112,74
113,117,73
73,81,21
44,58,46
46,50,48
60,87,48
101,114,35
17,25,81
63,80,17
88,104,28
41,43,14
119,130,30
66,72,38
1,22,48
91,111,53
63,75,91
38,44,54
15,32,67
97,119,58
74,83,53
114,126,5
100,106,96
17,42,57
101,116,12
93,125,74
91,95,1
53,70,12
76,86,94
93,122,78
78,90,65
83,99,24
66,79,42
110,125,11
82,84,25
40,49,24
94,102,53
127,129,16
30,35,5
10,20,36
54,58,6
18,22,39
59,63,2
136,140,31
4,19,68
11,32,70
131,139,26
79,91,46
103,108,87
45,59,33
32,50,53
127,130,27
60,69,30
72,100,34
