Node1,Node2,Weight
129,135,60
172,181,44
24,35,63
53,60,78
186,188,41
54,71,31
101,117,30
91,92,78
123,132,74
24,36,46
124,143,65
170,176,0
172,175,56
26,43,49
100,109,13
122,131,17
17,26,20
192,199,63
82,112,21
160,194,26
94,105,32
81,92,38
177,178,44
119,130,73
131,138,100
186,187,37
52,72,18
29,34,21
91,111,48
111,135,61
69,86,56
7,16,9
147,159,57
141,147,73
175,182,57
183,189,41
177,181,47
16,21,31
151,156,75
17,32,91
48,59,81
96,98,48
99,106,22
24,28,79
128,130,9
146,150,1
61,81,86
68,75,0
74,91,76
50,51,84
19,37,0
99,132,66
138,142,65
71,73,38
12,18,91
158,166,8
84,90,41
4,26,15
75,98,6
190,198,97
52,56,14
6,26,55
45,60,71
110,121,92
75,86,31
53,64,91
79,82,25
79,94,6
141,143,81
100,112,53
147,148,14
111,126,48
10,42,2
171,192,74
164,173,75
124,130,55
50,53,41
17,28,57
155,163,12
134,138,29
115,118,3
15,41,98
76,78,73
32,50,30
167,169,32
146,151,79
10,15,39
133,141,91
60,83,93
69,84,12
66,102,80
67,76,92
133,159,95
104,112,75
146,149,47
103,112,98
139,155,90
73,99,43
119,127,2
12,14,87
188,193,99
155,173,5
54,55,21
119,126,68
21,33,30
4,12,95
101,111,89
57,59,89
154,171,23
157,159,43
134,136,4
51,69,69
168,188,73
173,188,65
4,9,32
183,192,34
91,101,17
40,45,23
72,76,13
125,131,11
174,188,89
49,54,1
114,127,3
51,72,6
137,138,0
129,138,30
29,30,80
96,102,8
2,4,79
76,104,83
46,60,9
105,106,50
25,37,12
114,126,27
78,108,65
37,50,99
62,86,10
28,30,99
19,22,53
77,87,10
171,180,78
36,38,92
79,87,44
31,48,87
122,128,60
35,46,35
0,9,78
18,27,46
65,96,64
160,180,32
22,33,4
65,71,12
167,198,61
23,28,63
24,27,5
153,156,40
37,61,88
41,47,94
114,120,2
20,21,57
70,78,4
193,198,27
28,51,35
34,48,44
158,185,19
135,136,94
70,76,86
3,20,28
89,90,18
131,133,49
178,179,94
145,165,85
111,113,30
1,2,88
121,126,45
175,180,51
13,24,99
122,130,100
82,99,36
38,70,16
135,148,40
38,58,23
77,91,96
132,134,48
145,160,95
145,146,100
161,176,58
177,187,21
65,68,48
133,135,73
140,144,70
3,18,0
163,168,44
118,131,20
104,106,82
168,183,70
77,84,60
73,83,11
103,109,22
21,36,50
64,83,12
41,49,38
116,124,47
32,36,47
136,156,88
197,198,3
5,11,58
183,187,88
68,100,29
172,185,39
39,56,46
55,65,72
56,76,7
176,181,17
146,152,64
83,97,81
11,17,63
189,198,16
160,174,89
141,146,90
15,36,45
133,134,66
82,86,87
138,140,21
167,180,72
97,100,62
20,38,16
176,184,43
108,120,78
156,168,52
180,183,84
44,47,78
171,176,40
196,198,28
158,178,58
131,145,93
84,110,58
54,72,94
118,136,47
61,84,60
20,22,24
85,98,48
70,95,58
77,81,45
140,142,7
136,142,18
193,196,46
36,41,43
42,45,55
134,141,49
166,178,36
100,101,64
67,82,15
91,95,79
44,57,0
29,47,91
126,133,95
59,78,100
157,183,95
175,177,87
147,152,10
131,140,20
185,199,93
139,147,97
8,23,1
151,157,1
51,71,12
114,140,33
112,122,33
160,184,30
136,150,53
81,100,6
144,160,82
37,52,44
145,150,82
93,99,27
46,52,100
116,123,38
116,134,25
9,23,55
37,41,77
29,41,64
16,38,11
62,80,95
8,20,15
177,198,66
168,178,41
133,152,45
31,47,72
47,49,8
25,39,33
43,47,6
177,191,61
133,142,80
48,56,92
22,24,39
132,153,3
191,195,51
28,38,7
174,183,2
82,95,60
50,69,38
105,125,62
144,145,55
26,38,3
87,91,35
9,37,11
151,162,77
102,106,49
178,185,42
78,90,27
40,47,61
90,108,8
56,69,84
24,41,6
68,89,99
72,81,74
31,49,80
124,129,11
75,89,86
136,155,92
56,84,73
47,48,4
118,120,46
158,171,59
120,123,57
30,41,18
48,49,14
127,138,34
73,75,98
90,91,66
135,142,51
60,77,52
45,48,59
57,58,63
174,193,32
78,79,36
117,130,47
130,160,87
129,156,36
154,159,41
143,157,6
4,6,92
27,41,3
90,110,34
128,129,79
99,108,61
105,110,89
177,192,92
125,140,16
116,125,5
58,73,21
159,160,83
59,67,51
125,137,69
161,171,73
166,181,16
129,154,78
129,131,99
158,160,23
30,39,74
114,116,49
61,69,2
24,42,33
98,103,22
7,8,30
74,84,37
33,48,97
45,72,41
141,142,65
138,149,29
34,59,5
113,116,50
169,177,96
13,28,21
12,26,39
5,14,94
99,116,67
18,30,0
36,43,51
12,16,71
125,146,58
22,46,7
45,50,79
164,169,33
178,183,67
171,182,20
