Node1,Node2,Weight
135,193,75
73,77,76
28,50,70
194,196,46
46,105,0
49,66,67
17,23,30
121,135,37
184,192,19
153,166,83
62,69,100
131,134,54
129,145,83
9,16,81
155,182,42
26,58,33
104,137,84
145,192,38
127,148,92
144,177,8
32,34,74
94,141,78
128,164,21
29,31,2
153,155,45
5,9,97
36,41,68
56,62,50
161,196,14
96,122,93
37,50,0
164,191,29
147,168,4
101,126,43
157,186,52
156,187,44
127,158,41
97,126,0
177,199,37
165,167,26
72,99,25
72,96,5
88,179,69
100,168,48
108,121,63
14,15,53
184,190,7
10,58,34
55,96,95
103,135,9
74,130,21
112,113,33
89,127,63
150,177,84
111,158,5
15,30,93
26,37,23
127,142,87
8,26,89
44,114,25
108,131,31
145,185,32
44,47,74
90,100,77
52,112,98
39,68,74
21,73,42
125,152,100
67,79,37
82,130,31
103,151,18
51,114,84
185,193,15
78,92,70
61,78,47
93,145,34
114,132,60
128,166,98
141,158,50
22,38,86
31,93,16
34,65,62
40,98,14
184,194,31
125,161,29
93,96,99
51,122,83
154,159,81
4,58,25
139,169,63
77,125,89
127,135,98
153,159,32
152,156,58
145,176,45
102,120,20
78,111,62
158,169,47
130,134,23
120,152,84
39,104,84
183,187,82
12,70,3
2,30,8
29,56,1
93,119,100
14,38,90
9,14,3
82,121,85
113,138,68
48,96,30
4,31,28
111,162,66
70,74,95
60,65,60
16,66,17
63,70,42
156,159,19
32,79,90
183,197,3
70,92,57
39,50,82
141,147,15
140,172,10
6,34,74
30,53,73
79,99,24
54,56,4
22,28,87
83,95,95
5,28,49
98,106,72
142,154,71
159,167,53
42,52,7
178,183,50
118,124,100
147,150,58
83,146,74
89,111,18
147,185,20
74,120,24
9,58,71
101,148,72
5,44,34
2,29,37
112,128,27
123,137,40
139,183,95
75,85,56
72,114,51
5,62,12
10,28,70
65,99,38
42,47,53
124,189,81
171,185,66
51,58,40
134,141,6
92,93,6
35,39,57
61,104,9
159,176,29
24,72,16
147,193,40
2,20,68
66,80,96
141,148,54
125,150,8
170,182,29
148,175,93
192,194,69
120,154,18
106,167,56
120,139,25
28,53,100
189,195,71
109,142,43
17,26,98
101,103,64
192,193,12
123,165,24
34,54,64
113,155,64
11,12,90
27,56,96
101,154,89
106,121,2
20,37,51
74,107,89
88,102,84
51,68,43
118,125,57
124,145,94
60,104,3
121,143,87
168,183,77
86,105,31
82,141,41
52,65,0
25,112,12
90,114,61
135,172,44
60,96,39
28,30,90
101,158,79
81,109,93
61,117,70
83,117,58
32,73,58
123,183,83
66,72,16
106,113,3
82,103,88
69,91,95
103,117,96
103,110,6
46,58,38
147,188,90
140,155,83
171,196,84
27,38,52
49,75,82
51,89,93
7,69,51
144,171,63
48,62,47
85,88,82
131,167,92
5,31,96
88,95,38
132,176,32
76,111,12
160,199,6
102,107,6
76,103,78
153,181,22
23,53,12
26,53,100
148,177,64
130,140,44
53,108,34
143,144,59
93,124,5
18,37,23
42,68,69
5,47,60
55,81,83
53,87,95
79,114,28
17,38,43
28,67,47
9,62,74
37,113,74
99,113,7
51,53,92
108,130,85
152,161,65
57,97,91
2,27,20
124,136,62
89,145,10
78,109,44
119,127,8
57,136,12
109,139,15
65,70,29
81,113,10
2,3,27
157,178,46
172,196,63
138,147,36
48,57,84
31,73,85
98,123,31
165,177,59
73,110,92
173,184,55
103,150,47
129,133,18
72,90,14
51,52,54
2,12,88
121,155,70
139,151,96
47,60,24
47,55,9
179,192,45
24,51,21
83,96,26
125,164,29
176,185,42
117,126,58
34,51,87
83,84,93
129,173,68
157,168,49
46,81,93
8,46,23
97,107,0
149,157,33
101,124,11
82,97,59
142,190,51
95,109,50
19,21,42
68,79,3
109,170,4
40,104,42
90,119,28
24,83,47
69,81,79
93,139,43
10,36,39
165,183,47
81,104,0
0,55,91
174,186,4
54,78,39
57,106,28
165,178,36
100,148,51
10,19,10
69,138,57
60,73,30
60,116,88
139,185,56
31,46,67
61,127,0
128,129,66
25,58,43
96,138,98
58,68,90
66,105,96
46,62,15
93,151,8
118,139,30
66,100,68
182,198,99
65,89,76
2,14,2
46,52,25
144,181,59
79,104,63
96,178,97
131,148,51
84,156,37
32,77,43
96,97,6
31,54,45
182,186,100
99,120,32
146,161,97
118,148,66
151,199,58
73,94,73
87,106,49
40,86,8
58,75,88
180,195,74
23,59,81
39,95,58
146,167,26
20,77,10
189,192,95
106,133,9
83,94,93
159,162,71
19,39,92
84,95,65
90,120,87
174,182,50
39,62,36
126,143,83
138,167,27
103,116,90
104,105,42
115,137,60
129,131,29
157,163,63
118,129,98
65,101,69
117,125,46
140,152,55
115,126,52
124,142,47
157,180,0
77,99,62
60,90,40
42,48,45
97,100,62
7,59,0
0,16,38
22,33,94
36,46,81
10,55,29
153,164,86
164,174,52
66,101,26
56,78,38
120,122,59
63,83,45
122,125,93
76,80,42
170,177,54
84,151,89
130,197,7
66,87,28
100,124,73
10,47,58
112,147,52
88,104,95
87,98,100
106,111,24
42,85,57
35,75,2
69,98,5
50,55,32
38,94,50
59,86,9
60,89,89
27,42,94
95,108,2
60,97,29
133,151,62
56,65,16
40,45,17
18,45,19
25,26,55
0,6,78
94,99,90
65,104,90
66,115,75
88,103,83
130,152,69
130,172,30
57,122,50
32,47,68
59,110,0
99,132,43
74,87,78
123,139,80
107,116,52
128,131,18
4,72,3
10,81,84
46,70,0
113,172,1
35,92,55
119,175,25
52,83,41
120,158,88
106,123,90
154,165,52
9,64,5
155,187,60
170,174,26
125,137,23
81,90,2
8,32,97
83,85,3
92,116,33
23,62,92
49,74,19
32,48,84
80,122,2
46,55,26
132,173,16
71,96,77
180,192,59
8,40,13
103,157,38
103,111,61
27,77,40
114,159,92
172,183,10
64,115,32
183,184,51
111,152,60
178,193,77
129,139,22
141,146,82
72,123,54
24,43,24
33,104,85
132,196,75
139,163,43
19,91,4
47,75,73
159,196,84
32,59,43
18,66,9
5,20,5
43,53,19
101,163,76
106,139,52
39,86,26
166,174,63
67,132,3
54,60,60
2,16,89
153,176,63
75,78,31
156,178,97
98,124,38
122,160,9
69,109,5
44,73,81
47,65,21
113,140,0
100,123,29
50,91,65
146,190,54
58,67,30
97,152,57
114,141,79
92,101,16
116,130,24
6,8,67
138,194,37
140,162,34
83,124,66
87,122,53
7,40,6
15,35,41
43,85,73
10,27,6
3,8,13
74,86,71
70,81,84
115,177,99
10,25,97
150,188,59
102,127,89
107,145,92
153,179,67
178,179,8
16,25,15
86,106,26
4,12,74
35,89,14
135,169,76
113,118,77
135,155,40
169,176,77
105,109,24
139,191,99
113,120,28
67,97,35
93,115,2
41,48,58
120,148,33
135,154,39
76,106,71
85,125,53
83,100,92
58,62,49
72,136,51
142,184,3
98,109,87
45,51,82
100,119,90
79,100,48
10,60,57
3,36,96
152,164,76
25,44,50
88,89,83
82,98,37
32,90,17
51,80,37
147,149,64
136,140,82
73,81,77
48,86,67
43,98,76
104,124,42
122,144,84
172,190,40
118,156,79
67,76,18
78,99,33
171,180,28
127,137,0
156,174,93
127,140,30
40,43,55
94,133,23
146,179,22
74,128,26
148,157,99
1,19,81
112,161,1
74,131,93
59,114,26
46,103,36
34,86,30
154,179,11
21,59,63
133,161,49
3,16,96
164,189,71
29,46,49
29,44,68
19,77,96
172,198,27
139,177,20
15,38,59
26,73,32
89,92,59
109,112,64
21,41,78
43,62,32
28,34,40
41,119,0
135,183,47
85,86,84
17,27,64
31,71,79
55,84,11
181,187,85
92,102,36
46,71,15
183,192,62
77,95,14
79,102,83
15,32,56
14,29,3
127,182,17
15,54,69
145,151,31
30,38,68
74,94,32
104,145,63
66,108,8
66,81,68
76,96,73
83,132,15
107,110,49
41,59,45
41,57,100
21,40,44
135,176,12
1,34,41
168,181,22
100,165,33
107,136,86
102,105,61
168,186,68
85,146,58
111,115,96
54,57,78
21,46,3
17,46,48
133,158,20
73,122,83
108,109,52
178,186,21
124,162,71
77,97,30
121,134,1
94,104,74
47,86,39
110,134,49
39,41,57
101,117,45
134,159,60
179,199,6
7,74,55
67,86,99
119,158,19
75,110,66
102,122,77
103,121,41
181,185,32
116,120,96
78,107,100
16,69,11
11,13,59
22,60,39
107,112,69
129,130,78
50,80,36
150,158,20
4,14,64
157,182,15
21,36,43
24,71,36
30,49,16
165,198,62
139,155,43
116,131,94
66,74,85
181,188,5
100,110,55
69,114,1
162,180,18
6,20,50
94,147,90
59,111,89
13,24,47
26,29,18
2,32,79
87,129,84
129,164,92
77,111,77
3,22,6
16,26,94
1,26,40
86,99,7
83,90,6
64,91,75
103,161,16
140,153,14
116,121,13
179,185,20
69,104,82
109,157,57
88,109,0
106,120,17
145,190,60
166,195,67
153,182,80
165,175,1
99,138,75
20,25,36
93,109,74
160,178,90
19,47,98
135,157,65
66,107,65
100,121,36
45,73,92
164,187,39
57,82,92
24,50,22
87,100,31
84,89,27
151,158,93
128,136,99
81,112,74
63,92,4
71,73,61
149,152,73
10,20,71
172,186,53
187,195,80
103,159,90
62,93,80
45,47,43
16,18,55
37,89,37
157,194,88
89,102,40
59,89,80
23,43,72
59,64,19
174,189,39
160,164,77
59,73,95
159,168,79
155,193,24
59,109,81
125,180,3
30,45,77
92,128,94
145,157,92
87,165,77
142,163,48
117,135,52
127,151,64
20,26,77
61,79,29
163,186,95
76,124,33
