Node1,Node2,Weight
24,29,96
102,105,42
45,53,74
31,36,43
86,88,13
52,54,51
73,80,71
72,79,5
193,198,24
128,130,42
157,164,6
71,73,16
103,114,48
179,185,78
158,162,73
48,50,44
22,27,84
164,169,85
78,84,38
154,160,92
42,48,70
173,176,91
22,30,83
35,36,91
193,194,86
75,77,5
174,176,35
189,198,33
65,76,54
152,153,5
133,137,34
42,45,76
63,68,56
13,14,73
107,108,61
146,150,41
22,23,88
111,116,93
183,184,52
65,79,43
107,119,18
84,86,12
151,156,69
156,158,3
13,19,28
161,163,23
56,60,71
196,199,71
126,127,61
192,197,2
141,142,52
118,119,72
170,175,83
28,33,60
98,101,43
64,68,82
28,29,87
144,147,58
12,16,51
130,138,100
50,62,1
25,32,63
3,5,83
191,197,72
20,24,95
33,36,82
94,99,40
122,125,18
95,99,66
118,120,35
140,141,5
155,158,24
118,123,22
2,6,51
139,143,20
182,185,67
179,181,49
129,134,87
64,73,62
137,138,45
68,77,46
24,32,31
29,32,64
85,89,56
152,155,53
53,61,32
131,140,11
158,166,68
106,111,18
68,70,28
62,72,76
146,154,76
161,168,77
108,115,86
79,83,64
147,148,66
142,148,92
97,100,63
103,105,87
14,23,87
59,66,56
13,16,44
80,81,51
94,100,92
190,191,36
117,126,20
106,108,41
158,163,12
53,54,68
173,174,89
143,147,4
47,52,71
160,164,14
78,89,100
32,35,78
99,103,32
76,81,45
87,92,26
115,118,26
110,111,59
104,106,96
147,151,8
176,177,90
109,123,68
139,141,40
55,59,27
72,74,18
83,94,61
27,30,3
46,50,98
14,17,50
0,11,2
20,22,90
5,8,35
133,134,53
85,86,80
102,111,49
48,57,69
59,64,65
162,168,12
67,68,63
189,197,27
149,157,21
174,180,88
5,11,63
5,6,88
1,4,63
65,67,56
54,70,26
149,156,79
125,127,89
134,138,7
65,69,13
108,112,88
71,72,56
93,95,80
122,126,0
62,65,70
56,59,12
127,128,66
15,21,88
135,137,72
92,97,27
53,55,14
59,60,10
53,56,18
72,75,44
32,34,98
62,67,39
80,89,47
175,181,13
49,54,54
26,29,95
88,95,71
171,173,11
186,187,36
81,91,91
154,155,25
87,93,5
62,69,4
172,175,96
193,197,93
19,29,34
111,113,12
181,186,22
86,89,49
70,72,5
85,90,61
4,12,88
139,144,19
27,29,19
24,26,17
100,103,23
117,119,53
50,53,97
178,184,54
99,108,9
7,20,91
118,121,2
146,148,54
32,33,24
80,86,11
70,77,22
156,162,62
36,37,38
153,156,51
169,182,95
161,171,50
55,56,25
10,14,45
157,166,40
63,69,4
56,66,63
55,66,7
40,43,4
88,89,44
133,143,21
37,46,1
104,108,3
157,162,58
31,35,21
8,15,86
107,116,47
192,196,99
66,67,14
136,138,91
193,195,26
131,133,2
34,35,5
188,191,12
148,160,61
35,41,8
27,28,68
129,137,76
5,9,22
61,65,53
79,89,65
6,11,60
37,41,29
196,198,33
141,144,53
