Node1,Node2,Weight
71,76,36
13,32,7
89,93,52
64,77,34
0,14,4
2,17,86
16,27,91
78,92,15
6,14,71
79,84,95
40,52,61
8,20,28
37,46,57
11,18,8
9,17,49
31,32,53
14,20,12
3,11,86
95,99,53
40,45,26
68,74,44
36,71,98
70,74,82
57,77,2
22,34,80
15,23,93
1,30,7
62,78,43
60,73,91
52,53,82
52,54,33
37,51,68
13,21,65
47,53,68
42,45,87
58,59,67
10,13,56
65,78,54
44,51,40
0,16,73
54,70,36
75,91,45
36,39,42
26,37,19
47,48,43
68,91,33
27,40,14
43,51,68
12,22,34
45,57,68
6,13,34
48,51,25
76,78,85
45,54,29
17,28,65
40,55,25
41,43,33
92,93,60
20,33,52
43,49,64
48,57,42
90,91,82
64,85,93
16,24,79
10,24,78
9,18,11
5,9,16
93,97,28
59,69,94
87,95,83
26,39,33
50,55,38
12,27,4
16,26,88
37,49,3
28,34,16
27,35,0
1,2,49
