Node1,Node2,Weight
41,43,60
55,56,53
87,89,3
143,145,77
11,13,11
146,148,76
103,105,39
131,133,64
59,60,98
105,109,0
19,20,37
122,125,22
80,83,17
109,110,89
78,80,9
141,145,1
121,122,48
109,112,2
107,108,100
17,18,93
138,140,16
106,109,90
111,115,50
79,81,0
30,33,42
134,137,93
63,65,77
65,67,17
116,119,43
17,21,18
25,26,78
132,134,63
75,76,40
43,44,82
20,21,30
17,20,55
3,5,53
148,149,51
8,9,28
118,121,84
52,53,15
144,146,76
25,27,85
69,70,25
21,24,48
117,119,36
104,109,45
50,51,49
125,126,65
60,63,76
4,5,71
32,33,31
51,53,47
116,118,47
35,38,77
83,85,29
36,39,21
136,140,65
95,96,76
53,56,19
13,16,39
100,101,37
68,71,36
77,79,38
12,14,43
123,124,11
126,127,0
57,60,75
88,91,93
120,123,83
66,67,22
42,45,36
86,90,8
104,105,64
41,42,42
6,8,91
45,46,59
93,96,48
77,80,77
129,131,90
29,30,76
125,129,13
66,69,63
18,20,87
96,97,55
140,144,24
142,144,2
127,128,62
10,13,67
78,81,4
1,2,13
116,122,41
13,14,57
130,131,66
147,148,96
28,29,17
38,40,44
16,18,9
115,118,54
37,38,3
9,12,31
33,34,44
99,101,55
42,46,30
12,15,65
87,88,15
126,128,34
6,9,20
24,25,1
94,97,68
68,70,21
44,46,51
21,23,3
134,135,32
101,102,81
56,58,43
135,137,2
112,114,68
14,16,15
77,78,68
3,4,67
53,55,43
9,10,77
83,84,11
30,32,56
13,15,42
16,17,87
139,140,55
84,85,78
23,25,38
85,86,65
92,94,45
107,110,13
104,107,45
23,24,60
13,17,0
67,69,54
99,103,54
131,134,83
68,69,3
35,37,74
91,93,30
59,62,27
128,131,90
145,146,38
99,105,94
50,52,63
64,65,57
118,119,48
40,43,2
46,49,77
51,52,40
106,107,8
0,1,84
10,11,79
107,109,30
140,142,21
76,77,76
71,76,15
136,138,25
60,61,42
54,57,80
127,129,43
32,34,23
75,79,39
114,116,96
70,71,24
72,75,14
