Node1,Node2,Weight
89,92,0
65,67,94
112,115,45
57,58,36
136,137,23
53,55,64
35,36,98
111,113,60
107,109,46
78,79,81
78,82,66
22,25,32
117,118,71
64,67,63
58,59,33
147,149,50
89,91,0
115,118,13
96,98,55
4,6,66
62,66,90
87,88,55
134,135,75
19,22,63
88,90,51
22,24,4
142,143,29
7,8,23
123,124,89
7,10,0
32,33,75
60,61,13
122,125,34
94,96,54
86,88,71
59,61,52
123,127,8
81,82,69
113,118,32
71,72,75
81,84,10
95,101,76
3,5,20
97,101,15
79,81,61
42,43,100
138,140,43
51,54,28
25,27,9
120,123,67
4,5,57
148,149,87
113,114,93
94,95,26
25,26,67
122,124,40
144,146,98
76,81,25
97,99,62
86,89,1
84,86,59
44,47,10
74,77,39
6,7,81
62,64,57
56,58,14
130,132,79
20,21,67
85,88,92
141,144,30
72,73,65
74,75,3
21,23,51
143,145,92
43,44,38
118,119,86
76,77,71
115,117,21
97,98,21
91,94,18
66,67,52
47,48,28
92,95,12
106,107,63
94,97,96
46,48,22
19,20,67
115,116,23
