Node1,Node2,Weight
24,28,13
26,29,74
35,36,73
21,23,2
41,42,36
13,17,12
47,48,41
24,27,55
27,28,100
28,33,82
25,26,22
23,26,76
18,19,86
29,33,30
16,19,64
47,49,0
38,40,94
37,39,81
41,43,58
44,46,57
12,15,90
17,19,30
14,17,5
7,8,84
5,8,78
42,44,42
11,13,84
35,40,37
30,32,24
3,5,88
29,30,95
4,5,58
11,15,99
20,22,76
20,21,35
27,29,63
19,20,93
38,39,99
8,14,43
15,16,34
34,38,79
8,11,53
45,47,74
13,15,94
39,42,50
27,30,21
31,34,45
14,15,80
10,11,31
21,22,18
15,21,96
10,14,94
0,3,48
46,49,30
9,12,50
24,26,68
28,30,84
15,18,59
34,36,42
41,44,77
13,14,66
33,35,98
7,10,12
40,43,100
31,33,29
22,24,90
38,43,74
16,17,9
5,7,34
43,45,46
34,35,30
45,46,81
2,3,67
24,25,82
36,37,36
32,34,27
11,14,47
14,16,59
28,29,86
28,32,20
4,8,39
32,35,4
6,9,71
6,8,73
28,31,78
0,2,36
26,27,98
35,37,34
7,9,27
30,33,89
12,14,84
43,46,32
3,7,37
22,23,23
9,10,88
9,11,92
5,9,100
31,32,35
44,45,16
46,47,13
1,4,85
18,20,40
37,38,51
25,27,21
31,36,12
45,48,58
42,43,45
36,39,20
2,6,85
34,37,50
11,12,48
23,27,57
19,21,49
44,48,82
29,31,98
9,14,56
41,46,59
0,1,34
5,6,7
3,6,25
37,40,73
17,20,75
48,49,94
40,44,86
26,28,27
29,32,94
23,24,48
20,25,53
35,39,54
44,49,81
39,40,93
30,31,61
12,13,65
25,29,26
19,22,39
8,10,63
9,13,98
2,5,9
33,34,65
43,44,49
20,23,0
3,4,62
25,31,92
7,11,24
1,3,19
38,41,19
46,48,33
37,41,15
14,18,57
13,16,35
10,12,66
1,2,64
41,45,84
33,36,95
15,17,23
22,25,64
42,45,89
32,33,13
18,21,45
26,30,10
8,9,58
4,6,91
40,41,88
25,28,4
2,4,18
36,38,96
4,7,90
34,40,96
10,13,27
17,18,40
6,7,58
39,41,8
35,38,79
22,27,27
40,42,64
12,16,9
21,24,41
23,25,82
44,47,72
16,18,65
45,49,95
16,20,70
