Node1,Node2,Weight
38,41,37
4,9,35
16,17,20
46,49,49
30,38,85
1,7,19
65,69,32
32,33,16
75,76,74
86,89,95
13,19,72
2,4,37
18,19,84
42,43,81
27,28,71
37,38,55
21,27,58
91,92,13
64,65,98
26,28,51
37,39,4
18,21,70
63,69,42
31,35,11
71,72,6
63,64,1
55,60,6
47,57,13
29,36,16
88,90,71
15,20,95
50,52,65
75,78,95
95,97,13
48,49,42
27,30,81
4,7,41
24,27,23
75,81,0
77,80,85
62,65,70
32,36,100
6,9,31
8,9,6
28,33,33
12,14,1
29,33,79
91,93,15
87,88,13
10,14,26
53,55,44
74,78,71
5,6,91
51,53,56
26,35,36
52,54,88
25,30,58
94,98,93
88,92,88
3,4,91
33,35,28
58,61,85
22,27,1
22,29,11
11,12,64
10,12,96
29,31,1
55,57,48
63,65,8
85,88,35
65,68,30
54,57,50
62,67,39
24,29,12
76,77,5
8,10,37
26,30,72
79,84,61
64,66,2
20,21,17
1,4,87
51,57,75
29,32,19
20,24,74
10,15,73
81,84,55
31,36,88
84,88,71
90,95,32
24,26,96
40,44,43
46,47,98
47,48,55
12,17,81
72,73,20
71,74,53
41,43,43
6,7,8
39,41,10
33,36,45
96,98,45
57,59,15
47,50,50
26,29,91
61,65,3
26,31,33
17,21,51
31,32,73
30,34,24
69,72,87
9,10,76
57,62,38
98,99,66
25,29,73
7,12,51
83,87,62
83,86,81
6,11,76
12,13,34
36,37,42
52,55,22
35,40,68
60,61,28
17,22,41
44,45,70
40,41,77
58,59,88
13,15,63
9,12,39
69,71,39
81,83,24
32,35,64
81,87,42
40,43,10
94,96,33
67,70,68
49,50,52
89,91,47
38,42,95
56,60,46
22,26,86
82,85,72
89,96,18
85,87,19
28,29,6
61,64,67
32,34,83
45,48,44
62,63,50
33,34,89
70,76,51
50,54,9
65,66,75
72,75,20
43,46,12
10,11,35
84,89,15
88,94,80
60,62,72
82,84,54
65,70,68
29,30,85
77,79,97
21,22,61
59,61,69
61,63,6
48,54,8
71,73,75
78,80,8
80,85,78
80,83,73
35,39,13
67,69,79
8,14,50
88,91,35
15,16,82
54,56,54
20,23,99
93,95,50
74,80,81
49,52,23
94,95,96
69,73,61
42,47,75
7,10,31
88,89,57
60,64,90
47,49,97
51,55,44
60,67,59
48,53,55
39,42,82
33,37,7
42,44,85
80,87,91
10,13,72
18,22,94
52,53,34
17,20,17
41,44,67
41,45,21
4,6,97
50,55,1
56,58,59
52,57,82
70,72,21
84,86,95
38,40,9
2,9,24
23,24,99
13,14,9
82,87,59
36,39,15
15,18,69
58,63,17
43,47,8
68,70,41
19,20,82
31,34,32
26,27,99
25,32,91
43,51,43
17,19,11
86,88,35
34,38,27
22,25,54
15,17,55
86,87,22
22,23,9
81,82,96
87,90,27
21,23,8
76,78,6
36,44,68
24,25,94
14,17,80
81,85,94
33,38,92
59,62,65
83,84,25
43,45,80
73,75,57
9,11,84
44,50,50
17,24,61
92,96,70
64,72,61
23,29,55
3,10,76
44,46,81
72,74,8
66,67,98
59,63,3
57,61,97
3,6,88
90,91,76
74,77,52
62,64,14
75,77,43
87,91,52
80,88,97
35,37,54
79,81,51
37,41,24
78,81,43
8,12,71
23,28,69
66,68,36
52,56,37
52,58,12
1,5,58
23,25,35
54,58,81
63,70,4
96,99,58
39,40,42
38,39,89
30,32,65
59,60,79
9,13,54
11,16,10
60,66,56
68,71,28
32,38,33
25,26,15
51,54,67
86,92,51
36,43,75
45,49,84
19,22,7
27,31,4
4,8,27
66,69,28
6,8,70
23,26,40
42,45,79
79,83,76
0,2,76
6,10,33
60,63,29
65,67,43
66,72,8
45,47,7
43,49,81
94,97,4
2,3,84
49,51,13
73,82,89
93,99,72
84,85,61
80,81,66
85,89,91
76,81,55
0,4,91
56,59,9
86,90,4
92,94,57
46,51,50
4,5,7
82,83,15
89,92,51
1,6,21
61,66,23
64,67,30
21,26,50
76,80,67
14,15,37
8,13,13
69,70,5
45,46,93
79,80,60
54,55,85
10,18,32
19,21,16
55,58,94
54,60,38
95,99,21
54,59,54
70,73,89
48,51,65
55,59,37
5,8,42
83,85,70
25,27,52
79,82,15
16,18,36
53,54,12
44,47,1
27,29,80
20,22,68
8,11,41
14,18,34
93,94,43
30,31,56
53,56,86
89,90,59
21,25,78
5,7,96
37,40,1
1,3,67
22,24,24
78,79,0
58,60,50
95,96,96
5,9,54
34,35,26
93,98,53
35,36,72
91,95,56
46,52,21
46,48,71
59,64,22
80,84,76
77,78,51
17,18,41
90,92,4
74,75,31
41,42,59
93,96,73
14,16,44
11,13,72
28,31,88
65,71,20
87,92,85
91,94,49
48,50,21
57,58,88
30,33,66
70,71,8
1,2,6
97,98,81
24,30,33
50,51,70
84,87,45
87,89,49
40,42,19
7,8,51
20,25,34
7,9,64
68,69,13
74,76,19
18,25,94
56,57,96
36,38,63
31,33,33
13,16,37
20,27,28
85,86,35
80,82,30
73,76,62
11,15,61
61,62,68
21,24,5
53,58,75
68,72,64
67,68,99
0,1,38
43,44,97
18,20,61
3,5,15
92,93,63
50,56,3
34,36,62
59,65,73
15,21,15
78,82,1
19,23,64
51,52,20
90,93,89
97,99,32
67,71,57
96,97,11
72,76,21
28,30,28
73,74,20
55,56,8
34,37,86
92,97,22
