Node1,Node2,Weight
16,43,88
7,15,94
21,46,91
43,47,49
70,82,54
32,54,81
7,26,51
8,26,56
22,25,29
71,91,10
23,27,15
56,66,100
5,8,7
49,65,62
84,93,79
47,54,48
78,83,44
27,41,23
65,81,3
20,32,68
76,95,52
64,88,83
37,73,88
2,36,89
64,91,98
8,23,9
66,69,29
42,45,20
32,71,97
44,50,52
0,38,64
34,40,82
14,33,11
6,31,18
20,47,54
45,60,97
37,59,82
42,71,2
54,90,76
44,52,17
75,96,64
12,27,52
52,71,18
2,22,33
72,87,38
24,45,8
83,96,95
61,95,38
49,80,14
89,90,92
45,69,37
21,33,3
28,55,27
6,52,21
21,49,40
31,54,37
64,79,66
42,56,66
48,71,28
63,72,37
4,14,75
60,81,22
54,77,68
66,85,22
8,27,0
15,21,78
37,53,98
34,74,74
59,83,11
24,37,95
92,99,39
64,90,45
41,52,84
92,94,7
49,72,38
22,27,59
43,60,47
74,95,84
87,89,0
29,38,15
32,34,67
26,29,97
61,74,100
55,59,76
67,91,41
18,19,20
50,64,0
61,77,29
65,76,83
38,53,56
77,85,1
17,19,68
74,87,41
29,41,18
55,84,74
75,83,70
27,45,29
44,63,23
49,83,18
3,18,65
78,98,86
46,72,64
27,46,42
51,66,27
17,33,44
40,58,57
45,68,14
4,53,81
58,63,67
31,73,54
3,27,38
69,70,62
22,40,39
12,19,43
76,84,21
64,66,41
59,73,58
92,93,87
63,94,64
30,47,46
12,15,72
48,65,53
25,66,37
57,82,29
41,56,99
22,35,9
58,65,19
1,12,62
87,95,36
44,46,56
1,8,24
25,47,50
48,87,25
43,55,19
81,85,5
1,7,81
57,67,27
24,66,89
70,76,76
10,34,6
63,80,34
14,18,45
22,39,71
47,50,37
44,58,11
31,52,85
13,34,6
54,63,63
12,30,20
23,39,7
68,78,36
22,44,27
1,14,41
29,48,98
35,43,86
86,97,5
8,14,32
86,99,41
64,75,79
55,62,54
61,64,75
3,9,30
36,51,20
4,39,2
43,46,59
24,51,8
57,62,1
65,71,71
17,34,82
11,12,8
78,92,52
76,83,3
46,71,6
1,26,42
19,39,95
55,86,70
4,23,52
7,27,62
36,65,15
25,30,67
6,14,83
85,89,15
53,54,8
0,17,10
58,71,74
82,88,3
37,82,17
88,95,90
22,78,62
25,48,1
59,67,78
42,58,22
18,28,10
48,50,58
4,8,19
40,50,13
74,79,18
10,12,71
93,96,69
6,32,50
12,64,0
59,64,4
86,96,52
77,79,8
22,50,92
24,26,35
38,58,35
72,83,32
60,69,85
29,52,54
3,22,67
47,68,68
55,68,41
4,7,34
32,41,3
78,88,2
6,19,65
40,68,23
35,40,7
75,77,27
26,73,27
23,32,61
46,63,57
62,80,6
32,44,77
43,70,52
63,70,17
89,94,99
38,47,72
90,95,26
84,85,49
68,85,25
73,76,43
24,48,10
53,65,86
48,68,33
39,54,88
10,39,34
36,69,11
44,54,22
18,55,36
33,48,33
52,85,16
51,81,76
40,53,92
73,80,81
33,37,55
1,24,24
87,88,43
8,31,64
49,58,65
18,26,41
57,74,70
42,69,87
73,93,0
39,59,70
50,56,95
73,85,25
47,64,11
14,25,90
76,91,81
66,71,93
69,85,34
49,57,40
47,57,29
11,14,76
61,99,29
72,90,77
69,74,27
7,8,50
2,27,82
42,64,100
71,81,59
11,22,68
33,52,79
51,72,49
37,55,15
35,54,95
23,31,77
34,70,6
49,55,37
25,52,71
16,30,98
13,22,11
75,93,76
26,49,13
14,29,83
53,63,83
