Node1,Node2,Weight
30,49,48
176,181,29
76,81,78
153,154,31
39,45,77
26,33,43
34,49,39
80,85,57
16,26,20
125,133,74
24,25,26
83,90,81
99,102,65
62,64,60
47,69,70
138,142,58
118,126,64
137,147,23
47,56,15
61,67,6
56,60,1
7,9,83
158,159,32
83,86,21
31,35,7
99,107,1
127,138,71
58,59,45
155,156,37
146,148,97
4,12,85
191,197,90
46,47,95
4,8,89
115,117,69
75,78,60
185,187,50
129,139,58
165,169,50
8,19,87
167,173,77
2,9,74
178,179,71
62,70,74
30,42,63
116,120,7
15,25,66
131,140,94
179,182,13
69,71,20
105,114,52
120,122,16
168,184,64
72,75,58
10,13,43
146,150,59
139,140,64
54,68,86
149,153,93
150,174,22
157,162,32
87,94,26
10,23,6
142,145,63
107,109,32
63,71,51
75,83,85
41,46,80
87,89,11
124,131,56
175,181,71
159,162,59
2,3,35
99,106,44
121,126,25
3,9,56
48,61,12
162,168,50
133,137,81
177,185,65
122,124,97
114,121,44
183,198,31
3,17,65
27,33,16
35,40,79
149,154,47
15,19,10
161,166,11
159,170,49
67,74,22
156,162,7
100,102,7
175,184,45
26,34,98
165,177,60
128,138,87
163,165,15
180,188,31
75,87,4
43,46,73
110,111,86
174,184,29
128,131,97
169,171,90
183,188,43
138,144,15
125,136,93
2,15,97
23,34,37
161,172,5
130,135,55
112,119,100
92,103,62
101,109,76
83,95,67
53,57,19
60,67,28
39,51,47
113,121,65
45,46,78
11,19,13
29,33,34
1,2,88
31,33,62
169,172,41
164,189,24
84,95,45
53,62,98
7,25,57
107,111,42
70,77,16
161,164,35
57,78,2
25,35,91
169,174,0
24,37,29
120,133,92
3,11,17
108,109,46
148,158,3
33,43,15
19,22,68
8,13,33
51,61,95
116,119,21
95,96,9
152,153,68
48,55,55
186,187,64
44,49,21
169,184,56
174,176,45
110,116,70
33,34,78
72,79,46
162,171,11
142,147,44
188,197,54
4,5,69
191,198,88
131,137,100
160,169,41
141,156,52
27,35,16
140,149,85
11,22,31
137,142,91
9,12,71
49,51,55
148,153,7
87,91,6
75,89,91
14,27,23
61,66,66
141,142,46
92,97,29
124,133,41
65,69,2
162,163,39
13,21,86
168,173,91
78,84,11
54,57,88
78,87,93
151,153,4
127,129,44
149,151,92
78,82,54
49,62,35
160,168,37
82,96,25
74,81,44
51,58,3
125,128,54
53,61,12
176,185,57
182,190,4
75,92,7
114,125,84
134,139,95
158,164,77
122,127,43
128,144,20
164,168,90
30,40,29
169,173,66
32,39,90
182,185,83
185,196,23
12,16,74
186,188,13
145,147,11
91,101,31
33,35,49
5,11,64
172,179,77
155,174,87
99,108,39
139,158,49
6,8,94
87,88,48
138,145,33
51,55,74
174,181,2
14,25,54
167,168,19
136,144,30
2,7,40
111,121,4
38,46,15
48,54,56
108,110,17
58,70,62
132,135,89
153,161,29
105,108,94
101,105,51
111,119,67
179,180,62
62,65,63
109,115,84
58,76,9
49,50,3
44,51,7
134,137,31
146,149,13
37,47,44
98,102,39
120,124,83
125,131,16
26,27,83
146,154,26
152,155,65
42,52,50
18,26,23
185,191,62
73,84,10
65,66,95
20,34,54
183,199,94
90,94,96
173,177,55
74,83,74
45,52,94
193,197,65
33,37,78
18,24,73
51,64,97
32,35,87
1,15,61
46,51,82
0,13,36
187,190,52
22,27,45
114,120,62
97,105,32
108,113,76
53,56,24
191,192,49
130,131,9
20,23,53
104,105,17
144,149,60
87,93,26
168,172,1
69,76,54
20,31,54
121,135,95
116,122,33
142,151,37
151,154,42
170,182,84
73,74,100
6,13,10
72,80,6
145,151,31
126,130,86
183,193,31
121,128,70
144,152,53
72,74,89
81,91,41
6,19,95
109,117,24
186,194,77
72,73,8
188,189,15
115,121,36
79,85,95
105,110,10
97,98,54
165,171,35
104,121,12
134,140,76
104,112,60
44,47,97
63,67,4
23,25,63
51,66,57
7,15,37
81,85,74
31,42,47
184,188,10
55,56,79
155,162,3
33,38,32
2,11,37
116,123,45
83,93,94
174,175,23
164,165,16
180,186,44
167,170,48
183,196,14
69,83,64
14,30,75
155,163,25
75,82,100
136,142,67
107,113,69
112,124,90
59,68,22
97,126,20
157,166,95
148,154,58
35,42,31
172,191,36
23,28,88
118,124,54
108,111,87
96,97,32
91,95,22
164,171,36
77,79,51
121,127,5
177,187,97
170,174,81
106,113,21
154,155,36
27,38,84
129,132,20
68,73,3
142,150,12
88,95,76
23,27,94
150,152,28
35,51,76
0,3,25
13,19,4
28,52,13
89,91,47
82,100,81
101,111,19
137,144,14
183,195,23
85,86,82
118,123,95
151,161,57
159,163,85
93,96,21
111,112,43
46,48,95
54,59,85
156,163,38
161,173,79
153,159,73
68,75,93
53,58,88
32,45,94
100,104,67
116,126,68
59,73,91
106,108,36
15,16,52
154,164,71
187,189,77
117,123,12
192,197,65
