Node1,Node2,Weight
147,155,36
157,161,80
145,175,85
173,186,85
3,4,66
150,157,58
80,92,94
94,117,2
52,54,62
150,166,87
24,39,91
143,159,27
155,168,5
138,156,18
189,191,75
72,74,4
28,47,21
2,22,7
78,87,27
130,147,63
80,83,88
183,190,41
178,186,12
49,58,29
15,21,58
103,113,16
176,188,19
88,94,77
44,50,71
181,183,20
13,44,81
141,150,13
99,102,15
69,83,38
48,50,88
125,135,86
191,198,73
111,114,46
93,101,6
10,18,95
157,168,82
88,97,32
144,150,0
163,175,93
168,181,32
91,107,96
165,174,87
136,147,57
53,78,95
117,130,49
151,159,51
169,178,37
68,89,46
192,199,9
106,107,86
60,68,71
178,185,28
33,39,5
30,31,45
103,128,18
107,118,61
0,13,0
161,179,14
129,157,92
16,25,60
55,66,55
39,43,5
15,17,39
167,169,13
97,98,3
93,97,44
164,168,12
61,79,4
22,25,85
28,57,83
92,96,20
25,42,67
182,199,89
136,144,67
153,172,25
170,185,40
166,173,3
102,107,90
104,114,66
79,94,39
51,70,36
125,139,97
164,170,46
104,118,11
173,174,93
103,119,52
15,20,13
42,45,7
152,166,73
139,151,26
58,71,47
194,199,88
93,103,34
116,128,41
152,155,68
64,78,50
119,134,80
3,26,32
113,123,25
86,100,73
41,71,67
90,107,40
46,49,83
64,65,58
93,105,34
21,41,77
62,80,58
149,154,24
1,22,72
84,107,38
148,172,82
92,111,84
131,145,26
151,158,36
33,42,31
6,12,99
172,197,51
13,21,97
136,149,37
27,33,30
142,154,8
21,23,52
27,35,40
50,57,22
89,105,44
113,115,88
155,161,46
70,88,56
98,100,80
8,18,49
167,170,88
152,165,57
85,101,42
119,131,96
117,135,95
45,63,23
2,7,11
148,149,43
107,125,54
87,96,58
19,20,35
35,41,30
68,80,58
123,126,68
141,153,45
90,106,7
72,88,98
154,168,84
44,47,97
65,73,20
37,41,77
114,140,20
163,173,63
129,148,36
72,84,52
93,109,63
19,30,81
146,154,76
189,196,52
146,157,88
124,138,45
141,157,86
29,32,100
54,58,68
67,77,49
26,33,64
148,156,20
180,186,46
6,22,31
68,75,1
86,98,64
33,37,37
23,29,64
126,128,97
130,142,54
183,191,68
89,97,13
120,121,92
126,133,28
12,22,100
93,102,5
112,120,67
98,103,87
24,34,86
178,183,79
66,71,53
40,41,47
168,174,94
2,11,20
160,164,70
81,84,49
9,30,5
82,105,82
108,123,83
52,58,31
88,90,22
143,160,45
162,178,76
162,187,35
2,24,35
1,14,53
170,171,25
104,120,16
179,183,56
45,54,69
64,68,21
105,127,44
0,22,60
127,145,19
68,82,13
145,150,27
135,140,37
54,68,62
34,41,39
54,62,53
13,22,53
72,86,15
78,84,39
120,126,7
133,142,11
3,37,45
95,106,86
75,88,78
159,181,100
124,142,68
30,46,43
129,155,9
13,27,86
7,8,46
68,79,11
114,123,81
94,104,38
163,183,76
38,59,15
56,88,41
83,98,77
36,45,20
55,61,90
127,134,29
77,80,64
67,73,86
147,158,40
49,56,68
169,194,67
131,147,100
143,155,55
52,72,97
170,174,80
27,28,32
116,127,95
157,159,14
16,37,46
12,29,94
121,149,34
151,155,13
169,172,22
127,155,73
113,131,37
85,106,46
182,192,54
54,65,25
139,149,97
4,16,56
24,30,62
43,47,6
173,197,86
98,111,71
74,78,9
125,146,33
40,47,77
110,125,65
172,186,88
18,22,55
38,60,31
167,178,88
126,132,89
156,168,32
128,138,41
74,77,100
171,187,29
14,28,85
165,173,98
121,138,95
17,30,84
112,121,27
62,67,100
65,69,0
9,14,86
142,147,27
138,144,95
31,37,49
188,199,95
163,189,89
52,82,45
85,96,53
94,95,3
56,59,15
38,54,31
3,11,80
85,92,90
135,136,3
153,163,31
31,43,46
167,189,40
151,162,32
29,36,31
157,178,1
6,13,96
88,91,73
66,77,41
0,6,63
9,26,3
88,105,53
63,67,34
65,79,84
77,79,94
24,26,86
166,174,6
38,41,97
94,126,30
112,117,24
46,58,23
59,75,36
146,152,19
76,84,41
149,171,70
55,65,12
21,26,35
105,118,33
154,159,26
65,66,71
3,9,90
0,21,50
131,137,99
68,69,82
89,92,37
74,94,46
10,23,26
90,115,40
179,189,16
62,83,37
114,117,63
192,196,22
131,140,24
117,125,79
66,79,23
90,92,60
76,95,12
139,152,49
113,125,37
173,175,56
47,49,62
46,50,85
105,124,92
55,57,80
102,104,72
110,118,4
4,7,4
132,142,17
149,160,87
19,23,44
190,199,13
167,171,64
6,8,81
115,121,85
26,34,40
10,20,57
48,63,36
26,38,35
154,158,3
48,54,61
66,72,67
5,12,19
5,13,6
79,118,4
174,179,23
