Node1,Node2,Weight
7,9,79
2,5,93
8,10,47
15,17,65
18,19,90
13,15,99
9,10,56
0,1,1
3,4,57
7,10,31
12,14,68
17,18,31
6,8,8
3,7,43
13,16,86
10,13,14
1,2,46
16,17,24
3,8,80
8,9,88
1,4,15
16,19,73
4,7,57
6,10,92
15,16,31
5,9,59
15,18,51
12,15,78
2,6,64
13,18,72
5,6,0
11,12,12
10,11,72
11,13,19
3,6,38
15,19,85
14,17,49
4,6,51
5,8,87
7,11,44
14,16,94
0,2,6
17,19,51
9,11,78
0,3,46
14,15,99
2,3,58
16,18,30
7,12,92
11,14,90
10,14,20
5,7,28
12,13,19
9,13,62
2,4,13
6,11,13
13,14,33
14,18,5
10,12,44
4,5,19
9,12,83
6,7,90
3,5,6
1,3,65
6,9,38
12,16,34
7,8,83
8,13,65
8,11,29
