Node1,Node2,Weight
69,70,40
65,66,58
28,32,97
137,138,83
47,53,97
104,105,35
53,56,61
113,115,42
51,53,39
56,58,39
60,63,84
14,16,18
77,78,11
88,90,18
97,99,94
0,1,40
3,4,8
64,66,2
42,43,41
9,10,19
78,84,58
75,76,50
13,15,15
40,41,6
96,97,75
128,129,1
33,39,29
101,102,79
67,72,31
116,120,58
35,36,37
64,67,65
31,34,88
5,9,83
106,108,63
86,88,35
66,69,95
32,33,71
124,126,64
106,109,59
75,78,42
74,77,60
44,45,47
146,148,75
112,115,22
103,104,47
139,142,98
54,56,71
74,80,34
128,131,31
114,118,11
123,126,0
135,136,40
82,83,67
29,32,60
128,132,72
120,122,10
122,127,55
134,136,97
141,142,54
122,125,76
105,106,94
65,67,23
17,18,19
146,147,46
108,110,49
47,48,100
80,82,84
126,128,30
61,62,3
93,94,36
143,145,13
116,119,98
114,115,8
53,57,68
45,47,13
3,5,17
50,52,14
145,147,62
30,33,91
11,14,11
136,137,17
12,13,71
55,58,97
94,95,6
89,90,82
95,102,91
99,102,76
56,57,42
129,131,50
127,128,81
66,67,23
124,125,41
117,119,86
15,23,41
86,89,47
10,11,0
134,137,62
76,78,1
37,39,85
23,26,84
54,58,21
67,71,81
43,48,12
143,146,59
16,17,14
66,70,83
110,111,98
33,35,62
1,6,21
96,100,23
59,60,78
24,27,75
99,103,20
139,143,59
20,26,97
65,68,78
103,105,2
69,76,54
69,73,32
50,53,93
125,126,89
17,19,90
89,93,50
49,50,58
119,120,26
22,24,31
119,123,12
4,5,14
76,77,19
6,12,99
73,74,87
44,47,6
86,87,17
142,143,93
132,134,83
122,124,94
112,114,22
121,126,7
14,15,41
2,5,45
87,89,10
98,102,77
39,40,97
102,108,40
95,98,28
118,119,58
92,96,77
96,101,61
98,99,95
142,144,78
141,146,90
8,9,7
118,124,16
144,145,43
117,120,27
22,25,10
126,127,69
6,7,34
65,69,34
75,77,95
62,63,97
76,79,26
58,60,14
57,58,52
115,117,55
114,117,10
22,26,44
38,41,69
72,73,44
48,51,66
14,17,21
31,35,91
36,39,70
79,80,82
110,114,38
51,52,36
52,55,27
133,135,44
