Node1,Node2,Weight
78,92,89
15,30,15
66,92,50
86,92,72
58,73,15
14,30,71
48,54,100
60,69,19
13,14,47
55,75,32
55,62,32
61,68,42
63,70,0
23,27,50
57,62,90
96,99,3
58,59,56
45,57,66
76,84,91
37,55,76
20,35,78
88,95,18
13,34,30
43,46,5
65,71,91
12,29,87
13,21,85
93,96,48
3,18,87
64,83,67
41,54,7
0,19,12
82,87,78
51,55,33
17,23,11
57,58,30
35,37,34
1,14,58
77,99,82
69,77,28
28,31,100
48,67,41
21,29,52
27,32,3
62,70,77
53,69,37
45,49,12
67,75,0
59,75,59
62,66,0
34,40,69
7,14,64
91,95,77
85,96,5
2,9,28
50,56,16
78,86,32
25,29,31
34,46,6
59,77,75
70,82,47
60,65,83
23,41,1
20,22,33
60,68,100
87,98,100
82,84,39
47,60,21
36,49,79
3,8,8
8,20,8
15,29,21
37,42,100
22,24,76
75,94,93
4,6,84
58,62,37
16,19,76
68,71,85
73,77,30
40,55,97
32,34,48
12,16,49
74,95,6
64,69,63
18,22,5
68,72,7
11,20,13
72,79,26
84,96,74
13,27,59
5,14,83
19,50,66
53,62,100
59,85,62
2,29,16
70,77,74
15,28,9
42,44,65
41,48,53
0,2,70
60,80,32
38,60,93
55,64,85
79,82,86
42,55,64
46,63,24
14,17,63
68,70,65
63,82,67
48,63,5
47,56,26
57,60,35
26,29,72
38,41,57
78,94,0
26,31,62
45,48,23
46,57,73
35,46,100
75,86,49
14,37,34
86,87,87
61,63,57
40,43,86
78,87,68
9,21,43
59,70,41
44,45,2
67,78,78
19,22,1
52,59,71
16,24,11
14,21,40
10,12,71
67,76,66
92,93,52
54,85,63
86,98,47
6,17,7
73,86,51
80,98,29
2,8,24
18,42,88
1,7,11
60,75,23
78,83,40
11,22,50
32,33,29
82,96,63
29,53,81
20,32,90
52,69,47
62,65,47
48,60,21
31,46,39
25,33,64
24,28,8
12,19,62
75,83,10
63,79,47
90,92,53
7,9,44
77,82,68
97,98,71
59,93,82
14,19,17
24,36,83
84,97,7
69,83,48
21,40,92
42,54,44
87,92,15
56,83,42
33,62,33
33,50,90
69,87,32
78,98,11
30,66,88
22,29,69
57,79,25
20,21,42
14,27,6
80,92,95
54,84,41
90,93,55
5,10,97
65,80,96
31,44,81
37,38,0
22,25,66
81,91,60
24,38,28
47,62,14
7,8,32
77,81,65
94,96,31
11,27,75
71,77,20
39,65,50
88,98,20
