Node1,Node2,Weight
10,11,50
7,10,45
12,18,22
8,10,79
4,18,77
11,15,83
3,8,26
7,18,23
2,7,30
1,4,37
8,12,60
15,18,48
6,16,31
6,17,11
3,12,19
2,18,22
5,16,21
7,12,58
5,8,82
4,14,66
13,15,48
5,12,31
0,16,61
3,15,93
1,6,27
12,16,18
14,17,0
11,12,82
3,4,58
13,14,97
2,5,91
3,9,100
7,8,43
10,12,29
4,19,21
0,1,38
9,19,41
0,12,79
9,11,58
18,19,83
9,18,73
3,13,72
2,9,10
2,12,46
1,13,59
1,10,53
2,8,57
0,2,76
12,14,17
17,18,78
8,16,17
4,7,92
3,7,98
7,9,94
5,17,98
12,13,18
10,14,60
5,7,40
2,16,31
4,8,79
9,16,83
9,14,94
8,14,55
5,9,52
7,11,25
1,8,95
6,18,63
6,11,43
9,15,4
5,11,52
13,18,96
2,15,62
3,5,78
2,11,52
12,15,4
8,13,39
5,14,12
15,16,12
16,17,79
5,6,24
9,17,16
0,10,49
2,3,45
9,10,55
0,17,26
6,7,16
2,4,47
6,8,61
17,19,63
6,13,18
2,10,95
3,10,4
6,9,25
7,13,18
16,19,43
0,3,95
14,18,74
4,10,23
4,17,20
7,17,84
11,13,68
12,19,84
0,13,92
10,15,76
10,16,53
4,6,54
6,15,8
10,19,48
8,18,40
6,12,19
7,15,34
4,12,85
2,6,86
0,6,86
10,18,77
2,14,51
1,5,30
14,19,16
2,13,30
13,16,17
4,16,5
13,17,58
9,13,78
1,16,70
8,9,89
1,9,88
9,12,22
14,15,59
7,19,38
11,18,45
15,19,71
1,3,96
11,16,5
4,9,53
15,17,34
14,16,68
8,11,19
1,2,92
0,14,74
7,16,97
11,14,90
6,10,24
5,15,23
4,13,98
0,4,88
4,5,61
