Node1,Node2,Weight
40,41,1
64,65,58
84,86,92
53,55,63
85,86,56
34,35,89
76,78,14
92,93,89
16,17,17
39,40,94
11,12,34
41,43,35
79,80,43
41,44,31
24,25,21
94,95,99
51,52,18
15,16,27
61,62,66
68,69,55
65,66,85
0,2,42
40,42,93
1,2,94
34,36,63
43,44,87
18,20,28
88,89,39
36,38,35
18,19,45
36,37,98
33,34,0
19,21,47
15,17,75
10,11,97
13,14,16
70,72,38
2,4,98
59,61,22
0,1,13
66,68,67
7,8,89
44,45,42
69,70,82
6,7,12
27,28,77
30,31,20
59,60,91
89,90,54
82,83,64
81,82,68
42,43,50
25,26,86
38,40,43
89,91,83
77,78,22
78,79,97
26,28,56
95,96,74
62,63,7
48,49,3
76,77,7
96,97,66
54,55,97
45,46,59
2,3,30
5,6,95
46,47,24
3,4,73
90,92,74
56,57,80
83,84,68
58,59,5
57,58,15
17,19,34
50,51,47
64,66,81
95,97,32
70,71,73
91,92,88
12,13,28
14,15,86
66,67,88
23,24,46
56,58,44
21,22,20
29,30,27
8,10,15
97,98,37
91,93,71
1,3,85
52,53,13
67,68,100
9,10,6
78,81,14
26,27,44
75,76,50
31,33,28
60,61,88
53,54,56
58,60,5
55,56,20
68,70,84
78,80,24
71,72,18
98,99,2
44,46,1
31,32,17
65,67,56
83,85,6
85,87,36
74,75,72
80,81,38
17,18,55
20,21,29
90,91,26
4,5,10
84,85,61
63,64,3
87,88,93
49,50,92
96,99,92
72,73,89
19,20,30
37,38,61
38,39,57
3,5,95
61,64,2
10,12,92
47,48,97
73,74,97
22,23,5
28,29,77
24,26,95
41,42,99
81,83,85
86,87,49
32,34,55
35,36,45
8,9,0
93,94,28
32,33,46
