Node1,Node2,Weight
91,94,29
21,24,73
92,94,30
85,88,42
58,59,100
104,105,56
35,36,7
144,145,56
116,118,20
94,95,87
6,9,58
54,55,85
93,94,82
113,114,85
57,58,29
28,30,35
32,35,23
96,97,49
24,26,67
120,121,35
120,123,5
74,76,44
17,19,72
87,88,22
9,11,40
116,119,19
30,32,25
53,56,57
35,38,58
27,29,66
97,99,72
105,107,41
112,117,83
42,46,32
102,104,17
124,129,16
3,5,90
13,17,20
76,77,17
95,96,65
2,6,47
41,42,52
75,76,52
11,12,55
20,24,90
145,146,49
111,112,40
69,71,31
118,121,57
49,53,67
12,18,27
24,25,28
38,39,22
62,63,79
39,40,44
42,43,10
14,15,26
98,100,70
48,49,19
118,120,73
80,82,51
28,29,35
80,81,1
89,92,30
75,77,67
46,49,83
78,79,87
43,44,83
74,75,72
20,23,42
45,49,59
56,57,80
108,109,28
64,66,17
57,59,22
134,136,87
53,54,62
27,31,65
44,46,1
84,86,39
31,35,1
58,61,83
110,113,70
58,60,100
40,43,92
86,87,28
26,28,4
126,131,28
50,53,79
130,132,8
106,107,38
67,68,9
128,129,64
140,142,99
34,35,92
90,91,44
15,17,83
70,71,28
33,36,9
107,108,48
37,38,67
138,140,85
29,31,99
112,113,11
82,83,6
99,103,64
96,99,23
101,105,8
145,149,99
92,95,45
124,125,90
22,24,5
70,74,51
138,139,53
82,86,50
135,137,1
102,105,54
47,49,36
34,37,46
0,1,90
13,14,27
93,95,74
112,115,97
119,120,43
22,25,59
23,25,46
50,51,83
65,66,71
91,92,69
114,115,16
51,53,27
6,7,61
6,8,85
90,92,95
148,149,76
36,37,96
61,62,83
21,23,78
102,103,57
121,122,46
31,32,64
34,36,96
92,93,61
139,140,16
37,39,62
15,19,86
118,119,54
84,85,72
101,102,83
105,108,85
40,42,60
16,17,31
141,143,80
86,88,72
100,103,56
109,111,8
65,67,54
116,117,56
110,112,38
59,61,91
76,78,29
123,124,23
16,21,5
6,10,10
108,110,89
124,126,33
26,29,54
131,134,40
95,102,42
65,68,90
142,144,75
19,23,23
110,111,99
2,5,49
73,75,70
60,61,70
128,131,77
94,96,70
1,3,63
97,98,86
59,60,87
105,106,5
68,70,32
72,78,24
61,65,98
135,138,32
68,69,86
93,97,75
9,10,40
36,38,32
114,116,95
144,146,79
111,113,30
5,9,23
16,18,53
121,123,10
20,21,99
130,133,23
100,102,73
128,130,1
77,80,81
23,24,67
141,142,15
14,17,43
52,53,51
143,146,17
73,74,24
14,16,81
130,131,69
86,89,75
19,21,18
45,47,18
78,82,59
139,141,41
78,80,74
127,128,8
72,75,23
0,5,81
45,46,18
123,127,77
47,48,17
16,19,72
7,9,40
147,149,68
13,16,70
25,26,28
90,93,5
32,34,88
48,50,82
133,134,20
53,55,62
10,12,66
147,148,54
30,31,72
8,10,32
50,52,85
103,105,45
81,83,98
117,119,29
63,64,82
18,19,59
125,126,78
125,127,32
107,109,31
80,83,45
13,15,68
26,27,20
7,8,74
54,56,3
119,123,2
5,6,57
57,60,54
95,97,69
97,100,40
98,99,91
71,74,1
2,3,11
104,106,94
109,110,75
41,43,71
127,130,75
115,116,64
32,33,90
96,100,71
106,109,16
33,34,63
140,143,91
27,28,56
4,7,68
137,138,53
40,41,13
9,14,31
103,107,100
71,72,52
85,87,49
62,65,1
99,101,71
33,35,36
146,147,41
84,87,32
66,68,37
76,80,94
15,16,46
64,65,65
29,30,34
43,45,9
81,82,69
114,118,60
25,27,78
31,33,63
95,99,72
132,133,54
117,120,0
82,85,16
132,135,32
44,47,0
98,101,64
8,9,20
83,84,86
72,73,93
89,91,76
61,63,78
85,86,75
146,148,36
2,4,76
142,143,78
143,144,73
69,72,53
56,60,77
55,56,64
122,124,46
81,84,8
67,69,99
56,58,91
100,101,30
49,50,25
77,78,61
55,57,1
52,54,56
0,2,93
119,121,46
108,111,14
126,128,43
21,22,94
127,131,95
133,137,0
126,127,36
60,62,49
11,13,15
79,80,26
93,96,99
122,123,11
49,51,81
106,108,97
127,129,3
119,122,36
12,13,27
76,79,50
140,141,9
141,146,98
101,103,24
131,132,56
1,4,81
19,20,55
142,145,88
134,135,95
137,139,44
129,130,27
145,147,15
88,91,44
42,45,67
132,134,3
54,57,14
52,55,88
44,45,49
114,117,24
112,114,94
17,18,54
63,65,58
103,104,59
10,11,65
64,67,90
4,6,91
1,2,97
69,70,20
141,144,79
117,118,30
51,52,37
136,139,28
89,90,61
76,81,93
38,40,89
41,44,94
99,100,5
82,84,67
46,47,70
5,7,60
66,67,41
135,136,95
120,122,52
4,5,12
71,73,24
136,137,0
22,23,50
96,98,7
115,117,76
3,4,73
88,89,88
107,110,78
0,4,5
