Node1,Node2,Weight
6,7,78
186,187,91
69,70,28
118,119,0
108,110,57
34,35,92
62,64,60
129,131,86
32,34,10
124,125,22
152,153,41
163,164,96
84,85,6
132,135,56
80,82,62
164,165,26
134,136,6
98,99,15
116,118,62
87,88,75
4,5,8
123,124,57
166,168,21
43,44,75
141,143,56
99,101,25
45,46,75
151,152,35
102,103,45
38,39,31
72,73,55
24,27,84
5,6,36
183,184,0
190,192,44
31,33,97
44,45,54
116,119,68
95,97,95
125,127,61
138,140,8
55,56,67
181,183,51
151,153,42
8,9,0
116,117,15
2,3,54
148,149,18
20,21,52
188,189,15
174,176,86
33,35,19
114,115,72
122,123,83
74,75,69
117,118,57
26,28,55
138,139,20
89,92,41
146,147,18
160,162,33
107,109,78
178,180,3
101,103,58
196,198,89
193,194,43
191,193,3
162,164,46
171,173,34
183,185,83
16,17,15
49,50,63
73,74,53
126,127,43
60,62,87
124,126,90
185,186,17
57,59,48
142,144,92
37,38,93
159,160,37
133,135,5
12,13,69
90,92,19
150,152,1
113,115,70
57,58,43
190,191,15
155,156,80
1,3,49
40,41,39
167,169,66
47,48,98
150,151,10
67,68,16
46,48,86
81,84,12
31,32,84
66,68,74
5,8,78
185,187,8
186,188,27
1,2,85
126,128,74
46,47,77
176,177,76
25,26,14
167,168,10
160,163,82
160,161,67
132,134,49
192,194,26
179,182,44
122,124,58
111,113,40
156,157,23
164,167,77
189,192,8
121,123,46
110,112,4
53,54,37
52,54,8
180,182,61
143,144,46
146,148,16
149,150,48
47,49,30
165,167,82
78,80,47
24,25,38
82,84,97
173,175,53
51,53,31
102,104,36
50,52,7
128,131,14
107,108,52
127,128,19
95,98,7
198,199,62
88,90,45
0,2,52
172,173,54
123,125,67
52,53,18
103,105,17
48,50,31
51,52,33
179,181,11
192,193,32
94,96,35
129,130,79
86,87,37
17,19,45
27,28,66
157,158,6
8,10,73
85,86,80
59,60,43
2,4,99
42,44,85
58,60,50
140,141,97
131,133,87
97,99,35
117,119,99
159,161,26
182,184,30
14,15,23
162,163,60
32,33,35
143,145,45
24,26,17
120,122,69
93,94,81
96,98,34
165,166,44
0,1,30
59,61,71
149,151,55
173,174,100
131,132,40
125,128,91
55,58,99
29,30,62
60,61,54
0,3,11
189,191,18
112,114,27
86,88,68
169,171,72
33,36,37
41,42,75
121,122,75
161,163,18
79,80,38
11,13,24
100,101,55
38,40,70
35,37,92
39,40,73
166,167,83
92,94,38
153,154,68
11,12,63
193,196,90
157,159,1
101,102,15
147,149,100
25,28,45
164,166,3
42,43,3
145,146,93
100,102,38
154,156,70
148,150,65
68,70,83
18,19,14
69,71,58
15,17,44
161,162,92
37,39,71
97,98,44
35,36,39
70,71,74
168,169,61
133,134,35
54,56,94
109,111,12
99,100,85
7,8,51
23,25,64
77,78,46
158,159,49
14,16,47
80,81,10
92,93,9
119,120,59
189,190,29
22,24,49
76,78,91
84,86,56
134,135,95
33,34,29
175,177,87
74,76,20
196,197,52
5,7,64
9,11,44
19,21,70
70,72,22
88,89,44
3,4,8
183,186,54
77,79,3
96,97,72
64,66,8
145,147,96
174,175,29
187,188,38
125,126,53
15,16,51
56,57,35
178,179,42
22,23,87
71,73,48
195,196,23
184,185,52
106,108,0
55,57,61
81,82,59
6,8,17
128,129,90
103,104,1
169,170,4
93,95,46
194,196,41
18,21,70
76,77,69
119,121,63
28,29,89
10,11,80
9,10,35
182,183,75
19,20,38
44,46,1
73,75,79
50,51,56
105,106,54
109,110,83
78,79,53
137,139,86
41,43,47
197,199,96
79,81,9
94,95,67
168,171,28
181,184,51
21,22,35
18,20,43
89,90,54
159,162,61
130,133,42
21,23,80
135,136,78
104,106,73
32,35,22
108,109,92
13,15,35
114,116,24
65,66,82
36,37,1
16,18,57
30,32,83
163,165,59
81,83,90
128,130,25
193,195,30
45,47,37
180,181,55
66,67,49
43,45,12
112,115,55
30,31,9
67,69,50
139,140,35
112,113,77
83,85,75
195,197,22
82,83,62
75,76,33
136,137,56
36,38,76
54,55,27
29,31,17
4,6,47
28,30,36
197,198,99
72,74,52
120,121,85
177,179,60
101,104,2
40,42,73
181,182,33
25,27,63
48,49,37
3,5,87
106,107,15
95,96,71
13,14,3
175,176,55
63,64,88
53,55,69
104,105,1
91,92,42
23,24,1
65,67,4
156,158,72
98,100,96
142,143,97
158,160,82
61,63,31
130,131,23
179,180,60
56,58,7
105,107,48
139,141,84
63,65,97
172,174,16
83,84,87
49,51,26
136,138,0
34,36,37
147,148,55
7,9,29
110,111,88
20,22,2
17,18,79
135,137,3
171,172,33
87,89,23
62,63,47
111,112,31
188,190,74
89,91,35
68,69,79
115,116,96
191,192,98
91,93,67
152,154,56
168,170,53
113,114,66
170,171,31
12,14,49
111,114,10
118,120,8
153,155,7
130,132,51
177,178,14
27,29,87
115,117,78
176,178,5
194,195,80
132,133,70
64,65,84
26,27,81
184,186,60
127,129,95
144,145,77
137,138,26
154,155,70
71,72,40
85,87,29
140,142,33
187,189,47
39,41,28
10,12,50
155,157,95
61,62,15
75,77,24
170,172,58
58,59,55
144,146,92
6,9,7
90,91,30
141,142,92
