Node1,Node2,Weight
76,79,60
140,143,83
62,67,7
39,40,14
32,35,56
139,140,90
43,44,73
123,125,6
42,45,71
82,87,88
140,142,76
116,120,35
27,30,7
138,139,52
116,118,21
8,10,21
70,73,86
131,134,16
99,100,48
137,138,17
104,106,43
13,15,91
40,42,65
64,66,87
133,135,4
129,130,1
63,67,64
130,131,36
118,122,92
121,126,92
100,102,62
87,91,91
73,74,84
107,108,62
67,68,62
108,109,96
59,64,47
105,108,23
19,21,87
89,92,2
106,107,42
9,10,86
148,149,38
118,121,100
71,76,7
47,49,46
34,35,35
144,147,20
93,94,80
91,92,98
5,6,96
51,53,56
26,30,20
19,20,32
11,13,80
46,48,67
73,77,43
14,15,100
90,92,57
53,54,51
64,65,94
108,111,56
57,58,73
60,63,14
18,19,54
76,77,53
31,32,5
54,55,83
45,47,97
78,80,97
134,136,100
17,18,78
56,58,41
126,128,85
30,36,52
7,9,34
73,76,50
34,36,79
55,57,91
115,116,59
38,39,27
134,135,3
0,3,77
59,60,91
3,5,54
28,31,21
127,129,22
104,107,38
48,50,52
84,86,67
127,131,48
72,73,12
52,53,97
68,70,21
101,103,67
128,129,98
36,37,94
145,146,15
83,84,76
135,138,38
35,36,17
86,88,55
95,97,65
16,19,34
32,34,60
47,48,80
62,64,16
28,29,40
119,122,80
1,3,86
89,91,8
71,72,80
10,12,14
96,99,25
69,70,87
128,130,54
91,94,33
42,44,50
82,85,53
105,106,21
117,118,89
118,119,56
127,128,74
15,16,82
65,67,51
69,71,56
54,56,97
38,40,39
112,113,8
121,124,50
10,11,91
129,132,77
63,64,91
1,2,60
91,93,63
147,148,72
80,81,22
29,31,13
125,128,25
33,34,14
76,78,25
120,121,15
123,127,76
58,63,47
66,68,76
9,12,38
16,18,29
7,8,2
61,63,71
34,37,21
58,59,3
109,110,18
72,74,6
105,109,25
71,73,18
145,148,81
8,9,14
29,30,57
88,89,60
78,79,0
77,78,94
26,27,96
70,71,40
20,21,83
102,104,66
94,97,39
59,62,72
133,134,2
2,3,10
102,103,85
37,39,38
122,123,42
100,103,77
45,48,6
11,12,23
30,31,61
32,33,89
120,122,33
109,111,88
111,116,53
37,38,11
28,30,92
79,83,22
121,122,32
40,41,6
26,28,78
124,125,27
60,61,45
122,124,89
82,83,95
9,11,33
126,127,66
20,23,57
34,38,22
90,94,52
81,82,38
12,14,45
51,54,26
27,29,93
94,95,25
135,136,68
21,22,59
4,7,8
26,29,83
21,23,4
89,93,34
75,76,49
140,141,63
12,16,30
70,72,55
23,24,14
143,144,82
146,148,95
88,90,74
87,89,99
130,133,14
135,137,81
22,24,22
106,108,14
61,62,22
0,1,98
86,87,69
89,90,9
122,125,29
62,65,4
22,23,87
25,26,93
101,102,27
14,19,53
66,67,68
68,69,23
45,46,61
82,84,59
104,105,2
128,131,54
74,76,56
103,104,74
55,56,18
130,132,80
0,2,73
144,145,43
92,93,97
21,24,64
121,123,13
24,25,99
110,111,32
87,88,7
24,26,48
90,91,52
136,137,29
43,45,53
10,13,19
106,109,6
