Node1,Node2,Weight
143,147,16
191,195,14
13,17,34
11,17,14
94,110,83
79,88,86
174,177,36
54,66,3
162,166,47
161,168,71
155,160,68
107,109,71
147,154,66
151,157,26
188,190,71
6,9,27
101,105,50
63,65,91
147,165,80
42,49,46
57,69,26
43,53,26
37,48,74
137,142,82
24,28,55
139,150,77
72,76,4
76,79,90
98,114,91
59,63,70
22,37,48
103,110,28
194,197,99
90,92,0
108,116,92
37,51,36
95,97,61
56,65,37
139,155,17
25,27,14
189,192,33
110,117,43
49,58,26
56,59,85
109,121,13
7,23,100
36,48,75
134,135,6
72,74,99
109,110,91
102,104,38
66,70,94
36,43,37
76,87,80
160,175,19
45,49,32
176,182,94
51,54,90
172,187,60
31,33,97
21,29,41
47,58,21
62,73,35
89,93,85
115,117,54
173,188,37
10,22,0
108,109,21
130,159,79
160,162,7
15,25,26
104,107,50
128,148,86
194,198,25
143,144,39
19,21,34
55,56,2
173,189,76
73,75,0
138,143,61
55,57,80
146,150,39
156,157,80
102,113,70
71,72,26
21,23,51
34,36,28
14,22,17
109,112,98
65,73,28
153,154,39
55,59,100
108,115,18
128,133,21
127,130,62
76,78,61
83,89,51
166,170,42
51,59,4
93,95,80
11,18,90
86,88,81
54,65,22
82,85,71
160,174,39
57,70,13
65,71,36
30,37,26
191,192,50
148,158,31
198,199,88
142,144,0
125,127,53
46,51,41
173,175,36
150,157,12
188,193,31
81,90,93
72,77,87
34,50,36
14,19,55
154,164,61
64,85,33
113,120,0
81,82,31
91,97,83
11,13,10
38,47,45
93,97,32
48,58,79
55,60,27
188,189,3
35,36,24
191,193,31
110,114,17
171,185,32
112,122,5
34,44,14
23,27,9
81,86,5
1,8,68
60,68,79
52,64,9
39,40,34
150,153,2
171,172,87
107,108,65
27,32,55
190,197,34
70,71,57
147,150,96
76,88,49
58,67,61
83,94,85
98,105,19
99,104,99
97,101,81
67,71,33
4,6,67
143,146,37
59,62,62
155,156,55
109,115,25
107,117,82
33,36,54
55,64,4
92,94,87
42,54,87
91,92,18
19,26,4
131,133,9
111,113,36
149,154,54
90,91,13
57,58,70
113,118,59
182,183,6
59,78,55
149,152,12
119,128,49
58,68,83
111,118,55
130,142,90
33,49,17
79,107,87
2,11,62
104,114,62
22,32,46
127,132,61
110,122,70
7,8,96
130,137,93
145,155,87
49,50,20
18,22,56
135,137,20
128,131,23
194,199,9
52,56,82
68,69,56
2,5,51
155,158,60
114,119,83
19,20,69
178,185,92
85,86,69
41,56,77
1,5,50
159,160,18
157,169,92
56,62,46
9,12,99
173,180,88
158,168,57
8,11,13
155,157,67
102,103,77
78,82,88
154,158,72
97,102,72
105,110,53
174,178,92
170,172,67
66,71,71
115,118,94
69,70,10
143,154,54
171,184,52
66,77,27
38,43,18
159,162,32
110,115,99
12,14,44
167,178,21
50,59,68
147,157,23
166,171,4
151,153,41
163,166,33
41,46,81
61,73,44
62,70,50
74,75,68
185,189,91
148,154,68
175,185,28
130,138,36
115,116,19
18,24,2
119,130,41
29,40,66
187,193,77
