Node1,Node2,Weight
47,49,10
83,85,25
99,106,64
122,128,64
125,129,90
144,149,72
85,86,20
38,48,95
101,107,62
142,145,69
44,46,2
49,51,15
74,85,83
59,61,83
93,96,57
125,128,92
15,16,73
2,10,28
137,141,94
145,147,49
1,4,81
0,2,69
112,119,91
94,101,24
86,91,61
23,24,48
134,141,26
98,102,38
140,145,2
67,72,29
39,44,68
118,121,19
100,102,46
89,92,32
46,53,100
128,133,51
115,116,42
50,53,73
34,45,77
139,143,91
13,21,55
50,52,55
118,119,18
9,12,7
123,129,58
107,113,93
120,125,25
147,149,40
112,121,31
49,53,96
39,42,89
65,66,9
64,65,7
10,13,90
51,58,99
144,148,83
6,10,92
72,79,73
44,54,80
5,10,76
60,62,23
141,142,43
103,107,81
133,136,59
133,141,27
144,145,6
47,48,7
84,91,68
52,58,2
21,28,88
72,76,66
148,149,19
7,13,21
29,38,9
13,16,2
77,78,41
119,123,76
36,37,92
16,18,51
48,51,95
139,146,2
70,73,87
134,136,26
40,45,79
80,81,83
11,22,67
55,58,87
79,88,72
102,103,48
35,38,15
121,122,5
44,53,9
35,40,62
92,93,9
77,79,72
0,4,45
43,46,80
28,34,18
7,12,96
41,42,72
142,149,80
62,69,69
10,12,38
114,115,1
10,14,78
20,24,64
134,137,91
9,16,81
131,133,23
19,30,2
133,140,25
104,107,46
147,148,32
7,10,44
38,41,54
64,70,76
38,43,70
107,114,52
63,66,72
143,148,49
86,92,13
14,18,27
11,18,58
110,116,14
128,129,71
2,16,37
99,104,52
30,31,18
53,57,94
40,42,26
113,116,31
32,34,4
36,38,13
79,83,42
126,127,21
132,133,47
134,135,78
66,68,41
14,19,6
107,112,85
70,72,45
88,92,39
26,29,10
138,142,44
38,40,70
60,65,21
26,33,89
112,116,83
136,139,68
124,126,79
101,106,57
11,17,29
8,10,78
26,37,11
33,35,37
101,102,95
111,115,45
97,101,23
83,84,96
143,147,46
109,112,1
72,73,84
97,103,19
94,96,58
68,73,76
101,105,64
119,122,6
123,125,18
8,9,44
62,65,4
12,14,22
115,117,22
45,48,28
85,88,84
74,78,50
120,129,78
8,16,64
140,143,49
8,12,62
6,13,45
81,82,68
112,114,14
139,142,59
20,26,4
132,136,70
102,109,28
79,87,93
56,62,94
119,124,52
124,125,64
104,106,69
56,57,93
98,101,61
42,43,35
47,51,79
28,31,97
63,71,52
22,25,75
106,111,25
31,32,76
143,145,74
12,17,82
2,4,30
112,113,18
97,98,82
19,26,33
140,147,70
134,140,35
35,42,80
57,62,19
26,34,88
21,22,30
12,15,29
112,117,70
45,47,35
133,135,45
86,87,51
14,22,98
90,91,14
140,142,75
37,41,83
43,49,15
23,28,77
42,46,24
88,89,16
66,70,90
132,137,85
115,119,51
130,131,87
105,107,38
82,86,49
19,25,94
107,109,36
40,48,44
84,87,69
56,59,53
122,126,83
64,67,28
141,146,2
131,137,73
8,15,42
47,53,23
87,94,87
139,149,78
55,59,86
52,54,12
118,120,16
71,80,33
129,130,34
34,38,79
142,144,96
53,54,44
57,66,88
69,70,1
28,29,40
42,45,72
20,21,86
4,8,69
136,140,100
90,94,20
130,138,4
123,127,46
0,3,87
106,116,4
25,27,89
85,87,84
91,98,74
99,101,11
120,124,34
30,36,16
55,61,76
37,42,44
6,11,26
136,141,56
94,98,47
54,55,74
136,138,75
37,40,26
80,82,85
87,91,91
66,72,88
33,38,61
16,17,24
128,134,15
111,112,93
135,145,9
62,66,93
21,26,17
7,9,83
57,59,76
114,119,58
63,70,20
126,129,26
107,110,73
6,9,43
82,87,54
139,141,13
59,67,86
1,2,66
117,125,46
96,103,76
146,148,100
49,59,31
0,8,74
63,64,90
75,78,74
117,126,49
93,94,6
137,138,46
109,110,74
102,104,21
84,88,31
69,80,7
130,132,33
29,30,40
103,105,78
24,27,78
60,64,42
60,69,21
29,33,33
67,69,12
145,148,32
36,42,36
19,22,91
40,41,58
88,91,100
110,113,47
41,46,9
12,13,100
75,80,45
24,29,24
60,67,43
114,122,0
82,85,58
63,67,100
120,126,11
62,64,51
119,120,89
58,59,4
65,69,15
125,131,1
115,123,90
31,34,32
122,124,0
84,89,57
123,128,27
59,60,88
76,79,83
54,58,89
51,55,99
100,103,61
69,75,14
122,123,92
71,76,7
52,60,9
17,27,69
6,8,36
44,45,99
96,101,26
16,22,94
118,128,69
66,75,12
57,65,44
114,118,43
70,75,1
98,104,28
48,50,62
99,100,12
120,130,57
31,40,64
37,39,6
83,88,6
102,105,26
75,84,68
32,40,66
24,28,40
123,130,45
74,76,17
61,62,83
40,46,54
66,71,56
93,99,47
146,147,72
64,72,42
97,99,93
58,65,42
44,49,52
5,8,15
20,25,49
100,101,74
94,100,19
74,77,30
31,35,40
31,36,65
139,145,55
49,52,35
108,109,49
127,132,69
89,96,49
3,4,31
46,51,1
90,92,78
131,132,21
9,15,66
128,131,9
51,52,0
108,112,51
58,60,90
117,121,68
93,95,82
120,123,39
142,143,46
144,147,12
68,69,68
112,115,17
101,104,51
120,122,77
16,25,11
35,43,85
50,51,42
135,139,32
11,15,33
109,115,50
69,71,66
78,79,26
86,88,82
95,98,33
76,80,27
122,130,69
93,97,97
54,60,56
77,81,49
27,29,46
96,99,58
141,143,90
73,84,76
105,110,21
35,39,73
45,49,83
42,53,62
1,10,61
18,21,89
132,134,3
68,76,18
95,99,27
80,87,81
117,123,22
73,75,30
144,146,84
30,35,74
29,31,86
146,149,11
27,30,66
74,75,37
22,24,38
99,110,43
66,76,60
81,84,16
11,12,39
104,112,93
25,28,79
129,131,19
78,80,97
21,25,60
111,116,97
124,129,8
26,30,13
26,27,9
92,95,0
19,21,53
58,62,4
55,56,21
20,23,38
129,132,22
35,37,22
39,48,24
44,48,56
58,61,12
49,56,69
126,128,21
28,30,23
33,34,46
9,10,34
60,61,68
113,114,74
1,3,98
61,65,36
98,99,24
49,50,44
131,135,49
130,135,48
62,72,97
143,144,50
103,111,7
73,76,26
116,118,20
13,15,18
57,58,95
127,129,48
41,43,62
21,37,82
32,36,39
25,26,54
120,127,6
108,111,97
55,66,36
137,139,44
128,130,31
71,74,92
110,111,97
105,108,68
106,108,60
65,67,64
116,120,75
103,104,75
39,43,73
39,41,9
5,6,3
116,123,29
69,74,98
