Node1,Node2,Weight
182,188,65
178,179,6
62,64,64
144,145,3
89,93,7
158,161,40
13,14,95
49,50,37
191,197,18
167,168,40
65,70,20
140,141,12
150,152,38
60,63,26
40,43,43
51,52,89
172,175,37
182,183,69
119,120,32
42,46,63
125,127,52
36,38,87
18,20,51
111,112,27
59,61,56
68,71,83
101,104,30
57,61,90
83,85,54
196,198,36
148,153,16
140,142,90
180,182,59
150,154,11
81,83,0
4,6,0
122,125,41
102,104,56
161,163,68
4,7,71
34,37,77
16,17,32
106,111,87
173,179,62
171,175,26
170,173,18
139,141,62
105,108,21
185,186,92
114,121,33
16,23,54
103,104,48
80,81,6
26,29,38
156,157,88
24,25,0
85,90,94
35,40,26
92,93,60
194,197,4
125,128,40
177,180,16
70,73,99
37,41,48
11,13,69
88,90,88
187,189,62
35,39,84
133,135,57
19,21,40
75,77,33
165,168,64
117,118,26
107,112,97
6,7,21
158,162,90
110,111,12
46,47,30
161,167,53
195,199,84
182,184,56
87,92,39
198,199,27
25,26,17
58,59,89
101,102,36
155,156,88
109,112,97
132,138,36
71,72,87
88,92,6
48,51,70
63,67,12
23,24,25
87,88,31
144,149,73
191,192,11
110,112,43
94,99,61
88,89,17
194,196,59
16,18,41
161,165,75
80,85,18
1,3,91
82,83,44
136,143,62
35,36,37
172,174,26
146,147,95
180,181,86
100,103,80
24,27,50
117,120,27
153,158,10
189,190,40
44,46,25
154,155,79
98,102,59
40,41,60
143,145,14
41,47,26
69,70,57
27,28,74
130,131,68
133,140,72
153,154,49
45,46,98
10,13,60
145,148,46
43,44,54
193,194,70
59,66,30
34,35,90
122,127,21
93,94,55
69,71,73
52,56,73
86,87,9
161,162,6
92,98,51
20,23,84
97,99,32
65,67,94
155,157,35
112,113,84
65,66,60
68,72,65
0,4,87
19,26,94
13,17,75
13,16,11
162,163,9
98,103,13
114,115,12
152,154,52
186,188,80
39,42,23
16,19,43
69,72,49
182,186,56
79,80,24
105,110,86
5,11,77
195,197,52
73,74,20
28,31,73
116,120,63
36,37,78
70,72,81
156,158,34
17,21,95
105,107,18
123,125,14
166,169,75
6,11,43
43,45,84
42,44,36
185,189,49
76,78,60
12,14,44
184,190,49
115,116,16
136,140,99
121,125,77
162,164,21
168,170,45
160,163,1
169,172,24
80,84,2
38,39,77
93,95,20
55,57,39
101,105,34
159,161,74
117,122,46
111,114,14
164,165,29
56,58,59
166,168,7
42,43,68
187,190,54
92,94,28
137,142,19
130,132,12
29,32,32
178,183,28
31,35,72
15,20,70
3,5,80
46,49,90
28,30,40
138,140,19
174,181,44
18,19,48
145,149,56
169,175,26
3,6,72
59,63,80
85,86,12
174,175,95
148,150,79
126,130,92
96,98,12
10,12,39
61,64,45
29,30,18
80,83,26
117,119,73
104,105,37
55,62,56
137,139,28
19,22,95
174,176,49
172,173,93
24,29,63
40,45,55
12,15,64
38,40,30
77,81,93
89,90,65
51,54,68
122,124,3
149,150,82
34,38,77
57,59,8
23,26,59
10,11,58
103,105,12
113,115,9
175,176,36
95,97,67
62,63,14
85,88,40
103,106,24
89,99,59
124,127,12
162,165,63
33,35,23
165,169,59
147,151,8
41,42,26
7,13,74
164,167,45
154,157,38
61,66,19
62,65,32
82,84,35
91,95,34
45,50,55
180,186,87
192,193,9
44,52,18
181,183,36
114,116,53
161,164,95
17,23,5
119,121,49
80,82,26
196,199,47
20,22,73
51,53,55
95,96,58
112,114,76
183,184,89
9,14,95
156,159,54
26,30,84
83,87,63
121,124,98
3,7,73
45,48,19
141,145,88
137,140,90
48,49,71
42,45,5
99,104,15
163,167,28
56,60,35
19,20,8
160,164,55
107,109,69
123,124,66
28,29,54
0,2,59
8,9,89
79,81,62
154,158,24
148,149,84
185,187,41
134,136,63
141,143,96
165,171,100
90,91,34
26,27,49
118,119,32
20,27,39
40,42,16
30,33,37
75,78,8
127,129,48
129,130,30
160,161,15
171,173,31
72,80,3
33,37,14
179,181,48
70,71,62
92,95,92
183,188,23
17,19,17
60,62,18
47,48,74
52,57,47
22,25,67
54,56,65
61,62,42
106,109,54
0,1,69
171,174,92
54,57,67
59,64,50
181,182,34
88,93,80
3,4,52
104,108,80
145,147,24
33,34,75
72,75,87
52,58,51
159,160,9
155,158,58
62,69,90
37,38,33
194,195,74
140,144,52
178,181,90
7,9,69
37,39,45
107,108,96
185,188,30
53,56,36
22,23,56
141,144,59
