Node1,Node2,Weight
33,34,15
100,101,26
173,175,92
103,104,87
107,108,94
163,165,82
62,63,45
167,168,4
47,48,57
101,102,61
46,47,58
86,87,96
141,143,99
8,9,99
153,155,84
86,88,54
191,192,77
52,53,12
80,81,86
90,91,81
131,132,1
99,100,86
44,45,71
0,1,67
3,4,71
156,157,3
126,128,18
25,26,16
36,37,53
70,72,36
26,28,34
83,84,23
149,151,57
22,23,19
56,57,32
170,171,64
185,186,86
16,17,40
32,33,78
72,74,57
2,4,25
125,126,89
59,61,9
108,110,1
41,42,23
93,94,79
84,85,25
130,131,7
63,65,18
87,88,64
148,149,59
173,174,81
9,11,45
184,185,13
23,24,79
78,79,77
65,66,98
98,99,17
31,32,1
169,171,72
111,112,53
145,146,46
30,31,31
136,138,60
70,71,24
193,194,17
14,15,84
114,115,77
190,191,2
115,116,35
120,121,10
64,65,97
160,161,48
85,86,69
105,106,88
132,135,76
46,48,34
149,150,67
106,107,91
5,6,34
175,176,23
60,62,45
45,46,37
134,136,81
82,83,44
77,78,29
176,178,31
163,164,77
72,73,79
66,67,10
136,137,45
48,49,78
20,21,61
168,169,61
29,30,66
131,133,95
144,145,12
179,180,73
188,189,96
4,5,96
69,70,53
195,196,83
1,2,0
9,10,71
21,22,33
177,178,19
189,190,48
13,14,88
185,187,88
114,116,36
75,76,28
192,193,14
24,25,97
73,74,57
119,120,61
142,143,40
158,159,46
171,172,12
190,193,69
170,172,16
140,141,77
187,189,70
166,167,89
121,122,18
96,97,42
127,128,99
21,24,65
181,182,31
91,92,74
10,11,18
28,29,92
126,127,43
18,19,47
94,95,14
198,199,30
196,197,91
174,176,27
11,12,38
138,139,62
182,183,60
15,16,45
105,107,97
88,89,11
110,111,95
59,60,33
55,58,88
155,156,98
53,54,71
37,39,13
128,129,84
67,68,2
51,52,74
57,58,75
113,114,82
117,118,52
194,195,25
159,160,5
100,102,67
152,153,58
81,82,73
74,75,47
143,144,8
35,36,45
6,7,46
61,62,91
76,77,33
19,20,47
134,135,71
17,19,92
92,93,78
63,64,94
50,51,64
55,56,94
98,100,76
112,113,70
186,187,13
122,123,93
42,43,86
43,44,62
180,181,20
182,184,75
49,50,24
153,154,21
118,119,19
135,136,61
97,98,75
187,188,40
2,3,15
147,148,12
174,175,17
157,158,18
37,38,43
176,177,44
132,133,76
146,147,21
101,103,94
12,13,98
197,199,100
54,55,60
133,134,16
124,125,80
104,105,55
71,72,76
60,61,99
139,140,46
34,35,52
165,166,87
169,170,26
79,80,38
141,142,55
38,39,94
178,179,71
109,110,18
16,18,22
39,40,70
151,152,27
172,174,84
54,56,70
147,149,0
161,162,56
95,96,24
28,30,62
50,52,5
40,41,53
137,138,99
108,109,32
93,95,4
27,28,45
112,114,90
58,59,95
150,151,68
68,69,9
116,117,59
158,160,64
26,27,61
17,18,19
7,8,12
162,163,13
183,184,99
172,173,72
102,103,15
197,198,81
10,12,6
129,130,33
123,124,34
154,155,1
89,90,21
164,165,74
