Node1,Node2,Weight
6,10,66
7,15,37
10,13,4
7,11,46
9,19,32
3,9,25
11,19,52
0,2,66
16,18,45
15,18,75
11,16,2
14,17,25
9,18,3
9,16,80
6,13,94
11,18,56
12,17,5
1,10,49
0,7,56
4,11,49
0,3,35
11,13,30
0,6,10
8,14,51
7,12,32
2,11,21
3,14,83
16,19,17
3,10,20
7,10,24
3,17,36
4,17,46
3,7,29
8,12,79
3,13,0
10,18,80
14,18,41
11,17,89
3,6,47
13,18,36
13,14,37
8,13,48
6,14,48
3,11,10
14,19,93
9,17,48
12,14,21
0,9,45
9,12,6
10,16,69
2,15,92
12,18,52
1,6,15
7,9,39
0,10,57
8,10,54
7,16,66
2,9,72
0,8,32
5,14,27
4,8,10
1,9,22
6,12,97
3,8,88
2,10,34
7,19,47
4,9,51
15,19,54
10,15,52
13,17,72
6,8,63
1,8,61
8,16,68
6,9,29
3,16,13
4,10,68
11,14,76
0,4,87
5,16,42
7,13,95
12,15,0
9,10,23
8,19,15
7,17,72
15,17,75
4,7,100
8,15,99
7,14,6
11,15,61
10,11,76
5,9,35
5,10,35
5,8,15
2,6,43
5,11,29
9,14,21
5,6,97
6,11,77
17,19,18
0,11,37
0,1,59
4,18,42
5,7,2
2,8,89
3,12,18
13,19,55
3,4,60
14,15,77
9,11,48
1,4,12
0,5,11
1,11,89
2,4,59
12,16,8
1,7,66
10,12,34
4,13,84
9,13,48
13,16,44
16,17,93
13,15,19
11,12,60
1,3,19
8,18,0
5,12,73
4,15,55
17,18,46
2,7,98
6,7,1
5,13,14
2,12,20
1,5,7
2,5,76
6,16,63
9,15,38
12,13,25
1,13,15
3,5,80
10,14,46
10,17,4
2,14,5
3,15,79
2,3,97
4,5,40
6,17,51
1,2,59
14,16,77
15,16,40
12,19,63
4,6,84
5,17,54
8,11,97
8,9,73
4,12,48
7,8,42
18,19,28
