Node1,Node2,Weight
21,25,20
35,36,88
32,35,46
37,39,96
69,77,33
61,63,48
4,5,33
15,17,31
92,93,34
58,63,99
88,89,58
35,39,68
5,6,29
18,23,42
19,21,27
38,43,61
71,74,63
19,22,17
62,64,84
76,79,2
64,68,18
74,80,10
92,95,86
71,76,2
2,4,16
25,29,80
69,70,25
14,17,22
44,45,12
31,33,94
78,81,44
84,91,9
38,41,3
43,45,84
85,86,68
75,76,36
36,37,38
1,4,16
50,51,60
67,72,8
40,47,89
17,20,49
79,81,15
68,70,66
77,81,43
41,42,97
69,71,89
6,8,30
13,19,13
10,12,45
3,6,62
82,84,11
1,3,6
14,15,26
65,66,52
28,34,96
40,41,33
31,35,11
62,65,4
46,51,1
8,10,66
30,34,32
43,47,22
12,14,64
49,51,7
57,60,73
58,61,83
43,44,90
65,67,59
23,24,34
8,12,21
30,32,38
55,56,55
80,82,88
94,97,77
83,85,51
86,87,9
39,41,30
23,28,11
75,78,66
15,16,54
95,96,22
6,12,22
34,38,76
66,67,2
9,14,62
69,72,28
45,48,38
63,64,79
94,96,72
55,57,63
0,6,67
83,92,62
46,50,77
48,51,73
40,42,11
7,9,43
11,13,32
22,23,60
89,90,95
2,5,0
70,73,28
9,16,42
82,83,70
25,27,13
44,47,54
66,71,12
98,99,56
93,94,92
