Node1,Node2,Weight
12,29,56
24,35,56
61,62,44
20,27,35
41,54,32
71,73,19
70,75,17
1,18,97
36,39,32
17,24,45
9,12,92
61,72,69
63,64,86
51,58,14
73,85,13
44,53,63
60,61,52
82,85,83
14,24,41
41,64,3
18,29,54
9,17,24
5,30,95
40,47,21
27,61,15
88,98,56
78,82,42
28,61,29
16,24,19
38,44,23
83,92,2
53,67,36
18,30,90
74,86,81
30,31,51
92,95,95
6,10,2
53,54,11
75,99,47
3,23,11
42,50,83
24,28,73
44,71,87
46,53,17
83,84,92
50,52,28
67,71,5
14,45,81
8,11,48
49,67,49
83,89,26
6,24,54
7,18,83
54,55,66
85,97,26
38,54,24
