Node1,Node2,Weight
13,14,7
41,45,40
12,21,21
23,41,38
33,47,95
31,40,36
26,37,88
27,32,100
37,47,80
4,6,62
26,29,0
4,8,85
35,43,37
37,42,18
33,44,57
13,15,93
4,12,5
23,37,83
5,18,81
8,11,3
24,48,22
22,23,60
41,47,92
34,37,3
16,37,97
18,34,49
30,35,14
17,28,87
3,13,2
7,15,81
44,49,44
19,36,27
22,24,53
12,23,90
43,45,63
4,9,54
4,19,98
4,14,77
37,39,34
22,33,85
14,38,47
13,22,80
11,13,64
3,11,4
8,14,57
11,21,81
3,22,19
25,35,76
3,23,90
7,35,13
34,38,18
19,23,99
10,15,0
2,3,35
9,32,42
19,38,22
2,19,98
20,27,76
26,41,93
16,30,94
0,20,76
22,27,16
5,10,7
10,24,27
10,11,21
11,15,36
5,29,65
28,47,27
0,11,31
28,31,96
9,18,34
25,29,16
18,27,8
38,48,69
29,36,98
2,15,97
25,39,20
13,23,91
39,43,79
40,46,68
43,46,100
19,30,43
29,38,8
16,17,87
36,37,89
1,3,84
44,48,65
12,15,15
3,25,34
12,27,57
41,46,86
12,19,82
31,42,30
1,4,59
19,27,3
23,43,18
37,49,75
38,41,40
2,17,89
7,10,49
14,16,32
1,2,99
11,35,100
14,17,18
36,45,13
11,14,42
23,30,70
30,48,6
37,45,35
22,31,34
32,38,20
15,36,30
0,16,16
25,28,92
20,24,28
12,16,18
8,21,13
41,43,96
25,31,11
10,14,58
40,44,96
34,36,15
2,5,64
27,37,27
38,43,77
29,46,7
30,32,11
1,8,69
15,32,30
11,25,32
23,28,44
17,22,61
37,44,29
31,48,52
30,37,57
29,43,6
27,33,74
28,33,88
26,39,57
1,18,8
7,9,1
30,34,78
3,6,52
9,41,7
25,47,29
5,17,21
18,32,33
14,23,41
0,18,84
25,38,20
32,42,47
17,20,11
8,16,53
5,12,87
8,19,13
0,7,79
22,28,20
6,38,26
39,45,45
0,8,28
0,10,48
4,11,60
19,31,31
3,24,47
28,35,96
8,31,8
31,35,23
8,9,85
17,19,66
18,20,67
10,16,81
34,46,10
30,47,15
9,14,77
34,42,72
5,21,59
43,44,53
34,41,93
8,10,76
14,22,25
24,29,59
36,43,76
6,8,84
0,2,26
24,32,28
29,32,37
15,19,66
42,47,95
17,29,89
33,48,6
42,43,72
11,12,61
35,37,57
9,21,91
9,12,20
37,40,89
19,42,12
27,34,48
8,13,77
35,40,31
17,21,47
35,38,83
11,37,56
0,25,18
23,49,11
