Node1,Node2,Weight
11,12,83
36,40,86
33,43,40
26,28,54
10,17,71
7,10,87
26,35,22
13,15,100
41,47,51
33,35,7
0,2,40
12,16,23
34,42,99
21,22,100
34,39,48
2,8,64
6,8,61
6,14,54
19,31,55
11,15,64
10,15,93
6,13,67
44,49,23
5,7,70
30,40,17
43,48,97
9,13,94
0,1,34
30,38,80
20,23,28
19,27,18
2,9,3
36,43,99
7,16,38
7,14,43
6,7,84
37,42,14
36,42,78
27,30,41
5,10,83
2,4,43
45,46,27
9,19,99
10,13,10
29,37,3
1,8,44
26,30,100
13,20,51
28,30,25
36,41,28
36,47,31
0,4,59
37,38,45
8,13,88
40,45,14
38,41,22
48,49,29
4,5,94
43,49,25
21,26,48
30,37,67
22,30,60
22,32,88
33,39,97
19,24,7
8,10,34
23,24,26
25,27,27
0,6,89
30,31,33
11,24,45
18,22,89
16,19,45
43,47,29
41,45,8
20,24,75
15,27,13
41,48,0
15,16,26
13,19,23
15,20,2
13,24,3
47,48,14
41,42,44
40,43,19
24,32,44
21,30,36
27,31,5
5,9,11
5,8,72
27,28,56
34,40,52
25,33,95
39,42,94
41,46,34
1,6,85
31,37,59
24,31,27
32,39,32
28,32,85
0,8,24
5,16,38
21,24,15
1,10,81
17,22,99
1,2,89
2,3,53
46,48,89
18,26,73
28,35,29
29,35,79
39,47,96
4,6,19
26,32,62
15,19,62
42,44,45
17,24,7
24,30,70
28,34,2
38,40,99
28,33,45
11,19,1
11,16,67
23,29,79
12,20,32
31,35,49
37,49,10
4,16,99
43,46,87
38,44,37
1,5,40
11,13,42
19,32,18
32,33,76
25,34,97
5,13,17
38,39,44
30,42,8
4,11,67
22,26,27
37,48,58
24,27,23
23,30,55
24,29,50
9,14,57
39,43,53
11,18,20
7,13,18
31,36,55
40,47,94
36,38,38
40,44,32
9,11,57
16,22,11
25,28,100
4,8,67
21,29,34
42,48,68
22,25,82
14,16,74
7,12,54
8,15,84
0,3,76
3,11,21
1,9,97
29,36,72
26,31,58
40,48,58
37,41,59
23,31,34
24,36,87
42,43,20
26,27,70
7,11,4
41,43,64
32,37,18
28,36,92
17,21,63
2,6,2
14,21,2
10,12,47
22,28,77
24,25,85
22,29,21
25,35,49
45,49,62
35,36,63
30,39,0
12,13,100
22,27,17
3,4,75
36,37,30
15,23,85
14,19,66
40,49,23
14,22,22
4,7,47
29,31,86
10,16,6
21,23,45
27,32,56
12,19,82
42,49,95
36,39,80
3,7,17
32,35,73
27,29,57
45,47,43
35,39,26
12,18,49
6,12,4
31,40,74
46,47,2
14,15,90
35,45,6
19,20,47
29,33,38
27,34,36
27,33,39
47,49,22
3,8,16
45,48,81
23,26,14
24,33,94
18,24,78
18,21,69
43,44,86
2,7,58
27,39,94
2,5,86
44,48,75
25,31,18
34,35,90
20,29,70
24,28,85
27,35,43
44,47,27
16,17,41
39,46,23
9,10,83
8,14,2
16,24,80
18,20,86
34,36,44
41,44,19
16,23,48
10,11,91
5,11,84
0,5,46
11,14,71
12,21,37
8,12,88
34,43,66
34,38,12
33,34,68
36,44,13
20,28,58
8,9,71
31,32,45
20,22,17
32,34,37
40,42,62
13,14,86
40,46,73
12,17,98
22,38,21
39,49,67
1,3,74
3,6,53
37,46,25
35,37,60
31,34,65
37,40,82
22,24,78
42,47,75
1,7,65
26,33,80
34,37,31
3,10,12
7,9,73
16,28,1
19,22,88
18,23,54
37,43,7
4,10,3
25,32,9
16,21,90
6,10,58
39,41,42
20,21,60
19,23,37
38,47,6
33,41,19
31,38,84
43,45,14
40,41,20
16,18,5
11,17,11
23,27,82
12,14,41
33,38,15
38,43,66
19,21,20
11,21,65
28,29,19
25,30,99
15,18,7
15,21,96
13,22,25
46,49,96
17,20,33
16,20,81
12,25,35
20,27,18
35,41,71
8,19,25
28,37,40
39,40,81
18,19,7
28,38,55
19,25,74
17,23,65
39,48,84
3,5,33
17,26,86
25,29,78
17,19,97
14,17,24
9,17,26
23,28,43
2,10,11
42,46,96
31,33,13
25,26,47
6,15,61
14,20,65
42,45,68
39,44,12
21,27,20
32,36,56
9,12,24
13,18,41
15,26,22
29,34,59
35,40,12
12,15,100
14,25,32
30,33,14
33,40,29
29,32,10
6,11,20
20,26,15
13,21,69
33,42,60
10,19,100
37,44,49
38,45,39
24,26,16
28,31,96
35,38,25
33,44,86
44,46,8
6,9,90
1,4,53
35,42,5
9,15,34
11,25,81
3,9,25
31,39,78
15,17,31
22,23,27
37,39,58
14,23,46
8,11,84
7,8,43
5,6,90
23,25,58
9,16,81
27,36,24
15,24,33
30,35,51
33,37,11
39,45,19
30,36,71
33,36,58
20,25,46
17,29,51
13,16,59
29,30,90
38,46,75
17,18,80
11,20,14
21,25,99
10,14,0
17,25,97
32,38,95
38,42,14
44,45,34
26,29,87
30,32,15
37,45,67
4,9,79
14,18,1
30,34,62
10,18,69
13,17,22
