Node1,Node2,Weight
28,32,4
5,69,94
80,90,28
98,100,21
133,143,11
40,66,5
146,148,18
10,47,2
102,115,43
55,76,64
38,120,65
66,77,60
70,132,39
25,42,18
20,69,44
120,141,12
67,72,88
38,42,36
54,78,69
91,93,65
18,74,48
26,29,78
116,118,20
18,66,83
80,108,7
124,126,63
19,71,41
2,20,83
23,42,51
90,118,38
58,133,56
125,139,17
39,59,29
142,149,30
60,91,93
75,79,19
93,145,9
27,41,59
15,47,38
116,132,52
23,34,9
80,84,3
32,132,40
125,149,81
119,124,12
22,41,91
68,126,96
28,47,1
115,117,38
117,129,16
97,101,70
92,109,56
101,140,32
69,93,35
30,40,80
18,28,69
5,25,67
28,55,95
38,70,74
118,135,86
69,72,45
39,102,45
16,68,29
31,83,7
35,71,5
74,120,38
9,14,4
46,73,55
86,110,37
82,149,30
4,25,29
22,51,97
31,36,12
122,132,89
117,128,15
83,108,23
141,149,7
63,83,34
39,67,8
24,25,64
57,95,15
59,83,23
33,60,82
78,80,88
104,106,43
43,57,9
95,112,59
26,35,97
29,101,28
126,142,40
60,73,64
82,97,54
120,124,22
87,93,96
95,115,64
64,73,56
5,8,29
13,31,5
32,64,14
110,138,65
113,135,35
78,91,74
117,123,76
26,62,84
55,60,2
83,88,59
13,19,47
39,96,83
89,117,25
0,37,61
93,96,87
60,130,18
14,41,91
103,126,64
67,130,86
7,28,6
20,88,2
28,39,73
54,86,51
95,113,5
10,35,52
15,17,12
139,145,22
14,59,14
93,139,89
39,69,95
99,141,25
118,139,45
132,134,53
10,25,86
35,50,86
111,148,79
85,149,49
115,120,5
128,131,36
136,148,24
94,107,42
64,108,8
46,86,78
115,139,88
66,103,55
4,93,3
31,43,8
19,24,44
36,44,73
12,35,43
42,79,83
23,80,86
81,93,91
71,81,92
23,99,74
74,81,36
44,54,73
11,27,14
116,117,99
33,66,96
0,13,71
83,115,85
58,65,98
103,115,91
30,31,83
56,125,2
49,75,94
118,138,36
58,71,10
31,54,43
1,73,100
16,60,40
35,57,71
114,127,9
14,63,91
57,63,61
75,108,87
36,40,80
42,50,13
47,52,1
105,112,42
63,78,70
70,97,4
29,58,50
10,32,2
43,135,24
25,50,49
28,61,6
116,149,44
62,70,39
25,37,62
9,52,94
75,92,18
103,114,46
20,29,94
119,149,48
119,120,5
79,121,76
22,61,87
8,93,11
106,145,73
94,105,67
39,61,12
97,138,78
125,138,43
31,59,87
55,89,44
67,104,0
68,116,21
68,82,45
75,85,40
86,91,66
39,63,69
53,55,74
81,88,43
69,99,16
117,143,95
46,68,37
16,30,6
24,55,55
88,114,39
62,77,36
79,93,85
15,53,30
99,138,1
75,89,55
1,42,59
82,86,37
92,111,21
28,34,31
18,50,66
46,58,76
50,66,15
55,63,59
119,136,45
80,113,78
26,50,98
15,39,1
55,74,17
85,115,62
124,131,43
111,132,13
123,124,72
63,71,36
54,79,8
110,122,74
0,21,0
109,121,56
45,127,1
114,147,68
8,29,81
109,148,27
108,137,37
82,100,26
30,66,14
49,56,59
18,42,30
84,93,86
75,76,44
47,69,44
135,145,83
138,144,60
56,69,30
14,17,47
104,110,93
97,123,77
31,82,58
45,85,14
111,121,83
7,13,31
9,29,5
7,42,15
131,143,50
87,104,58
133,138,50
71,87,82
53,72,60
29,62,9
83,124,55
22,42,73
75,93,12
89,110,74
15,27,49
112,142,74
79,111,84
85,137,9
33,50,79
87,107,35
9,38,1
25,62,74
54,63,33
47,121,68
120,145,2
130,147,7
51,65,26
28,42,81
92,114,36
84,123,64
4,37,20
69,113,11
126,130,79
39,93,14
16,17,51
55,85,11
93,109,40
77,112,25
14,38,51
80,142,79
92,103,31
107,132,58
61,84,85
51,61,74
35,73,41
22,38,82
60,100,23
24,87,36
25,43,0
59,106,59
16,93,74
140,148,76
63,74,33
33,48,41
99,149,86
27,32,46
91,102,74
63,69,60
47,48,22
62,120,76
34,59,14
64,100,86
88,137,45
20,36,43
30,67,50
72,85,87
111,130,93
26,38,13
86,90,5
10,94,63
70,82,95
68,88,27
121,134,27
2,35,24
2,6,4
30,117,94
88,97,28
147,149,93
131,149,72
55,90,5
24,26,83
12,27,8
4,10,2
85,89,21
25,54,27
51,75,66
92,97,65
72,88,47
131,137,25
98,106,39
63,64,79
0,23,33
11,32,78
39,70,29
42,54,36
90,95,8
85,86,35
76,93,42
7,54,46
99,145,61
35,62,93
4,6,23
60,82,11
2,41,49
65,78,2
48,86,10
75,109,82
10,23,8
14,15,45
114,144,77
3,74,65
118,121,83
46,71,31
6,38,83
33,78,33
54,89,19
58,80,85
122,123,60
126,148,80
3,71,60
84,96,67
22,63,49
90,109,78
28,35,69
7,11,54
16,51,62
113,117,81
110,135,92
16,46,34
103,119,62
16,69,18
43,62,3
12,31,73
51,76,82
84,104,23
57,68,28
73,91,30
89,106,83
139,147,72
54,123,90
84,95,27
68,97,10
50,60,83
95,117,67
125,141,14
73,97,76
25,34,16
33,121,96
46,113,44
10,31,6
132,141,19
96,110,84
49,102,69
31,41,63
18,44,93
8,20,32
31,33,55
115,122,36
24,90,17
140,141,66
72,83,22
49,106,71
35,49,50
3,34,68
57,87,19
116,125,82
27,89,1
115,140,26
9,57,70
50,88,54
68,75,24
12,24,33
110,148,87
35,86,34
119,143,75
22,25,59
102,103,39
21,29,35
7,53,45
78,87,85
67,81,54
124,142,22
41,53,6
92,126,81
76,79,3
39,60,57
19,35,49
67,103,100
34,111,79
52,53,20
43,50,44
29,76,13
47,58,72
109,119,74
99,101,60
0,6,16
28,70,79
34,38,43
11,22,87
18,34,30
19,41,29
68,133,32
13,39,53
8,66,10
22,43,65
111,129,21
114,126,42
2,40,75
96,101,53
37,39,49
65,133,5
108,115,1
85,121,93
75,133,43
15,72,42
33,65,93
14,28,44
10,17,97
48,73,60
51,88,11
103,147,96
83,135,98
75,82,55
7,9,86
66,73,40
13,90,45
69,92,54
73,138,64
87,101,79
62,64,6
107,119,35
99,116,31
64,77,25
76,91,17
121,123,61
121,127,100
87,134,59
49,71,73
43,52,68
92,125,31
9,45,11
52,76,49
40,112,15
56,76,29
141,148,33
84,141,70
10,20,87
43,68,76
0,7,30
88,126,94
120,142,99
41,92,84
27,72,30
81,108,87
2,25,31
94,106,97
123,128,7
58,64,16
83,123,62
118,131,57
12,20,10
128,138,91
119,142,65
83,132,35
71,117,67
84,98,63
68,81,67
102,109,44
89,124,12
10,50,43
23,26,3
79,110,29
71,79,64
96,98,72
6,54,86
22,56,36
0,4,51
113,128,86
12,21,74
71,105,47
124,135,72
98,146,63
119,140,12
9,23,50
42,55,5
109,135,28
86,108,34
129,131,17
79,92,81
103,140,97
136,140,63
70,147,44
37,57,7
24,45,91
0,11,67
86,107,70
110,147,28
9,11,57
34,57,79
107,124,96
103,136,9
109,123,62
69,76,7
112,146,51
70,90,89
16,28,55
108,118,93
5,64,80
38,61,51
79,116,73
59,79,100
21,30,2
38,45,12
111,119,54
122,134,77
74,127,69
43,69,52
63,79,81
104,145,61
86,104,69
70,98,99
78,90,25
71,72,59
34,68,65
60,61,59
85,123,21
58,78,89
34,37,78
94,124,69
32,68,79
40,109,28
99,119,89
68,84,26
83,99,41
103,121,76
129,149,88
58,76,25
130,146,8
51,62,18
121,138,82
96,129,27
34,108,23
82,94,75
110,111,62
24,82,75
51,108,42
26,40,17
78,126,60
6,33,28
29,56,65
137,146,40
77,85,46
41,54,56
112,149,96
80,95,33
125,142,47
122,140,10
71,114,71
49,108,60
76,116,3
109,112,63
114,118,82
141,147,35
134,139,67
129,145,8
18,45,89
138,140,90
15,20,24
31,50,4
81,99,33
92,113,69
22,70,6
138,142,29
55,87,75
16,35,30
30,82,99
38,119,54
56,127,50
70,80,55
115,148,84
100,146,63
54,75,36
129,137,68
69,103,0
55,106,14
88,106,95
2,9,5
128,144,13
19,86,2
9,59,59
34,83,38
46,76,28
101,128,31
60,66,3
1,54,44
101,108,73
52,73,11
75,78,88
139,140,3
56,94,74
27,82,88
63,101,26
128,147,48
106,120,54
106,123,39
38,81,15
102,112,41
104,107,11
88,115,64
52,58,54
122,142,45
102,122,62
52,79,93
17,24,41
54,64,58
83,106,4
5,24,5
110,136,85
69,109,31
17,39,12
12,25,3
89,99,26
54,102,51
59,128,29
37,70,48
31,66,52
115,135,50
80,109,10
73,95,29
2,36,7
38,69,11
100,135,53
121,129,27
15,46,52
113,145,56
56,96,83
42,57,82
82,123,21
132,144,73
36,66,69
73,103,39
113,130,13
112,134,47
45,71,13
26,75,17
96,103,48
72,112,93
25,48,82
13,14,3
