Node1,Node2,Weight
67,93,90
51,67,75
9,11,50
57,58,18
96,97,28
43,94,8
1,76,38
28,63,48
60,67,51
73,80,56
96,99,73
18,54,79
72,88,17
38,95,12
14,49,16
2,36,94
15,89,85
6,61,93
39,54,76
47,55,24
59,82,16
94,95,47
3,60,38
54,57,2
46,52,87
75,99,47
16,59,17
47,62,27
44,53,36
19,22,8
20,33,40
44,86,62
47,52,95
18,33,42
3,12,99
14,76,100
31,37,78
51,80,77
64,79,66
2,29,78
20,37,74
34,44,75
69,81,55
3,11,72
7,72,67
34,62,49
40,77,95
71,72,11
12,49,86
1,42,21
56,80,14
23,33,14
75,96,85
77,91,5
20,76,22
8,41,19
37,38,41
50,67,31
52,75,100
30,50,99
6,25,67
55,61,51
66,99,66
43,79,92
3,21,21
5,28,61
3,25,55
95,97,95
56,94,42
41,46,68
52,59,32
9,56,9
1,23,99
55,85,32
56,84,79
86,92,10
84,99,95
70,82,38
10,49,86
52,70,91
72,91,64
71,84,29
1,45,10
1,10,87
56,59,4
64,95,74
0,13,46
91,98,54
11,38,81
64,72,2
28,48,59
2,3,40
38,86,5
7,48,42
46,96,23
1,4,78
9,10,48
12,83,31
35,88,59
5,58,96
20,57,98
60,64,64
40,51,80
75,94,31
10,76,0
12,19,27
6,16,45
37,67,3
87,98,65
69,85,15
59,79,44
15,94,0
15,83,77
44,46,14
29,61,75
64,77,62
81,84,21
54,83,64
67,74,48
60,70,83
18,75,41
49,94,42
14,32,4
0,9,20
62,64,69
86,94,90
15,34,63
41,78,78
42,45,60
50,64,65
70,90,15
7,37,19
35,58,89
0,12,86
48,79,75
17,30,11
7,24,54
28,50,11
5,62,39
68,89,69
6,11,36
40,61,71
3,18,48
36,89,54
31,75,52
33,44,22
21,58,80
49,53,1
61,87,12
35,62,36
6,9,83
85,92,48
13,55,26
8,25,66
91,99,74
41,69,77
39,40,22
17,38,45
19,78,10
86,98,52
22,62,2
9,26,42
23,66,50
60,71,98
35,69,43
15,75,59
37,92,34
61,91,63
29,31,74
35,47,38
13,23,37
5,14,69
40,67,89
24,44,70
19,36,51
54,76,20
23,25,64
10,56,38
21,22,80
28,35,3
68,86,92
18,43,100
23,48,83
0,16,54
54,73,66
34,47,68
37,65,9
58,89,68
56,74,34
82,91,9
21,36,65
20,24,52
22,50,71
16,31,73
29,57,82
63,88,69
1,19,22
43,50,58
50,84,59
55,76,76
6,23,92
38,78,81
32,62,63
55,79,31
21,25,11
4,20,57
71,90,38
31,62,39
91,96,25
75,83,66
50,91,98
18,49,97
30,51,58
45,46,69
62,65,60
54,81,24
4,39,20
30,76,30
50,79,55
71,75,90
14,37,7
13,83,61
12,15,57
16,39,91
9,29,1
11,95,52
17,22,39
34,52,23
18,31,70
20,50,95
16,42,87
36,44,98
67,77,78
60,81,64
38,58,65
32,49,36
87,89,2
34,48,21
14,53,6
26,74,26
22,76,51
27,34,96
64,91,100
28,36,1
31,69,1
22,67,85
77,86,68
36,69,37
67,96,44
51,62,40
41,75,6
33,69,0
30,94,16
38,70,58
27,82,73
83,88,46
5,17,38
73,97,72
5,23,68
74,81,96
