Node1,Node2,Weight
44,45,33
21,22,75
20,22,13
41,43,77
35,36,21
34,36,19
29,35,4
17,18,45
26,41,39
34,41,56
35,37,39
28,33,32
21,25,54
5,11,11
30,40,9
17,22,95
29,40,91
20,24,3
13,22,6
13,21,69
6,13,37
16,26,33
16,18,77
23,33,88
7,21,71
19,27,35
14,20,5
7,11,29
26,31,2
34,47,5
22,26,55
30,44,19
39,44,57
10,14,42
3,8,97
29,48,71
42,49,31
18,29,68
18,26,16
4,8,41
26,35,49
14,16,43
7,10,84
30,35,98
41,42,56
3,5,11
20,23,11
35,39,38
8,17,82
38,43,87
9,19,60
25,27,17
31,34,17
5,13,42
2,5,15
0,14,96
10,27,94
35,43,53
15,21,0
0,1,41
24,30,19
18,20,26
29,38,67
20,26,14
20,27,85
28,29,10
11,18,47
40,44,45
1,10,86
11,15,30
42,43,76
2,10,55
23,29,44
19,29,51
7,12,54
0,9,77
23,28,4
14,25,21
39,47,98
23,24,24
39,40,15
9,12,4
9,18,77
11,17,24
37,43,9
33,44,2
31,32,59
43,47,59
25,29,8
40,49,4
41,48,75
28,40,13
30,45,78
19,21,19
9,16,65
16,28,29
18,21,66
12,15,3
8,9,19
13,27,17
33,37,25
36,38,83
3,11,10
12,14,57
5,8,12
19,31,91
26,28,98
31,36,1
21,32,10
1,4,93
27,36,90
28,34,46
26,27,18
11,23,26
46,47,33
42,46,36
27,30,22
31,44,41
19,22,84
38,44,13
32,33,24
0,13,86
15,16,61
22,32,56
32,39,36
18,19,28
30,31,0
29,33,84
25,42,8
32,38,10
0,7,27
17,20,93
36,40,58
24,25,81
24,26,19
5,16,59
33,42,62
1,9,97
24,33,47
20,28,48
35,46,5
8,13,28
36,37,97
15,17,91
2,4,19
27,31,42
17,32,99
13,23,22
19,20,31
42,45,61
10,21,2
12,19,19
26,32,90
45,49,91
26,34,50
27,43,57
18,23,41
27,33,76
8,10,31
30,42,87
0,2,86
2,12,79
6,11,18
5,6,95
41,45,18
12,23,11
7,8,84
1,2,7
38,39,99
44,49,49
17,19,20
42,47,26
7,9,16
23,25,28
8,14,70
46,49,34
40,41,2
31,38,24
16,23,50
28,37,83
1,17,86
7,28,27
38,45,90
14,18,9
4,9,67
20,21,16
34,35,50
11,19,0
47,48,100
15,22,26
10,18,46
32,34,38
13,26,13
9,11,81
4,5,81
37,39,83
5,9,86
4,11,99
10,11,84
20,36,5
1,11,44
4,15,59
3,10,24
36,39,61
16,19,19
28,38,39
15,30,54
35,45,99
11,12,28
1,5,2
35,47,95
39,41,26
24,35,11
35,42,55
24,27,58
43,49,16
44,47,20
21,29,61
38,46,26
29,37,0
16,20,0
39,49,96
25,31,21
11,28,5
38,48,81
38,41,2
11,22,41
21,24,42
19,30,67
35,38,53
8,16,62
35,40,1
2,7,68
48,49,29
41,49,52
40,46,88
30,39,62
39,46,7
14,15,68
2,6,94
39,43,64
34,38,46
37,48,7
29,31,0
45,48,37
23,30,41
46,48,51
28,31,89
1,7,90
11,14,4
12,13,35
31,37,49
34,37,47
19,24,8
24,29,0
3,9,75
13,25,32
24,28,67
30,34,50
27,29,0
30,32,65
32,36,75
21,31,51
7,14,44
43,44,37
14,23,4
23,26,90
2,19,48
28,35,77
10,15,37
0,8,99
29,39,30
32,35,84
15,23,43
34,43,36
26,29,60
29,30,57
22,24,100
32,46,86
26,33,24
15,26,67
33,38,41
30,33,82
9,10,75
10,13,87
14,19,9
15,20,25
6,10,74
47,49,81
13,14,71
25,26,10
6,8,66
4,10,15
4,6,28
26,49,61
4,19,35
6,12,11
43,48,46
37,40,100
10,17,83
13,16,72
26,30,2
20,25,29
37,38,73
7,15,50
8,15,87
33,35,94
0,5,35
18,25,17
0,3,87
3,12,19
2,20,66
5,10,48
22,27,22
31,33,88
12,18,19
24,32,39
4,14,84
45,47,8
5,7,83
21,38,38
9,13,76
37,44,80
28,30,57
9,15,2
27,34,23
11,13,46
3,6,17
35,41,10
38,40,40
4,7,76
15,19,10
22,23,29
40,47,20
7,18,15
39,42,25
1,6,84
6,16,44
25,28,99
41,44,57
27,32,80
8,12,66
0,4,89
19,23,72
29,42,44
40,43,71
44,46,54
25,30,4
9,14,6
3,4,35
44,48,80
33,36,3
21,23,81
16,17,35
17,21,25
23,27,45
1,3,10
42,44,58
2,3,95
