Node1,Node2,Weight
49,61,93
84,86,12
42,89,12
70,80,57
43,57,90
16,31,39
74,99,90
89,95,35
1,8,19
4,11,80
37,55,97
17,90,50
32,38,37
55,62,43
1,15,52
65,87,44
37,50,39
14,53,3
15,27,2
2,32,15
42,50,72
9,75,10
37,46,40
36,86,38
28,83,86
13,27,37
24,25,33
32,47,50
30,53,84
25,72,33
51,90,44
15,38,66
9,18,70
10,13,64
53,64,84
36,42,93
4,16,65
27,42,100
44,56,82
45,57,15
56,68,72
84,91,0
13,40,27
41,47,60
41,63,4
56,72,26
24,34,32
9,22,30
20,36,23
16,21,15
30,98,74
28,40,19
76,87,87
3,15,3
17,61,83
15,73,94
80,98,81
16,70,57
84,89,80
12,48,99
28,57,84
31,44,78
9,30,81
1,11,45
23,42,47
24,38,12
77,80,29
47,94,89
48,58,33
40,62,71
7,22,41
5,13,34
34,87,8
3,62,81
28,82,63
11,13,5
31,60,84
33,69,92
73,81,68
13,38,96
31,36,43
39,70,98
63,74,27
13,44,90
15,40,87
21,24,25
79,98,48
34,77,13
49,88,49
6,38,73
57,95,19
70,88,20
41,43,24
0,18,57
18,68,41
35,37,67
25,78,100
2,28,76
19,42,68
43,91,52
14,20,49
22,30,51
25,53,63
47,59,92
45,77,79
15,70,12
55,70,68
51,71,6
49,74,91
58,67,39
11,14,74
61,69,5
11,30,18
42,63,51
16,20,1
12,15,49
36,46,24
52,81,35
57,86,88
30,44,49
86,89,28
68,83,6
65,67,21
16,18,78
62,72,37
4,66,18
59,71,98
48,59,29
30,87,21
25,38,29
32,64,52
47,51,80
64,74,40
50,55,14
56,75,25
30,45,46
11,41,59
27,35,11
24,81,21
16,23,81
46,88,62
60,68,34
3,38,64
14,31,88
36,45,96
68,88,55
65,98,9
43,93,40
46,56,13
44,50,17
34,46,53
40,58,61
57,61,14
12,34,65
11,57,65
30,85,19
9,48,75
83,84,92
4,10,33
75,98,87
85,90,41
31,39,91
39,82,23
9,51,90
37,48,26
60,62,29
45,99,69
13,86,84
10,43,17
52,82,60
55,68,79
17,30,66
59,84,53
76,98,81
20,43,35
70,72,9
29,52,12
71,79,55
80,92,93
60,90,90
47,48,27
22,42,6
11,24,29
1,49,92
83,93,45
25,37,3
46,60,47
50,61,71
61,63,54
93,95,10
41,91,83
24,61,60
47,74,90
49,70,95
54,81,98
73,97,87
91,97,38
29,61,82
39,42,71
13,45,28
22,23,15
18,29,77
11,54,88
46,72,93
80,81,63
46,94,26
0,60,45
1,67,89
45,54,25
44,54,79
65,95,16
25,27,59
89,90,49
49,78,92
6,39,82
12,21,79
85,92,66
20,33,89
1,55,8
80,90,58
42,68,9
90,94,32
90,98,26
67,73,39
76,95,90
69,82,92
11,48,92
6,59,9
33,78,85
61,90,84
9,39,38
1,23,80
81,98,45
4,35,55
63,91,77
34,50,50
50,53,33
5,20,41
66,82,25
2,13,91
71,89,74
49,75,41
81,92,40
85,96,12
38,41,74
1,13,53
48,52,76
18,57,26
3,7,30
9,74,75
63,69,24
45,48,70
77,90,66
5,24,50
38,63,67
22,43,67
0,15,8
54,61,44
31,43,19
29,36,6
28,31,38
33,58,7
59,74,6
10,32,97
93,97,47
47,89,84
32,75,69
64,88,50
18,19,68
1,33,35
21,36,82
0,9,73
37,70,23
24,37,33
67,92,85
25,50,91
79,89,54
7,23,75
13,16,95
86,97,41
64,94,44
56,93,91
5,19,55
77,87,30
43,71,89
2,20,48
51,83,24
44,47,29
19,30,62
63,77,43
12,47,49
42,86,98
6,40,21
76,79,55
23,26,88
72,91,85
85,95,44
68,96,48
31,51,73
5,57,9
88,91,41
72,79,9
65,94,29
53,72,20
8,25,31
64,87,5
76,90,17
4,36,9
35,52,14
22,58,49
52,54,75
14,55,25
21,60,80
47,52,98
40,50,25
17,51,28
44,63,91
32,35,63
30,64,93
94,97,17
13,39,12
18,61,0
46,79,43
51,62,96
27,40,91
41,52,45
43,96,20
77,95,6
58,73,9
7,13,95
75,81,55
1,20,50
65,86,81
10,25,62
3,27,64
83,96,22
37,89,20
68,98,56
32,44,72
2,33,15
42,55,92
74,75,5
80,85,0
31,71,88
76,85,20
50,83,81
59,66,68
53,80,80
51,82,82
59,67,27
19,71,21
63,73,70
14,44,1
97,98,41
5,58,41
58,93,49
43,56,66
73,75,38
12,90,40
1,19,27
18,36,50
81,82,50
53,98,93
61,95,99
1,24,43
96,97,90
12,32,8
48,64,95
23,33,47
5,14,72
26,39,51
5,41,44
4,42,66
62,96,44
9,16,45
7,36,28
2,23,62
7,54,71
13,23,0
23,40,41
64,77,58
61,70,46
97,99,95
53,58,11
37,52,5
8,37,37
37,76,61
22,39,68
18,30,45
8,15,26
39,59,100
73,84,16
28,49,62
26,92,77
89,91,53
63,71,0
47,60,65
7,28,23
49,79,20
26,30,66
2,10,12
